xlinkID	xlink_1	xlink_2	xlink_3
4759	52634	34571	41697
44381	44381	44381	18039
27995	22201	27995	27995
2328	48980	27504	77759
32577	67183	60207	73279
12678	70585	11098	38246
70585	12678	31687	46012
49392	4170	18279	53633
23656	39025	42059	38762
39025	23656	16751	43789
73879	65934	6955	6449
65934	73879	75796	71138
23217	17304	28529	10904
17304	23217	21293	78469
13146	13146	13146	10098
56244	43974	29652	69057
11346	75735	39730	63229
73498	69380	7917	10229
38139	78266	38806	27210
37430	52106	19961	60081
52106	37430	43793	11806
59688	28156	27039	61021
64071	49190	64159	34769
64685	72564	50221	29799
72564	64685	72564	72564
43996	8094	11751	48066
14998	44183	50032	54688
57631	30029	637	17426
30029	57631	79124	78802
26239	888	888	31964
888	26239	70584	26239
28248	28248	28248	27145
15587	55138	78362	8670
50020	45143	63187	67871
19285	79752	71810	4915
33046	33046	33046	66416
42514	36933	54551	45630
53446	53446	53446	36287
13536	4440	51819	54744
47896	77173	44562	4565
56830	4418	79684	45682
60277	39878	60277	60277
9946	51618	1934	55895
27659	48423	95	56623
48423	27659	72079	73071
37198	20199	74131	1842
20199	37198	10006	47628
18607	45302	9769	35510
50299	68745	55661	47746
68745	50299	49313	32900
14703	54007	33530	52089
10157	59316	752	31349
70825	6484	39200	39200
36501	11583	3003	15
11583	36501	3107	68566
30081	42156	30700	37102
71072	19273	44318	22214
59218	62236	73050	68579
64276	64276	64276	3663
6858	51227	17250	40397
60295	7428	28735	22906
24887	54373	13789	58202
13139	7776	56012	34184
60980	60934	43491	51417
60934	60980	78799	41407
49406	48712	4119	21232
27579	15398	65343	15398
22744	27954	1363	58779
75712	17595	73848	65948
17595	75712	68053	77275
76795	71887	40036	45517
71887	76795	71488	40036
41554	72657	7622	35391
30590	18217	30590	30590
6	66032	8947	54118
66032	6	18045	7167
62698	20611	14788	62218
32556	20843	58134	33288
24759	39380	65679	58406
39380	24759	54226	5871
20835	5246	69445	32883
57882	47930	19959	28130
3405	41263	35871	0
5272	6833	28254	72390
6833	5272	10649	44073
15572	34523	26424	26424
5551	52048	18330	12390
53121	26312	62275	16289
76117	36825	79313	68656
79332	23908	57407	75405
48346	80183	54186	28765
51919	67301	43844	28599
24496	34076	61142	8360
61182	36756	42325	3749
68053	17595	7245	72525
73172	10378	64781	49461
74693	3153	59614	53428
10686	15258	72671	56098
19475	30744	19475	19475
49360	25152	66656	35162
42012	35484	36133	0
32970	60403	51221	14938
30995	57943	16486	28127
50097	15805	33344	15805
24058	70303	8059	21732
76849	43048	41950	17020
15933	9297	53502	40069
75096	70520	16663	58075
42887	33489	34241	67873
5464	11923	18032	12403
60086	74576	58810	33535
36566	56315	78097	67900
37754	27750	46526	8732
11002	50666	66073	49681
24009	15491	75055	72932
46106	3608	51928	57257
27173	67843	17471	69155
57850	57850	57850	30951
34148	18863	32004	20385
2984	45723	41821	32386
31939	76710	1221	74651
42808	4732	53109	47339
37224	22870	50631	22870
22870	37224	35336	37224
67641	3397	66770	72190
64075	67242	37823	84
59774	73656	67028	76316
73783	67331	60851	25740
77443	9749	77443	77443
4913	15764	55220	77154
77312	51407	62601	42002
22076	22484	78969	4961
22484	22076	22484	22484
78302	79628	39934	73475
79628	78302	5812	55025
66106	80186	40659	36
21528	11318	53059	9603
11318	21528	50435	53217
42144	32214	27638	63086
38212	49449	42753	17975
49449	38212	9105	9387
55000	38054	64869	54851
41727	22129	10260	0
22129	41727	18282	20896
70208	54298	36246	20313
59009	59009	59009	11867
12783	8728	32588	3919
52072	61246	55684	11734
70834	12347	12517	69588
12347	70834	28614	28614
48957	9574	78808	74272
26006	24251	22529	74109
59092	3497	75533	31904
17154	6293	67617	64900
6684	11194	77705	76041
11194	6684	74631	20245
77918	48999	32337	53376
55230	66080	30255	63395
19063	56897	45656	64196
44213	58675	49592	29088
11361	11361	11361	36278
10067	57036	8864	9518
10484	54998	12172	33821
54998	10484	27226	67441
50070	5261	47935	16048
72041	37891	36870	61616
57739	19182	28291	0
1452	41603	18765	42936
78769	69260	22183	13068
48418	42248	4307	47798
40238	77187	47295	60146
77187	40238	16592	51412
10019	63787	5701	13024
60974	41623	75259	43523
66502	24900	24900	62186
5477	51851	51347	55227
54444	65891	50695	37353
52985	52985	52985	55852
27026	7515	2970	25034
49654	4965	50734	35434
25329	7569	58817	46421
50692	50692	50692	28301
36921	15568	76942	5892
35368	65333	22923	71552
65333	35368	73190	23266
35196	59027	7996	37196
8558	73561	69264	34205
73561	8558	32651	55840
69591	19594	52425	30393
64007	70897	64007	64007
70897	64007	33497	35183
19724	20142	3487	79158
20142	19724	20313	68025
58480	12007	34912	67422
12936	68023	65879	30149
68023	12936	75155	29371
41003	70424	36020	73182
70424	41003	47796	73182
17368	75125	17368	17368
49290	58803	51799	20229
74412	14468	61615	0
14468	74412	74564	26463
12115	64399	10009	11593
44421	54013	79926	50009
18500	32768	70886	47378
21754	73293	62726	1952
47041	13042	67105	34508
13042	47041	2743	24576
55433	23649	53489	61019
23649	55433	14366	61512
78177	78874	75278	71652
36260	75190	52345	68333
62600	29589	70000	56098
29589	62600	15537	15537
34026	33767	8914	0
33767	34026	0	0
56327	14850	7864	33790
49906	38371	21658	38005
34532	42877	72603	52562
12146	36183	51589	26134
281	79163	79163	31751
27692	10283	45863	34857
23619	52	55724	8109
78948	27505	55003	4203
27505	78948	4203	62320
80395	21823	41902	41897
71950	44900	71950	71950
64148	36263	33691	27975
15754	66525	20345	60452
66525	15754	45782	60947
67205	25700	76365	44687
25700	67205	72319	21932
1960	78033	51978	36759
24155	35758	19180	54499
66921	9691	20198	66634
31686	14136	77031	36624
1053	73632	25068	0
73632	1053	56758	40837
11703	11703	11703	38867
50923	65242	71787	40975
24504	24504	24504	30458
33386	36499	56927	17298
67701	10899	79331	75912
65620	26398	69115	58329
9983	9983	9983	65551
24182	33801	40321	47407
38246	59390	38068	12678
16374	37964	74348	48354
16755	48331	32808	73299
48331	16755	61266	36470
67206	31169	46848	80299
63432	36347	8707	26746
40428	23099	13410	12022
23099	40428	12022	49983
48870	74960	46440	71423
76038	634	18477	32144
75419	10966	75419	75419
26094	61833	39085	10772
51573	40626	9371	47518
40626	51573	59699	71490
52298	43927	40781	5185
57023	30554	69340	64678
47956	38584	61105	8037
38584	47956	70677	50834
76367	45386	4742	70421
45386	76367	26649	36054
48793	42376	59755	10108
62396	69086	69086	73577
69086	62396	2223	62396
75873	62594	301	67428
62594	75873	42359	34929
57547	45357	8531	52512
78375	60787	36863	18640
36828	3377	14049	64923
30760	204	43331	11253
204	30760	76315	48463
23932	55373	53961	17982
59857	25353	74381	57117
58910	58910	58910	5543
68317	73801	59219	29739
73801	68317	45683	41889
77604	76485	66632	50958
76485	77604	41000	34920
55066	47076	8621	1265
17693	69175	21796	49096
3410	53418	38805	19766
53418	3410	73336	23701
78551	78551	78551	41062
23572	60752	37383	77588
60752	23572	65608	30993
49592	44213	22960	35628
19490	19490	19490	44043
66705	76449	72101	74295
78519	32354	41779	66079
32354	78519	29137	62392
8784	2381	13244	40933
56702	44203	74350	15383
58795	69272	17612	66085
69272	58795	29986	78082
64248	43398	30942	19771
3593	70388	390	23258
8779	57816	34214	33874
68927	50180	51090	79034
35171	67953	29324	29324
71066	73010	68199	73010
73010	71066	27108	71066
28405	49038	28405	28405
70843	17841	60431	57213
66844	10512	19941	8501
16895	15874	2994	2638
60467	60467	60467	80572
38514	62078	23249	8073
62078	38514	80450	42799
46200	67048	33059	31798
30417	68797	35557	4360
73512	43037	65264	76619
8320	69913	2971	63838
65227	30812	3311	62061
46374	18636	25647	68697
18636	46374	50930	25647
75202	17104	40359	67857
44486	57526	22651	21418
15191	26164	7299	23600
61651	70539	71181	55984
9644	50336	12299	47192
6780	6780	6780	33793
49163	57634	49163	49163
57634	49163	14138	21454
60554	29518	58891	61044
42872	43332	25755	57524
36038	10780	36038	36038
46058	8481	49107	44456
8481	46058	65520	3934
36090	28017	28017	28017
28017	36090	36090	36090
28266	78155	80373	6924
74462	68590	49853	8347
32771	7699	30431	41123
33206	32264	17686	37947
38986	9142	20049	40951
9142	38986	74215	16247
37732	11196	23978	50186
11196	37732	46558	7783
40752	57482	61727	7109
57482	40752	18328	31146
80152	80152	80152	33944
25030	28123	35609	71527
77835	11819	77835	77835
19020	10793	11763	40190
10793	19020	45808	0
53553	46364	37089	15557
59223	41793	80059	51931
23242	7251	14861	62065
45729	9153	10427	11659
54014	62065	5569	3375
62065	54014	69623	23242
1897	42581	46539	23895
42956	17680	36658	27610
36269	15022	46427	12859
40412	70023	77910	7177
70023	40412	11892	45212
40101	52664	1470	11989
40234	28799	75617	58306
71374	48318	31307	10433
48318	71374	41057	2578
77127	43857	67194	38264
43857	77127	8547	0
25815	25815	25815	8624
3736	26453	40608	40341
29242	61741	71815	21755
11050	69326	74647	44947
69326	11050	46313	59327
4089	66718	58379	67267
30362	55463	75699	18095
55463	30362	35894	31809
11271	43743	80333	50763
43743	11271	15697	48584
40459	12331	62210	32775
53253	48768	37691	7108
53541	12076	71245	51419
26780	35776	367	64086
35776	26780	367	30572
73461	20802	35555	22555
20802	73461	59514	68819
19042	58194	68815	12139
38664	19158	4156	32362
48754	71472	29055	21835
13299	60057	66188	69848
25051	8579	33177	50635
59340	59340	59340	7045
37405	72486	24069	10674
43342	60779	48468	57824
23647	8311	67890	28945
23648	51639	60699	64832
51639	23648	69391	48285
22323	33858	21177	34264
57073	32988	55687	24034
11651	51739	79098	8961
54215	70353	7390	0
44219	34107	76647	29565
48377	73393	18769	71806
53985	3239	7796	72253
13541	66771	62805	79135
66771	13541	45193	17272
31258	74513	44531	29774
76652	3676	53160	78367
23520	40085	42238	34947
38832	34155	31771	68787
15806	59284	15806	15806
60024	42909	44107	44628
57193	21471	69573	21471
58372	49807	13293	64953
49807	58372	49807	49807
10503	10446	26566	39075
34138	3361	34138	34138
3361	34138	13161	20586
73381	73381	73381	3105
16387	28760	30924	30301
28760	16387	19089	17664
3637	48393	76860	37750
48393	3637	50750	7186
46313	69326	24831	23449
2735	2735	2735	26274
32313	32313	32313	4513
1468	5727	75218	51389
27154	31201	77003	55370
41001	53025	24657	25725
25165	23241	43026	8470
23241	25165	17193	47285
43818	58404	3629	4159
58404	43818	45323	44839
24390	25582	29200	70587
25582	24390	48523	23365
72129	1828	45233	42493
1828	72129	57093	6907
37001	62047	69496	54564
3165	9263	10763	34561
45912	61279	49851	26165
54770	4436	69129	86
59675	39269	8253	73144
31012	61575	38979	3587
33359	37660	41437	26708
23975	4635	61980	13001
4635	23975	69029	18536
16832	32521	34996	53597
28106	73166	44591	73515
20863	40464	64177	72581
35978	40993	38215	49949
49453	38124	48766	38124
38124	49453	68693	49453
35113	54797	13277	76931
54797	35113	29381	18170
51464	78168	67748	51142
41012	54235	49733	76082
13057	43747	30240	11899
72921	9614	4378	4367
9614	72921	5459	18719
60701	69666	22456	7769
56625	64511	31901	36306
75920	37389	19154	17367
37389	75920	37389	37389
7442	19685	47351	36438
19685	7442	70808	64008
48410	71589	5746	56654
71589	48410	2864	29010
57993	45303	59572	80053
67747	42456	67105	78796
42456	67747	20272	1337
26906	26906	26906	13797
74387	22719	51483	17512
47229	55771	74355	32502
22146	78642	13985	34755
3855	14434	20876	14071
20730	66518	73036	16042
66518	20730	68064	25593
71731	22705	67745	0
64941	28684	28684	44539
17968	23709	45500	19779
55829	76927	66057	43257
76927	55829	44466	53493
34260	28144	34260	34260
38131	2286	25889	42040
2286	38131	66024	59792
43233	63404	22465	52872
31984	17433	31984	31984
70233	29772	50364	33035
11604	12387	34369	11501
74220	70024	45340	43747
44367	46214	6651	80148
46214	44367	61363	38424
56366	67322	6026	65144
67322	56366	74225	23272
50370	4467	32374	38755
4467	50370	25364	76508
33445	7380	16752	47907
6676	38990	14164	3373
38990	6676	12119	12849
23819	65060	1699	0
10757	41556	37311	46061
37836	50752	57542	0
26179	39513	13009	34337
47064	45067	60913	53369
38211	30910	37402	8505
36885	50801	9264	22548
65954	58713	39975	60871
58713	65954	60871	26597
61665	13108	78437	48574
57310	74749	18443	64617
40661	37584	117	76974
37584	40661	15558	15558
16421	26313	42994	63125
59765	23893	59765	59765
23893	59765	23893	23893
10588	11979	37784	47474
11979	10588	46008	71852
41244	27544	75622	72602
43353	10321	22931	53588
7179	12665	71263	22342
77216	45403	3585	18753
39325	45637	66599	38625
45637	39325	33331	56833
32391	250	60040	308
250	32391	12824	28798
78405	24100	38822	71032
52909	65608	68805	841
65608	52909	60752	62560
35750	37527	74305	26509
13811	32717	22087	56360
39446	77354	65170	4484
77354	39446	55596	80078
79232	72347	36229	34530
43465	10972	73040	0
16694	35998	62543	6188
10929	32210	6520	47905
32210	10929	15326	0
16459	3475	49785	58584
58041	58041	58041	63204
37923	12246	77580	29936
29072	78083	28337	0
73506	9926	17495	58371
9926	73506	68352	13304
26688	38782	53900	58739
21268	76542	23565	19054
47683	18036	32534	48380
60200	77731	26266	26581
65347	1531	18320	2893
1531	65347	73743	20999
21106	6705	35315	25936
6705	21106	23518	37011
25052	44522	38785	62480
23956	78424	1793	38428
12306	73586	67196	30261
73586	12306	47625	35344
6599	19786	29470	32104
41345	73631	30864	15168
11093	48854	37007	24980
1935	24818	26030	37831
79098	33399	11651	7383
19050	70002	41104	257
14224	64020	74833	73767
44140	19067	11716	36307
28571	69404	4402	38757
70147	59809	70147	70147
59809	70147	80077	77886
71455	25348	11833	59800
53524	54042	2862	50879
54042	53524	50117	66052
65161	20399	69553	71538
77846	75088	75290	75290
48202	8450	65690	64112
26004	48995	59337	20549
48995	26004	76346	16571
44810	53698	29603	40475
39981	30157	50465	68449
22662	35838	77041	0
74541	37207	64714	48467
11100	24533	70338	47301
75351	6135	56918	73241
61683	1668	34760	48770
1668	61683	36862	12431
38965	18383	21613	80160
49993	14219	1457	40465
29343	48544	78344	18260
48544	29343	63883	6807
42778	44289	58563	39274
20482	54635	41804	59053
75774	76834	40976	0
5225	70778	5223	11617
17558	61196	586	0
61196	17558	34468	17884
50999	71309	37805	16854
23592	65862	76500	10459
62692	32087	77617	63111
70969	77769	70969	70969
59111	2402	68428	58896
59630	78292	4831	50906
65854	10267	1801	31155
10267	65854	67336	28072
25569	57249	24261	5672
22242	37240	14012	16924
41657	41130	41657	41657
79619	54651	29566	74017
23815	35346	27625	14100
4255	38051	53170	49748
18604	15096	66781	80353
39410	38	57077	0
38985	30563	24488	20215
45103	49914	33015	40387
49914	45103	44362	67083
54459	12589	54829	62328
7922	67098	64697	13755
35618	35618	35618	8411
37440	37440	37440	60245
31703	31703	31703	50091
13606	78560	40292	77944
78560	13606	41787	30895
40104	67940	41475	0
67940	40104	34674	1506
29368	78106	44757	79357
55918	47901	36459	20341
56934	39157	56934	56934
39157	56934	2382	61407
567	52716	47820	40832
79329	1941	8616	33888
28503	59302	71214	49653
27817	64194	64984	21129
34921	45816	11267	34654
35846	51751	74957	44838
36635	36635	36635	31350
44481	15332	44481	44481
77451	44301	5776	63915
44301	77451	73434	26117
79733	12220	73774	73287
61634	30623	49056	25136
7872	7872	7872	5612
56878	2983	60513	69447
63989	53481	63989	63989
61144	23683	42507	15131
23683	61144	58877	55532
55883	63884	45816	19142
16827	76369	69919	8798
76369	16827	9921	56794
15616	36939	2631	47774
7033	7707	32648	58334
75853	70122	7881	58347
70122	75853	37495	31101
65247	49862	15455	41816
14816	26390	47116	64103
22559	8214	39044	63821
19878	54872	63765	36252
16527	75612	366	64859
75612	16527	45296	21788
34715	72489	1990	22035
66577	39234	65588	19321
7770	64337	12267	32456
33654	69517	43850	7608
34454	64658	5913	49499
1933	36946	35110	31329
3560	9482	29122	6140
55515	7736	75542	54390
49464	3953	53602	41729
9986	9986	9986	42921
29291	80153	72544	29893
12290	68278	78849	8649
68278	12290	8243	27640
26599	12552	62647	3307
79586	68476	9826	53100
68476	79586	53663	75142
78130	15899	35358	50492
72740	12624	78309	42543
44257	77418	15674	44294
38250	25756	20272	39928
25756	38250	22070	14988
57569	25803	46490	17227
50307	52415	56815	362
52415	50307	64860	58298
11727	30961	65145	10760
30961	11727	67935	16132
58945	40221	66950	24417
40221	58945	59270	58545
31104	4786	66866	330
4786	31104	72777	36792
29770	36332	26211	14171
42814	36414	42698	76469
36414	42814	20640	23074
19243	18703	11747	34519
18703	19243	49752	9111
71575	7203	68538	41287
59816	5922	9364	11643
25387	13581	64710	38918
13581	25387	79679	71986
4210	67448	7683	38441
3586	41194	24150	42762
41194	3586	41194	41194
77363	16602	32730	73181
69860	72661	30853	79095
79557	59925	72914	58883
10856	52322	26839	6582
52322	10856	61028	78082
15012	40715	14799	79084
52179	50227	60784	12737
50227	52179	27683	57488
73299	13064	16755	51943
70478	37447	67063	16329
37447	70478	20969	49378
33903	59761	8607	30323
27374	58870	68086	17551
16554	2013	24612	22262
2013	16554	52767	70097
76132	35699	60360	24265
35699	76132	14833	0
57751	57751	57751	50555
66644	73761	22154	76526
73761	66644	61858	60618
78929	72945	36488	7301
70710	16605	20722	1120
58224	28180	62194	53538
44382	15959	26019	12094
31135	48217	76004	54477
34114	43946	32085	80376
74796	2215	45578	31074
2215	74796	35326	3747
10438	73685	11603	23910
15126	427	22047	21365
57576	42080	56635	43872
42080	57576	42080	42080
9405	28959	33435	33345
72182	64509	58701	64924
116	28529	72421	9581
73966	33957	6561	62293
20582	73454	43636	60008
73454	20582	73454	73454
56731	41340	43251	17801
72421	116	10751	529
35550	76773	34979	3787
5390	3729	5390	5390
53488	39027	59070	500
26342	14593	48154	16585
7342	26383	37115	67717
56235	28712	67173	30263
34335	4522	7452	23920
38713	34166	16381	28927
69409	77162	14771	22659
60737	46089	60737	60737
15711	25504	7513	58339
47158	27422	67549	45575
50231	24743	2387	57777
60020	70013	53977	66166
71277	51879	29164	23191
14340	50742	61064	31627
1685	16667	76511	50741
9836	8260	26691	76988
72537	10760	72240	30171
30055	51156	50676	18675
51156	30055	19583	17019
8513	77651	29617	15238
77651	8513	6810	71592
37927	52859	32525	76169
67858	67858	67858	11955
20368	10097	69464	45506
10097	20368	69776	33220
39044	45770	8089	22559
76665	26513	265	79174
1726	18939	74882	34352
8184	27807	44731	46095
41553	25821	25865	70922
32823	16897	21409	10701
53060	27522	60676	847
45247	52594	45247	45247
52594	45247	21360	60702
52637	22180	9823	24609
22180	52637	22580	33188
28482	48539	51313	3583
48539	28482	11556	78301
29574	11973	41864	23168
11973	29574	41864	52159
8165	80009	25465	44521
46607	40579	7468	33789
40579	46607	22437	12937
25652	44699	24847	24847
44699	25652	72141	59029
73504	6797	15650	71353
11378	29073	70745	62175
3970	3970	3970	36879
70152	18510	25246	25246
67933	4373	49404	63400
41907	77822	32748	58721
77822	41907	7291	10627
16677	42942	26447	70008
3021	61504	39520	37600
7910	74668	69436	61964
73566	54737	54324	77642
54737	73566	71875	54541
33514	44558	63159	5212
50330	41696	46581	55091
41696	50330	5242	17825
25393	10324	12179	21162
8679	77751	8679	8679
78497	24470	73030	73030
26873	72048	28092	13166
10585	63244	68964	38396
29002	72531	68727	20164
69292	13064	1598	49679
19246	23843	71816	65396
60371	25693	61965	44288
10182	46096	60995	24740
12238	64134	74972	24721
18140	15145	54493	14783
15145	18140	67531	77819
10101	65755	42996	30016
77316	73216	61829	33340
54694	45240	6625	0
33563	38163	67140	24050
1861	62850	39222	62984
9723	65229	26078	20552
24541	36333	15433	61486
36951	76944	3182	33692
76944	36951	79037	21349
10127	18493	56735	56735
31006	16870	67643	2365
21423	63639	24627	27772
7733	6862	43116	70515
2440	76775	11576	33110
20920	66852	34636	80285
46136	46136	46136	56337
67930	20089	68544	62389
11846	16810	70169	37568
16810	11846	32012	74490
37641	42618	36345	51935
58638	28556	62723	38007
23938	50564	34778	57214
4212	23999	31212	79938
1080	14381	44536	80108
14381	1080	58319	66773
9183	56843	46040	37905
53593	27780	53593	53593
32451	78498	33428	20558
78498	32451	42219	68704
42526	64597	45410	5590
69983	47278	70387	41389
22029	44966	68854	53937
71800	41067	24266	8896
37804	65043	7637	44912
13659	26908	58109	45516
74545	3634	39142	64978
26876	40681	8629	16174
40681	26876	74278	47478
53532	69942	56708	49515
69942	53532	65017	42334
65510	45481	71433	19127
45481	65510	16013	77271
75819	63136	27465	67200
70119	59369	13577	32846
30934	18257	36268	53154
4839	63275	79252	5923
37112	72300	2199	79816
72300	37112	58498	11251
66216	19327	49614	59293
16763	72208	45200	74191
72208	16763	59377	59377
73196	5568	69645	11808
5568	73196	45098	61381
2155	2155	2155	32710
77432	6145	73824	31257
6145	77432	31881	44891
1152	62881	7404	27549
56372	21036	37907	15000
70632	55155	42809	31558
55155	70632	28635	4125
57813	37586	80339	5999
37586	57813	49729	32356
42352	57174	30100	7940
29323	29323	29323	63450
59491	62435	67017	32812
35249	47356	64444	38669
47356	35249	47356	47356
27009	15207	22494	38901
15207	27009	9030	29169
13896	56273	1428	75186
56273	13896	9291	25038
79772	79772	79772	44078
51086	38006	33272	28539
66962	31572	52779	41206
75886	9439	31489	39440
33446	24715	4482	77845
30667	66030	28195	51295
3272	61443	61343	78596
76243	31092	66687	29787
31092	76243	26216	69797
32599	30257	59628	76006
43865	48829	10964	25696
71599	11516	11516	11516
11516	71599	71599	71599
8539	46986	48162	53053
65807	5470	65807	65807
30587	17069	21434	0
72718	23993	19361	21876
23993	72718	48392	0
14830	12006	72631	50735
39743	45826	35811	27426
45826	39743	67538	30881
17261	35041	11312	66374
57122	66727	6192	65404
12516	63745	59408	70086
56018	63938	17075	48896
3300	8017	47473	11014
14551	7312	54559	64066
68817	21698	70046	52027
21698	68817	51578	22451
23136	23136	23136	65083
455	68168	33704	74125
11434	62853	1484	15839
16173	16173	16173	44592
64400	32170	13112	32170
32170	64400	64400	73226
69567	69567	69567	42086
30907	16893	16433	59138
62580	19107	63851	20335
7763	65625	7763	7763
65625	7763	71055	8682
23979	15209	64357	40551
78113	46148	12967	71176
63910	78826	63910	63910
39711	58865	39711	39711
61512	56717	46551	23649
56717	61512	39268	14848
50660	22819	50660	50660
7840	31631	80357	61884
45245	65386	30351	50788
51988	37000	10759	0
4291	21826	77064	62532
5497	20954	17759	4234
66735	57247	3857	30670
22027	54790	22027	22027
79799	72294	79799	79799
43228	45372	78927	35026
45372	43228	14519	20620
36717	36717	36717	31268
75960	77516	70149	6276
6591	54823	36626	74361
8279	46091	7898	40491
80231	65925	50661	20200
68992	26134	7483	68853
64158	12494	47705	67405
12494	64158	75370	58725
7946	56310	12363	75738
35269	31865	494	40643
32201	44330	32201	32201
22396	3815	7413	30418
79154	79154	79154	36724
28251	53196	6900	27141
19474	65476	60427	16288
65476	19474	49084	50230
35800	18220	7434	66279
9864	72632	78199	75831
63236	57109	73391	25510
38179	14216	13067	34793
72202	60272	59826	40270
28777	6095	26671	24736
43638	58462	52563	36558
59613	74952	45992	58555
37448	74826	42864	48624
74050	37476	78525	45072
51790	55142	64545	44541
23996	54841	64061	62686
58044	18424	67329	17043
4828	42756	49175	48461
42756	4828	54502	39002
74774	67757	40830	63587
14970	42807	61483	29207
77949	3726	37567	29569
37363	4480	28231	76844
4480	37363	62759	76319
3190	25476	35247	48899
18947	78046	21047	0
78046	18947	18558	73219
24661	62093	55808	9392
62093	24661	72878	50093
35423	59209	54124	75904
59209	35423	38041	6495
5462	23517	17807	51762
43165	42487	34336	72965
10066	25147	64611	77610
51397	51397	51397	38599
79805	5846	33510	51240
68309	31393	14523	16219
78173	77840	69861	27606
4797	44680	51525	20978
42017	33473	34706	62338
33473	42017	3936	70324
22466	34690	46122	7376
64785	24146	33683	30043
77562	15529	630	35600
64838	33363	22258	60294
57713	57713	57713	8286
76696	57261	79703	43984
57261	76696	43984	29314
62090	27180	3828	17960
27180	62090	58412	59679
53337	30966	51316	39992
39767	7897	61460	61460
7897	39767	35254	70987
15412	68897	40788	58646
50841	17234	13887	0
17234	50841	28150	4568
27234	15741	31359	31359
72972	52064	7500	58081
49915	12362	11024	11024
20584	42073	5960	34524
66560	43139	12814	78073
21546	7144	44879	34056
36458	39855	24213	74699
39855	36458	67978	38090
1447	55716	1447	1447
23227	20157	77594	78042
77502	19909	6153	59514
64604	67128	64604	64604
62296	54453	13239	53606
36025	18486	33123	2185
72507	35986	75417	49033
35986	72507	21294	39635
27321	15544	21795	2467
2530	3260	74099	44204
67437	48928	72673	74205
40135	37493	60561	35813
55450	44861	62037	67799
44861	55450	53746	61069
69664	69664	69664	16386
74670	66555	75036	36370
66555	74670	71260	62418
71766	52109	60612	48986
51974	51561	62268	3569
46099	54270	0	0
65611	76313	16105	69818
62933	27056	11298	0
45999	45999	45999	2439
9204	55260	58862	41249
55260	9204	60190	58736
23334	76435	19468	75551
50882	79675	78785	75913
8941	4067	63832	50271
4067	8941	4067	4067
9223	44028	31141	60112
48910	67703	69470	24611
67703	48910	9470	43036
73676	45611	22921	1474
43528	28517	32143	68246
42800	69417	63266	56762
71769	74293	77390	50987
6033	59103	60519	17369
59103	6033	14115	27233
69940	25035	8081	59053
30998	6500	58576	12554
23504	67030	42339	0
47098	79677	58570	17321
79677	47098	20194	27435
68429	24477	21341	77906
15000	77870	56372	71578
77870	15000	63290	68997
40763	65596	65596	65011
65596	40763	48597	40763
22915	48157	4275	53610
48157	22915	52270	53726
39993	62307	4132	11809
60732	52090	28101	58280
75761	55207	22556	14852
48898	43707	11389	6839
43707	48898	77446	41592
48647	44161	78670	0
57958	2297	29007	61578
51801	51801	51801	36291
72006	1943	7928	30223
1943	72006	70460	1688
34677	15263	55342	50152
73804	79226	73804	73804
80021	63471	16187	64684
41813	58889	28994	68048
58889	41813	4173	39337
51605	53406	20298	3109
4295	28484	37774	71400
9732	68697	13609	23091
68697	9732	36586	46374
27674	8622	66927	62277
2807	80637	26005	20066
65499	28344	54470	9831
71473	66692	23168	70319
19001	43621	41552	71700
43621	19001	61271	6731
37999	51498	74434	79838
51498	37999	29735	3540
36862	1668	2563	66048
57906	43231	19112	12260
70012	7237	28334	40525
64362	28385	79802	65085
38760	2824	42632	34368
2824	38760	24160	77800
19227	24836	13132	28663
63119	64962	71421	66199
24379	11916	48098	29996
52873	33467	29917	13587
13493	66508	5562	21529
971	68380	16867	60374
68380	971	66871	55292
76440	58006	25804	42495
58006	76440	32328	47307
66239	66239	66239	30958
16381	38713	4890	78500
16305	11182	30234	2681
19614	646	11287	42856
44506	37394	73227	43367
45553	48767	64134	23954
48767	45553	74533	37868
21458	27341	12588	44051
53075	32562	80055	70943
32562	53075	74383	1299
28945	41697	6398	23647
47067	63246	19832	71593
1456	50429	53569	8861
13342	21617	32965	23351
13338	72547	13338	13338
8205	65320	80656	48436
27416	57519	4674	52948
63577	49595	74923	5455
24739	1530	79054	24004
10387	27380	74055	68689
36892	31497	55243	26188
31497	36892	50941	15220
8021	55810	32435	6008
48501	43508	69426	12175
76452	45217	13515	8810
9038	64099	42078	8404
49531	1304	62004	62004
45592	13879	47579	68390
13879	45592	72605	14746
68243	72857	59683	68716
80402	73459	80402	80402
73459	80402	28446	68738
13195	13195	13195	4663
72677	69673	67681	0
22907	71888	59327	73295
2605	2605	2605	12355
56967	1272	11054	55518
80225	52552	51746	29450
52552	80225	7719	53340
7734	40344	7734	7734
53343	6273	45650	65993
6273	53343	14004	45804
58509	56041	63101	1888
75949	37300	56681	76446
76151	76412	78540	65955
6519	49734	25127	28647
67849	41865	22068	79077
52338	80380	12407	64771
53596	7813	14834	67856
26295	78724	41461	40653
19394	50706	60738	51168
67736	6868	21067	48094
30033	62886	49013	68832
62886	30033	70150	73220
46570	41964	29122	25159
41964	46570	40332	26157
12892	50717	3146	70145
10074	10074	10074	38754
24822	59060	67058	20878
50190	39382	2387	77557
29044	21048	63346	12891
44344	28868	44344	44344
55642	68993	23715	24928
8215	1602	26552	48627
78774	10333	796	25990
77614	11818	67233	53867
