xlinkA	xlinkB	n_strands
47494	56329	1
47494	64660	1
47495	61462	1
47495	61800	1
47496	61645	1
47496	63002	1
47496	64946	1
47497	69306	1
47500	68094	1
47501	52907	2
47502	58118	1
47502	67570	1
47502	67903	1
47503	55563	1
47504	52720	1
47507	53440	1
47507	55558	1
47507	69901	1
47508	47508	1
47511	73719	1
47511	75734	1
47513	47513	1
47513	50334	1
47514	70768	1
47515	74451	1
47516	55391	1
47516	61716	1
47517	56193	1
47518	51573	1
47518	56927	1
47519	69466	1
47520	47534	1
47520	73264	1
47520	79136	1
47521	50244	1
47521	69847	1
47522	76357	1
47523	47523	1
47525	67915	1
47526	47526	1
47526	50979	1
47527	50667	1
47527	52143	1
47527	76919	1
47529	66538	1
47532	72650	1
47532	73724	1
47533	76931	1
47534	47702	1
47534	80350	1
47535	78385	1
47536	60859	1
47537	53248	1
47537	76185	1
47538	51416	1
47539	57081	1
47539	62649	1
47540	60389	1
47540	72881	1
47542	48877	1
47542	77194	1
47542	79283	1
47543	52083	1
47543	64202	1
47546	55822	1
47546	76847	1
47546	78624	1
47547	69825	1
47548	67637	1
47548	68311	1
47549	69823	1
47550	62517	1
47550	73924	1
47551	79202	1
47551	79732	1
47552	51261	1
47553	54549	1
47554	76329	1
47555	74446	1
47556	58321	1
47556	73066	1
47557	61958	1
47557	68233	1
47559	67666	1
47559	72102	1
47560	52145	1
47560	58969	1
47560	80641	1
47561	70943	1
47562	48159	1
47562	53706	1
47562	58098	1
47563	56296	1
47563	66479	1
47565	52478	1
47566	51815	1
47566	55831	1
47567	52886	1
47567	54931	1
47567	79545	1
47568	58076	1
47568	73840	1
47569	78790	1
47570	77980	1
47570	78090	1
47571	53571	1
47571	57956	1
47571	80178	1
47572	47572	1
47572	76059	1
47574	49021	1
47574	70783	1
47575	47575	1
47575	80131	1
47576	50779	1
47577	79490	1
47579	61276	1
47580	49871	1
47580	52045	2
47582	54663	1
47583	52904	2
47584	59833	1
47584	76528	1
47585	75842	1
47587	47587	1
47588	51616	1
47588	52270	1
47589	79881	1
47590	77963	1
47591	47591	1
47592	70572	1
47593	52931	1
47593	59522	1
47593	73429	1
47594	68188	1
47594	71662	1
47595	54177	1
47595	67642	1
47595	75505	1
47596	63867	1
47596	72571	1
47597	63357	1
47598	53157	1
47598	65957	1
47600	66394	1
47600	74945	1
47601	51264	1
47604	64747	1
47605	55033	1
47605	56318	1
47606	71164	1
47606	78344	1
47607	74694	1
47608	52734	1
47608	66402	1
47609	72619	1
47610	54776	1
47611	54523	1
47612	51212	1
47612	79711	1
47613	50363	1
47614	47614	1
47614	68581	1
47616	66450	1
47617	57358	1
47618	61025	1
47618	75353	1
47619	77454	2
47620	53369	1
47620	72999	1
47622	47622	1
47624	68363	1
47624	68535	1
47625	69363	2
47625	73586	1
47626	56067	1
47627	62796	1
47627	65298	1
47627	78841	1
47629	54665	1
47629	60454	1
47629	68195	1
47630	71027	1
47632	54734	1
47632	71824	1
47633	54968	1
47634	54462	1
47636	49977	1
47636	80657	1
47637	65616	1
47638	64609	1
47639	61594	1
47639	72512	1
47641	79437	1
47641	80224	1
47642	47642	1
47643	60586	1
47644	67157	1
47645	60895	1
47645	71331	1
47646	72282	1
47646	72995	1
47646	74710	1
47647	49199	1
47647	57961	1
47648	80486	1
47651	75901	1
47652	59659	1
47652	68756	1
47653	56002	1
47653	80649	1
47654	54810	1
47655	47881	1
47656	65274	1
47657	49725	1
47658	58547	1
47658	79309	1
47659	72154	1
47660	48251	1
47661	75029	1
47662	53465	1
47663	54263	1
47663	59884	1
47665	77937	2
47667	52877	1
47668	56332	1
47669	63251	1
47671	65483	1
47671	77347	1
47672	51841	1
47672	73337	1
47673	70188	1
47675	73751	1
47677	58470	1
47677	71078	1
47679	60246	1
47682	70995	1
47683	48380	1
47684	51007	1
47684	76609	1
47685	47685	1
47685	72340	1
47687	47687	1
47687	74805	1
47688	79046	1
47689	60750	1
47689	65983	1
47690	66736	1
47692	47918	1
47692	58233	1
47693	64589	1
47695	68737	1
47695	80544	1
47696	48389	1
47697	67136	1
47697	75009	1
47698	57495	1
47699	52624	1
47699	79886	1
47700	51611	1
47701	49642	1
47701	77474	1
47702	74585	1
47703	53441	1
47703	68586	1
47704	54720	1
47704	63582	1
47705	53730	1
47705	64158	1
47706	71070	1
47707	58184	1
47708	52326	1
47709	47709	1
47712	67591	1
47712	80608	1
47713	65163	1
47713	67274	1
47715	75696	1
47716	59317	1
47716	62330	1
47717	53135	1
47717	59587	1
47717	74340	1
47720	62608	1
47720	75991	1
47721	48168	1
47721	59836	1
47722	47722	1
47723	58789	1
47724	50596	1
47724	52368	1
47724	72916	1
47726	55744	1
47727	66490	1
47728	57028	1
47728	59799	1
47728	69485	1
47730	80096	1
47731	53188	1
47731	70926	1
47731	77138	1
47732	66384	1
47733	60521	1
47734	80026	1
47735	62424	1
47737	77032	1
47739	53702	1
47740	47878	1
47742	55169	1
47742	67586	1
47743	67716	1
47743	73011	1
47744	48107	1
47744	60876	1
47746	50299	1
47746	79862	1
47747	49046	1
47747	56199	1
47748	47748	1
47749	53805	1
47749	76982	1
47749	79774	1
47751	57051	1
47751	70628	1
47752	57114	1
47752	75503	1
47752	77224	1
47753	50439	1
47754	47754	1
47757	75041	1
47758	57581	1
47758	62455	1
47759	75566	1
47760	60149	1
47760	64651	1
47761	60896	1
47762	65657	1
47763	58498	1
47763	61693	1
47765	58301	1
47766	77563	1
47767	59705	1
47768	47768	1
47769	59023	1
47769	60718	1
47770	47770	1
47771	63116	1
47771	67577	1
47771	71686	1
47772	59402	1
47772	62898	1
47772	65609	1
47773	57076	1
47773	59603	1
47774	49276	1
47774	74826	1
47775	71043	1
47778	47778	1
47780	50808	1
47780	75883	1
47781	70689	1
47782	80470	1
47783	47783	1
47784	56874	1
47784	61389	1
47785	73721	1
47785	74020	1
47786	53312	1
47786	72146	1
47787	60628	1
47787	69896	1
47788	59461	1
47788	68946	1
47789	63500	1
47790	73955	1
47792	53900	1
47793	75675	1
47794	74324	1
47795	78259	1
47796	70424	1
47797	59936	1
47797	62725	1
47798	48418	1
47798	54089	1
47799	71436	1
47801	49677	1
47801	59839	1
47801	80406	1
47804	47804	1
47804	56753	1
47805	53711	1
47806	50791	1
47807	55350	1
47807	77470	1
47808	48379	1
47808	56938	1
47808	78156	1
47810	51622	1
47810	75892	1
47811	47811	1
47812	57698	1
47812	70495	1
47812	73411	1
47813	62754	1
47816	53988	1
47817	49467	1
47817	54445	1
47818	55807	1
47818	75082	1
47819	74404	1
47820	55439	1
47820	60837	1
47821	60180	1
47822	62592	1
47822	64736	1
47823	53162	1
47824	77725	1
47825	56007	1
47827	72040	1
47827	79010	1
47832	75815	1
47834	57980	1
47835	71325	1
47836	64771	1
47836	72694	1
47838	65323	1
47838	67764	2
47839	60821	1
47841	57039	1
47841	77892	1
47843	62308	1
47844	69322	1
47844	72175	1
47845	60654	1
47845	61047	1
47847	65790	1
47847	75991	1
47849	57332	1
47849	61937	1
47849	69357	1
47850	77933	1
47851	65203	1
47852	47852	1
47854	77690	1
47855	72287	1
47856	63968	1
47857	75634	1
47858	59409	1
47859	56338	1
47859	75268	1
47860	78174	1
47861	60496	1
47862	79341	1
47864	74706	1
47865	74118	1
47866	73579	1
47867	59648	1
47868	60809	1
47868	62294	1
47868	79979	1
47869	50107	1
47869	66062	1
47870	54331	1
47871	57740	1
47871	71986	1
47872	51310	1
47872	56548	1
47874	70156	1
47875	66167	1
47876	77788	1
47877	71409	1
47877	80495	1
47878	68743	1
47879	49246	1
47879	59701	1
47881	74195	1
47882	53048	2
47882	62609	1
47885	74807	1
47886	47886	1
47886	73823	1
47887	71288	1
47888	47888	1
47888	56545	1
47890	66267	1
47890	70712	1
47891	53847	1
47892	48278	1
47893	60718	2
47894	78283	1
47896	77173	1
47897	54789	1
47898	79099	1
47899	69555	1
47899	79913	1
47901	55918	1
47902	67751	1
47902	78949	1
47903	54333	1
47904	51363	1
47905	71358	1
47906	47906	1
47906	49350	1
47907	49417	1
47908	61693	1
47908	75937	1
47909	71417	1
47910	52784	1
47911	74729	1
47912	80430	1
47913	52711	1
47913	52854	1
47915	51560	1
47915	67621	1
47916	59952	1
47916	73320	1
47917	75341	1
47917	80493	1
47920	63083	1
47920	66777	1
47921	77271	1
47922	59942	1
47922	68574	1
47922	76908	1
47923	63017	1
47924	56292	1
47925	53793	1
47926	48785	1
47926	75601	1
47927	52141	1
47927	78987	1
47928	50302	1
47928	52505	1
47928	76256	1
47929	47929	1
47930	57882	1
47931	66404	1
47931	68432	1
47931	79031	1
47932	47932	1
47932	71947	1
47933	49714	1
47933	78269	1
47934	56661	1
47934	58055	1
47935	50070	1
47935	68308	1
47935	75652	1
47936	64078	1
47937	75780	1
47938	69612	1
47938	76245	1
47939	53471	1
47940	72442	1
47941	73372	1
47944	79775	1
47945	77821	1
47946	61923	1
47947	68742	1
47947	77389	1
47948	65193	1
47949	77819	1
47950	55371	1
47950	66301	1
47950	77509	1
47951	50903	1
47953	62141	1
47954	78785	1
47955	54266	1
47956	61105	1
47957	67451	1
47958	56645	1
47960	48922	1
47961	66821	2
47962	55014	1
47962	59098	1
47963	62009	1
47963	67106	1
47965	51559	1
47965	75863	1
47967	58613	1
47967	73395	1
47968	47968	1
47969	48042	1
47969	54696	1
47970	56090	1
47970	64830	1
47971	51640	1
47971	63407	1
47972	59779	1
47973	57264	1
47974	49254	2
47975	57202	1
47975	76868	1
47976	61374	1
47976	62935	2
47977	57842	1
47977	63581	1
47977	72735	1
47979	79405	1
47980	57755	1
47983	54513	1
47983	63737	1
47986	65071	1
47987	49525	1
47987	59404	1
47987	77366	1
47988	65315	1
47989	64938	1
47990	55921	1
47990	77856	1
47991	79929	1
47992	75233	1
47993	58488	1
47993	69812	1
47994	57589	1
47994	80018	1
47995	80321	1
47996	56960	1
47997	69964	1
47998	69027	1
47998	72621	1
48000	48000	1
48001	54210	1
48002	71542	1
48002	72729	1
48003	50612	1
48003	59175	1
48004	56466	1
48005	73634	1
48006	56801	1
48008	48008	1
48010	48010	1
48011	61881	1
48011	71442	1
48012	68146	2
48012	72344	1
48014	63213	1
48014	63245	1
48014	72156	1
48015	76615	1
48017	48674	1
48017	71754	1
48018	63108	1
48019	57337	1
48019	76000	1
48020	67186	1
48020	67450	1
48021	66341	1
48022	55725	1
48023	72197	1
48024	64748	1
48025	78106	1
48027	77764	1
48028	56400	1
48028	64974	1
48029	57922	1
48030	50846	1
48030	59341	1
48031	74623	1
48032	61133	1
48033	68601	1
48034	65841	1
48035	54027	1
48036	50953	1
48037	51739	1
48037	64382	1
48038	76090	1
48038	78781	1
48039	48691	1
48039	67865	1
48040	55812	1
48040	57829	1
48041	50366	1
48041	72875	2
48042	65665	1
48044	49371	1
48044	62570	1
48045	57500	1
48046	48046	1
48047	69041	1
48048	76086	1
48049	53962	1
48049	76572	1
48052	62225	1
48053	69431	1
48053	69457	1
48054	48054	1
48056	64745	1
48057	53395	1
48059	57828	1
48059	59373	1
48060	51587	1
48061	55120	1
48062	53848	1
48062	59715	1
48062	72433	1
48063	73766	1
48063	76740	1
48064	66077	1
48065	57555	1
48066	63393	1
48068	61405	1
48069	48069	1
48070	57665	1
48071	54278	2
48072	48072	1
48073	69427	1
48074	54864	1
48075	50804	1
48076	60803	1
48076	67303	1
48077	51976	1
48078	66789	1
48078	76713	1
48079	48432	1
48079	61598	1
48080	51231	1
48080	80113	1
48081	67815	1
48081	73442	1
48083	50035	1
48084	51651	1
48084	80533	1
48085	56177	1
48085	80288	1
48086	54502	1
48086	68492	1
48087	70313	1
48088	48319	1
48088	50892	1
48089	55109	1
48089	77226	1
48090	59636	1
48091	51039	1
48091	80446	1
48092	70860	1
48093	49563	1
48093	52123	1
48094	63984	1
48094	67736	1
48095	52035	1
48095	70393	1
48096	65149	1
48099	51036	1
48099	63478	1
48100	70819	1
48101	48101	1
48101	50308	1
48102	48102	1
48102	70867	1
48103	72005	1
48105	53556	1
48106	66378	1
48108	64842	1
48110	52381	1
48111	69208	1
48112	66013	1
48113	48134	1
48113	56852	1
48113	79026	1
48114	61660	1
48114	78567	1
48115	53644	1
48117	58042	1
48118	64316	1
48119	51940	1
48119	56474	1
48120	49302	1
48120	55969	1
48124	48521	2
48124	57726	1
48125	58514	1
48126	53026	1
48126	74937	1
48127	52696	1
48127	70817	1
48128	49852	1
48129	61819	1
48130	48130	1
48130	75598	1
48132	65865	1
48133	70646	1
48135	48959	1
48136	59309	1
48136	75732	1
48136	79347	1
48137	67526	1
48138	55576	1
48139	80328	1
48140	68866	1
48142	59234	1
48142	62287	1
48143	56829	1
48143	66547	1
48143	68126	1
48144	49541	1
48144	52162	1
48145	69738	1
48145	70809	1
48146	53608	1
48146	59681	1
48147	65491	1
48147	72236	1
48148	65470	1
48149	68030	1
48149	70161	1
48150	51808	1
48150	62628	1
48151	53933	1
48151	59400	1
48152	55753	1
48153	57419	1
48153	67464	1
48154	54269	1
48154	76300	1
48156	75183	1
48157	52270	1
48157	53726	1
48158	58175	1
48158	75509	1
48159	51643	1
48161	58039	1
48161	79626	1
48162	71440	1
48163	48163	1
48164	48993	1
48164	77787	1
48166	67473	2
48167	79566	1
48168	65764	1
48169	69002	1
48169	77956	1
48170	55942	1
48170	74698	1
48172	62874	1
48172	75336	1
48175	57600	1
48177	54853	1
48177	62997	1
48178	70332	1
48178	74936	1
48179	48179	1
48183	50938	1
48183	66191	1
48183	75050	1
48184	72950	1
48186	48186	1
48186	63978	1
48187	66348	1
48188	78031	1
48189	62878	1
48191	71232	1
48191	78465	1
48192	63738	1
48193	48884	1
48194	58562	1
48195	50290	1
48195	76819	1
48195	77779	1
48196	52233	1
48196	80214	1
48197	58960	1
48198	78983	1
48199	75049	1
48200	48646	1
48200	52192	1
48201	61179	1
48201	64176	1
48202	64112	1
48202	65690	1
48203	48354	1
48203	55256	1
48203	67897	1
48204	59447	1
48204	79502	1
48205	48790	1
48205	55125	1
48207	58092	1
48208	66015	1
48209	76400	1
48209	77423	1
48210	53599	1
48210	78501	1
48211	49325	1
48211	60590	1
48211	69563	1
48212	58952	1
48213	52602	1
48214	58482	1
48214	62804	1
48215	51296	1
48215	66952	1
48216	48297	1
48216	72503	1
48217	79300	1
48218	50248	1
48219	70895	1
48220	48220	1
48220	61095	1
48221	61130	1
48221	73799	1
48222	48222	1
48223	67596	1
48223	78420	1
48225	53114	1
48225	58288	1
48225	65726	1
48226	67291	1
48226	70428	1
48227	70731	1
48227	75594	1
48228	68192	1
48228	69767	1
48229	79469	1
48230	55838	1
48230	59925	1
48231	48231	1
48231	74068	1
48233	78962	1
48235	64514	1
48235	69053	1
48236	80182	1
48238	52977	1
48238	59048	1
48239	51964	1
48240	48850	1
48240	49582	1
48241	48241	1
48241	65984	1
48242	59601	1
48243	80570	1
48246	54221	1
48247	68843	1
48250	70410	1
48251	54168	1
48251	56157	1
48252	77249	1
48253	58371	1
48258	52405	1
48258	60209	1
48260	56881	1
48261	69309	1
48262	48262	1
48262	66748	1
48263	48263	1
48264	73051	1
48265	68407	1
48266	75841	1
48267	51505	1
48267	78616	1
48268	50165	1
48270	53373	1
48271	75666	1
48272	73967	1
48272	77396	1
48274	77046	1
48275	70970	1
48276	53035	1
48277	51034	1
48278	70779	1
48279	56046	1
48281	48281	1
48281	76926	1
48283	53149	1
48283	54156	1
48284	50587	1
48284	74188	1
48285	51639	1
48286	55161	1
48286	57832	1
48289	61248	1
48290	73923	1
48290	74117	1
48291	53064	1
48291	78876	1
48292	49953	1
48292	75865	1
48293	65797	2
48295	62322	1
48296	51389	1
48297	70076	1
48298	65370	1
48299	50249	1
48300	68807	1
48300	73430	1
48301	76390	1
48302	72747	1
48303	64496	1
48304	66410	1
48305	53026	1
48305	60036	1
48306	48306	1
48307	59538	1
48308	54385	1
48310	61022	1
48311	77799	1
48313	53650	1
48315	58745	1
48315	60223	1
48316	53206	1
48316	74622	1
48317	48317	1
48317	58160	1
48318	71374	1
48320	48320	1
48321	52210	1
48321	56083	1
48322	69606	1
48323	53528	1
48323	60408	1
48325	54479	1
48326	76289	1
48326	79716	1
48328	50885	1
48328	72459	1
48329	57539	1
48329	63984	1
48330	61491	1
48331	61266	1
48332	77527	1
48333	49901	1
48334	55365	1
48335	56448	1
48335	79127	1
48336	52299	1
48336	56972	1
48336	60437	1
48337	48337	1
48338	80116	1
48339	60416	1
48339	78448	1
48340	63533	1
48341	61380	1
48343	56465	1
48343	66591	1
48344	51759	1
48344	79028	1
48345	79579	1
48346	54186	1
48346	80183	1
48347	53295	1
48347	60424	1
48348	49834	1
48349	63917	1
48349	75538	1
48350	48367	1
48350	55176	1
48351	52728	1
48351	55901	1
48352	60193	1
48355	58348	1
48356	55317	1
48357	59805	1
48359	57288	1
48360	55936	1
48360	60115	1
48361	52991	1
48361	61867	1
48362	58180	2
48362	58608	1
48363	52412	1
48363	72538	1
48364	71585	1
48366	72796	1
48366	76681	1
48367	55502	1
48368	61898	1
48369	58127	1
48369	79775	1
48370	55113	1
48370	68199	1
48371	64099	1
48373	57901	1
48373	75557	1
48374	62930	1
48374	68629	1
48375	58008	1
48375	69566	1
48376	80461	1
48377	71806	1
48377	73393	1
48378	49474	1
48378	60559	1
48379	67502	1
48382	60715	1
48383	79141	1
48383	79342	1
48384	62740	1
48384	74876	1
48385	51797	1
48386	67760	1
48387	54697	1
48387	64788	1
48390	71179	1
48392	50957	1
48393	50750	1
48394	79546	1
48395	48395	1
48395	53463	1
48396	54552	1
48396	57872	1
48396	72068	1
48397	49264	1
48397	60892	1
48398	68212	1
48400	55707	1
48400	60535	1
48402	48402	1
48402	66626	1
48403	58589	1
48404	48404	1
48404	52649	1
48405	48405	1
48407	53392	1
48408	72892	1
48410	56654	1
48410	71589	1
48411	49443	1
48411	60967	1
48412	78614	1
48412	78691	1
48413	67882	1
48413	73329	1
48416	69627	1
48417	52718	1
48417	59134	1
48417	61099	1
48419	48419	1
48420	72412	1
48420	74931	1
48421	58384	1
48421	69847	1
48422	79213	1
48423	72079	1
48423	73071	1
48426	53672	1
48427	62618	1
48428	62131	1
48428	66234	1
48429	54687	1
48429	68591	1
48430	69335	1
48432	55874	1
48432	76273	1
48433	55714	1
48434	50118	1
48436	77659	1
48437	52458	1
48437	77346	1
48438	50988	1
48438	59047	1
48439	64859	1
48439	79129	1
48440	70634	1
48441	70506	1
48442	63697	1
48442	65006	1
48443	66527	1
48444	80586	1
48445	71457	1
48445	73071	1
48446	50358	1
48446	60622	1
48446	68296	1
48447	66092	1
48447	78156	1
48449	75110	1
48449	77830	1
48450	78609	1
48451	69902	1
48451	71603	1
48452	55476	1
48452	69531	1
48454	70517	1
48456	48456	1
48456	55600	1
48457	61421	1
48457	74324	1
48458	51038	1
48458	66496	1
48459	48459	1
48460	50912	1
48460	75754	1
48461	56067	1
48462	54440	1
48462	69585	1
48463	80007	1
48464	48464	1
48465	66117	1
48465	77325	1
48466	48466	1
48467	68659	1
48467	74541	1
48470	77872	1
48470	78916	2
48471	55696	1
48472	66576	1
48473	48473	1
48473	68920	1
48476	79720	1
48477	48998	1
48478	67001	1
48479	64842	1
48483	79893	1
48485	63324	1
48485	79928	1
48486	78806	1
48486	79793	1
48487	53382	1
48487	80190	1
48489	61007	1
48489	73600	1
48490	71174	1
48491	50521	1
48493	78643	1
48494	48494	1
48494	74969	1
48495	64581	1
48495	71963	1
48496	67796	1
48497	51575	1
48497	55863	1
48498	59196	1
48498	68900	1
48499	62758	1
48500	53779	1
48501	69426	1
48502	50418	1
48503	52803	1
48503	65832	1
48504	80241	1
48505	67820	1
48505	78496	1
48506	60051	1
48506	75191	1
48507	52951	1
48507	57629	1
48507	74366	1
48510	72437	1
48514	51051	1
48514	61262	1
48514	63291	1
48515	63739	1
48516	51763	1
48516	80100	1
48517	52548	1
48517	63949	1
48521	60642	1
48524	70494	1
48524	72653	1
48525	71621	1
48525	80585	1
48528	56613	1
48528	70619	1
48529	79460	1
48531	49718	1
48531	52827	1
48532	61247	1
48533	70588	1
48534	48534	1
48534	66638	1
48535	64690	1
48536	76940	1
48537	62431	1
48537	71311	1
48538	65841	1
48538	70278	1
48539	78301	1
48540	69049	1
48541	48948	1
48541	71796	1
48541	76883	1
48542	74503	1
48543	58268	1
48543	75710	1
48544	63883	1
48545	74210	1
48546	51646	1
48546	59579	1
48546	63370	1
48551	55208	1
48551	71846	1
48554	53025	1
48554	70989	1
48556	50213	1
48557	70708	1
48557	71653	1
48558	48558	1
48558	52353	1
48559	60355	1
48560	52869	1
48561	71101	1
48562	61356	1
48563	54554	1
48564	67899	1
48565	76383	1
48566	64277	1
48567	77867	1
48568	75040	1
48569	62055	1
48570	68552	1
48571	63216	1
48573	48573	1
48573	58598	1
48574	60290	1
48574	61665	1
48574	71289	1
48575	50817	1
48575	52185	1
48578	50248	1
48578	58988	1
48579	60347	1
48579	70218	1
48580	56404	1
48581	59333	1
48581	74453	1
48582	48582	1
48582	63341	1
48585	54465	1
48585	65662	1
48585	72815	1
48586	63878	1
48587	80019	1
48588	65761	1
48588	66139	1
48588	75557	1
48590	80510	1
48591	51084	1
48591	68541	1
48592	55821	1
48593	59448	2
48596	61428	1
48596	71194	1
48597	65596	1
48599	62453	1
48600	59259	1
48603	49020	1
48603	60797	1
48603	61388	1
48604	60233	1
48605	61200	1
48605	72393	1
48606	65086	1
48607	57574	1
48608	66732	1
48608	74304	1
48609	78395	1
48610	66559	1
48611	61452	1
48612	52074	1
48612	58720	1
48613	63879	1
48613	72567	1
48614	64397	1
48614	71534	1
48615	59723	1
48615	69934	1
48616	60909	1
48616	70900	1
48618	48618	1
48618	71515	1
48619	69031	1
48620	50895	1
48621	48621	1
48622	74577	1
48624	59250	1
48625	51940	1
48626	58091	1
48626	80105	1
48627	69412	1
48628	56329	1
48628	63906	1
48629	56872	1
48629	61818	1
48630	73435	1
48632	48632	1
48633	53863	1
48633	58680	1
48634	62538	1
48637	55108	1
48638	56945	1
48638	67751	1
48639	48639	1
48642	50188	2
48643	66721	1
48645	65217	1
48646	60230	1
48647	78670	1
48648	53355	1
48648	55371	1
48649	74308	1
48650	48650	1
48651	48987	1
48651	71423	1
48651	79873	1
48653	60134	1
48654	54321	1
48656	61895	1
48657	53700	1
48659	48659	1
48660	71244	1
48660	76413	1
48662	51097	1
48662	68704	1
48663	60405	1
48664	72343	1
48666	57011	1
48666	72133	1
48667	58666	1
48668	59523	1
48668	70236	1
48672	76936	1
48672	79582	1
48674	59747	1
48675	58964	1
48675	75702	1
48676	72844	1
48677	54787	1
48678	60038	1
48678	70598	1
48679	59459	1
48680	54394	1
48681	62635	1
48682	48682	1
48684	70559	1
48684	78561	1
48685	60579	1
48685	66692	1
48686	66406	1
48687	72702	1
48690	68371	1
48692	53696	1
48693	74282	1
48694	65461	1
48694	68342	1
48695	48727	1
48696	48696	1
48697	73160	1
48698	59334	1
48699	59721	1
48700	51243	1
48700	60503	1
48701	58605	1
48702	48702	1
48703	52131	1
48703	56638	1
48704	50328	1
48704	57943	1
48705	49616	1
48707	54476	1
48707	60114	1
48708	75423	1
48709	57115	1
48711	54088	1
48711	71213	1
48711	79388	1
48712	49406	1
48712	64555	1
48712	69343	1
48713	66673	1
48713	72745	1
48713	77829	1
48714	69171	1
48716	64055	1
48716	72092	1
48717	58456	1
48717	77128	1
