xlinkID	xlink_1	xlink_2	xlink_3	xlink_4
13378	14161	14161	2321	2848
14161	13378	13378	15086	0
2013	8206	4164	11840	1969
6889	3541	8826	14208	15106
9204	6390	10069	15013	12724
15844	6258	7005	8085	3701
13026	13060	7628	7628	7375
13060	13026	12772	10576	13750
1185	14849	16076	6725	5382
2222	13559	6623	14957	7885
979	7849	13840	7776	1793
7849	979	10894	6011	3337
8511	8511	8511	10110	3849
9309	9309	9309	13524	497
3983	12256	373	3983	3983
15508	8114	7053	15309	3621
8114	15508	5960	5449	5449
3454	6440	15005	9995	1503
6176	6197	12557	4631	15308
3372	5304	6861	3689	9354
14903	10826	67	13621	14415
10826	14903	9738	14415	0
15122	6284	12874	11770	11472
8981	8981	8981	3905	2365
202	6094	3661	11235	816
13869	6636	11565	10004	15309
1095	7644	13511	3849	16025
7644	1095	12915	2984	4842
10004	12378	8678	1900	13869
10698	13563	3640	3661	3480
9262	612	10298	12142	2317
13326	3428	15069	13725	2459
5189	3117	2089	12893	14047
8649	10035	13740	15182	15182
7156	4027	9752	2743	7540
986	6271	13530	11022	13530
6271	986	6758	7758	14996
5925	9988	5372	4577	10243
10110	5103	4067	8511	5103
9319	3465	13834	3465	9360
7529	10333	12825	1108	6571
10333	7529	9104	210	11117
12848	7732	3214	7100	5694
2389	9223	7257	3801	7110
15001	15001	15001	9419	6688
2983	6345	9552	8792	7664
716	6761	716	716	13257
5452	13751	15081	5316	16108
231	14646	1033	5671	10598
13297	10956	3737	2268	2171
2295	4871	12470	8032	2976
4871	2295	2108	8845	8502
2415	5492	15007	7339	12663
15159	6408	11759	5737	0
8937	1567	1047	816	9116
6108	189	7631	14319	11313
7419	204	15136	760	5013
204	7419	9670	5940	11384
13738	1617	2150	6629	1528
1960	6835	7733	6277	0
9347	354	970	15286	7772
13115	11689	13465	15535	11201
4633	7159	13414	10456	5162
6450	5929	11788	10196	856
3830	3439	9608	8999	2805
1490	1490	1490	8473	8473
8772	6986	259	8294	15412
1734	14677	4118	7024	8163
13184	12605	10956	6001	5524
13196	1617	5128	13031	2020
5153	10880	14590	2037	3088
10708	2027	10191	6960	1108
8774	373	15575	7836	12052
373	8774	13914	3983	7148
2191	4200	14271	10372	13997
10339	13597	14678	9705	0
6152	14678	5666	13522	4654
3694	12354	6242	3130	12002
12354	3694	12354	12354	3000
4651	11413	10014	5718	1160
8510	9507	5757	10014	11
15641	9006	16079	14334	9006
2732	2732	2732	6298	5868
10475	2750	14694	229	731
1902	14874	7477	13781	1043
11474	7029	7905	2043	3899
9787	7927	6801	13071	4300
9451	15902	1482	3391	8228
15902	9451	5296	9816	0
4273	15630	7920	3140	8228
15630	4273	9490	9275	5368
15461	15373	1388	2735	3566
9706	8594	939	10031	14200
8594	9706	10231	6225	12312
6327	6776	1681	4253	12504
5210	6335	7097	9188	7594
2328	14368	8458	6375	2072
7181	14527	8250	7090	13112
14527	7181	6694	5372	6694
5102	11962	5102	5102	14334
1259	13955	1109	306	848
13955	1259	11790	10374	4359
14605	5480	531	11911	8458
9816	7074	11025	15902	11129
4394	9894	6851	1438	11115
9894	4394	1415	8707	1710
4334	13797	14668	10440	13924
2280	14971	1117	71	15606
13353	6412	2751	8568	4703
6412	13353	10978	1363	8142
6789	1792	6225	2347	14362
1792	6789	9977	11878	12975
1270	4407	14921	4990	13385
4407	1270	5264	4562	9621
6375	4118	10976	2328	5012
4118	6375	1734	1043	2026
15096	4804	2763	14430	9640
4297	4297	4297	3250	7771
6332	2375	5836	5453	5345
7934	6463	10513	14287	9991
8994	12610	4674	11829	11829
5808	12842	7887	268	6417
9454	2659	13675	14928	11723
2659	9454	14177	8858	3476
4294	10394	2481	9249	6339
14921	720	1270	1162	9675
720	14921	16079	1321	3985
14816	7185	121	3904	4228
7185	14816	16035	892	2970
14301	1623	10946	3845	7308
531	14605	531	531	1151
6785	5416	4000	7331	1436
5416	6785	12037	9824	12451
642	88	12387	625	4091
1096	4469	15068	13226	13082
12512	10026	1494	15903	1415
10026	12512	15903	9047	3199
4721	12389	2494	63	3946
12389	4721	12980	12389	12389
1343	5742	13393	241	15764
966	11078	5161	3178	4540
11078	966	9414	14109	10630
705	5393	15008	12059	4947
5393	705	241	2101	4947
6446	1076	13134	15445	11961
888	6168	10227	11967	11967
6168	888	5520	1123	0
14302	2999	10656	5768	13937
3201	15760	1986	3841	3841
15760	3201	11111	7985	9432
1420	9533	7304	15227	6809
7151	5356	14761	7151	7151
119	1953	1451	8846	9066
14901	13550	2809	12958	15101
13550	14901	3995	15477	15433
7263	1623	10844	10992	7103
6958	6795	15715	6715	895
3919	13001	5480	2157	97
13001	3919	6339	13558	12751
12828	11416	3315	976	7492
8814	5048	8814	8814	11097
9839	9732	3542	6762	0
7	8373	5883	6608	10756
8373	7	6305	10288	5883
9515	10516	1695	9432	4258
4031	10759	493	8380	7006
7533	6511	1149	15196	8786
6596	4558	10414	0	0
14643	2491	1147	12008	2515
5857	3963	1711	1478	11635
9061	7364	2960	13905	12925
10076	9304	2424	4025	12001
274	5584	247	1903	0
5584	274	6434	4713	11524
6940	4306	3669	7397	3771
4306	6940	10467	6253	10765
4740	1358	11322	11649	317
5897	14962	11098	12637	10734
10382	4461	2416	160	1578
16110	10056	11447	6715	12992
1943	8352	3502	1943	1943
15617	9458	11285	4392	9594
2540	1168	6556	3706	7984
6252	14188	4646	2259	9745
8221	14539	14782	1746	9239
11788	6450	7375	14134	2622
15471	3668	7646	1817	12608
3668	15471	3083	10685	1315
6581	3514	6581	6581	10056
3514	6581	6393	6161	1217
7248	10633	4816	15659	3075
5526	14742	6309	8554	6309
15798	14078	14734	8260	2107
14078	15798	10701	4093	9152
8943	825	6577	7572	3755
8008	13136	6711	11179	0
4869	1673	5080	6644	1870
10916	6132	128	12372	2310
8143	11097	11356	12003	7145
11097	8143	6434	11296	8814
14081	4534	1401	5237	3578
15005	3454	9929	5423	9995
5237	12637	14081	4340	10614
12637	5237	12644	12903	5897
2237	654	1149	14830	14748
654	2237	1817	15752	15907
10755	2464	10296	12022	14689
13840	11891	979	3525	4360
11891	13840	4089	6338	3351
4079	13529	3838	14793	4761
13529	4079	8053	10285	14793
4164	6970	2013	4603	13144
1900	2736	4580	10004	10095
11407	3773	5806	11880	2599
3773	11407	598	0	0
5809	14131	2567	15478	12505
14713	83	8082	6155	16105
3689	1416	12555	8032	3372
14564	4018	5185	5288	9666
4018	14564	5532	15030	4984
15569	12084	1865	4102	10330
3736	9919	5139	6102	14828
9919	3736	4067	8183	4893
8185	2123	8185	8185	13019
6322	4478	12989	6759	10163
11565	13869	9542	12528	2788
12101	4404	9341	6655	2894
9003	15356	10604	7179	7765
413	11504	12021	9563	10520
8999	12649	2906	3830	4086
12649	8999	4538	15436	16002
10861	10861	10861	3338	3775
5834	15731	6447	1821	1416
12008	5898	7572	12721	14643
5898	12008	15165	15688	666
9666	5980	439	2437	14564
5980	9666	5288	13537	12721
4900	6835	6933	11987	6933
12470	2295	11267	4893	11760
8732	4067	9195	11064	1075
4067	8732	15115	9919	10110
13857	9357	4948	6704	4948
3370	9392	11311	8299	9392
8690	693	11509	11222	10767
693	8690	460	6087	11844
9574	1749	1384	4021	3130
1749	9574	10412	13677	3343
1442	1843	13903	3893	7031
1843	1442	1312	15808	11509
1122	9297	8703	3434	14640
870	8626	8626	10220	7969
7371	799	15175	2819	5183
5671	5671	5671	760	231
11267	12470	4902	3627	12099
5192	3088	8875	10956	3291
1374	11235	816	9116	14117
6960	266	3703	7227	10708
266	6960	8395	11026	1610
4968	13039	13381	3851	5446
13039	4968	4101	302	15808
3210	2274	10326	9160	7845
2274	3210	6976	14858	4085
13914	373	13108	12052	1119
8563	6293	965	8658	3574
3701	3701	3701	16034	15844
13897	11458	5003	15185	11489
2517	2819	14814	11319	13251
8160	7936	8095	9054	14615
7936	8160	13667	13750	7003
5458	14646	14905	1446	11573
721	2289	1871	3434	8174
2289	721	2289	2289	4895
2255	776	15011	14047	5900
776	2255	12994	10598	8945
10598	8095	776	231	7003
67	5947	1248	14903	1248
5947	67	5034	6392	2899
11313	7227	15031	9068	6108
7227	11313	6960	11075	14062
1206	4842	2397	3642	13963
6933	3892	1339	4900	4900
6697	8719	9604	11446	7027
8719	6697	11005	8719	8719
6370	6370	6370	8130	11738
10498	13898	794	1633	7383
10608	10608	10608	14195	1034
4035	8954	14954	2709	11693
8954	4035	5312	2245	4253
5143	2043	5372	1835	10159
1528	13963	6732	13738	10822
12658	15288	12439	1928	951
2037	951	5153	5559	2932
951	2037	12658	9877	8164
15565	7438	13307	2656	7797
5368	11363	11422	718	15630
12557	6176	10763	11806	15748
4088	14753	12765	5197	12882
7383	11573	1249	12072	10498
11573	7383	4351	9773	5458
1446	14957	1462	13600	5458
14957	1446	2222	10602	11676
5843	3195	5549	14107	14107
5705	2561	15558	5705	5705
2100	8177	2972	15852	15962
8177	2100	13847	0	0
11759	15159	5128	6351	14738
5717	1542	5717	5717	14964
6758	6271	14240	7944	10326
13796	3974	15725	10220	2131
12148	1620	7969	8447	12609
1620	12148	5651	8799	0
1885	1885	1885	14505	13825
12175	11950	3784	8703	5299
11950	12175	12659	5659	4044
1438	7551	2972	12715	4394
7551	1438	12044	11754	11754
8190	15726	12311	10843	9967
15726	8190	4188	14922	7445
12803	1313	11451	15142	0
1313	12803	13341	7947	4986
15142	3115	12803	1542	10195
3115	15142	4396	5597	13205
9098	15198	9800	2773	7760
11388	15373	9453	7100	7502
9800	9977	3728	9098	4837
1590	14094	14565	14908	9044
3897	12427	10187	9833	10053
12427	3897	12427	12427	3260
11391	11616	12504	0	0
7919	13399	6474	6320	14514
13399	7919	6949	807	9654
6949	12200	14514	13399	6415
3737	851	14152	13297	1034
851	3737	15237	15237	0
15558	5705	10357	12561	12348
6179	7090	2829	12384	11534
7090	6179	3699	4426	7181
9104	10333	3642	1567	8065
939	1065	2052	9706	13692
1065	939	1065	1065	2909
2809	2689	1342	14901	1117
3051	9051	11528	7213	8956
9051	3051	6744	15817	326
239	4974	5114	12189	6721
4974	239	4760	3859	10765
5757	8510	5197	1393	10299
3984	2080	4726	4726	6117
6523	15028	7355	10505	3749
15028	6523	841	5058	15498
4000	6785	15447	10757	3101
7847	15026	10441	13210	9113
9117	2950	9316	9117	9117
15008	705	4886	2751	15591
5943	4997	1123	14293	4918
6288	7927	8787	1109	4924
10822	189	1919	13920	1528
1342	2809	3566	3615	9332
13254	13155	15198	12629	4623
3615	2052	11314	2332	1342
2052	3615	939	2332	13971
4617	1767	6496	7887	7796
3178	3749	12351	966	15403
3749	3178	3602	7856	6523
2160	14019	2387	4932	5246
10204	15768	1451	12519	13674
12980	1562	2912	3975	12389
1123	5943	14990	15674	6168
5611	14251	12924	12945	12520
3860	254	2994	12187	1720
254	3860	5645	43	1337
10104	8785	5870	7857	4688
13548	9636	5041	1468	1692
9636	13548	9088	9088	9927
7768	9521	4918	10923	11326
13675	8154	9454	15431	14179
8060	8258	2874	13467	8859
1851	3392	7232	6417	4247
3392	1851	7937	9823	5308
2387	2160	5246	12131	1214
11894	1363	4524	8749	8749
6988	1956	8531	8663	385
15515	1923	5663	2994	13661
1923	15515	15017	10292	0
11227	3122	1588	7907	0
3122	11227	1949	12485	0
7267	1322	10056	12520	10810
8962	14400	11213	6017	625
7038	3471	11473	10656	2773
232	14833	4957	12607	14664
9112	6496	13650	7326	6346
13743	10735	2923	1996	2923
8759	7496	522	13083	11777
10952	1712	14714	10145	3260
6965	3462	15103	1996	6633
3545	522	9056	7491	7130
1134	5650	2112	14109	3980
12834	2717	1785	462	1477
4215	15908	6724	9155	6699
15908	4215	6699	15757	87
3945	9229	10780	985	11639
15942	9237	697	3314	3473
4530	10735	171	11835	12483
1503	12864	15547	3454	0
12864	1503	12864	12864	2435
5520	13892	6168	12992	0
12020	758	2225	2225	8021
13661	6795	10462	15919	15515
15022	15851	3446	7999	13902
15851	15022	5719	935	938
9065	2315	439	9065	9065
9376	9501	16047	848	11293
8237	13329	2315	4945	15783
13329	8237	10022	10163	16016
13342	11272	3679	8015	12541
10746	2724	3611	10759	7145
1585	12908	10433	7218	15192
3669	13726	6940	15017	0
13726	3669	3718	9103	0
11911	14605	11885	14656	0
8419	12290	3515	3237	15013
12290	8419	15668	5250	0
13760	2018	15484	15540	4441
13019	2123	12894	8185	8206
9487	13288	6434	5075	2535
13288	9487	2259	6868	10107
2410	1173	784	2410	2410
15618	15741	2705	10254	10332
13995	7608	7608	3942	9482
9361	8150	9361	9361	14541
14248	5072	8425	8346	11270
10365	15492	6024	9446	12987
15371	12519	1953	5551	10654
13660	10925	6002	3929	10731
4918	7768	5943	11416	0
3387	11926	2365	1830	10846
11926	3387	9542	2920	5268
13144	12099	9214	6970	4164
4566	3972	14203	14951	4825
11463	2940	14623	11285	13927
2940	11463	1892	14939	0
3817	6461	10782	13052	6458
1986	3609	3201	12926	14157
15025	4415	7617	1085	495
4415	15025	8501	12062	3313
9606	5440	8120	14240	608
1877	9288	8501	1683	13582
3500	1173	1903	8201	3690
10997	422	66	8748	0
15254	5682	10395	8472	7907
8776	13559	8776	8776	13758
10685	6778	3515	3668	14696
2075	8879	7407	12992	0
4360	259	4360	4360	13840
1969	8720	6704	2013	8453
2459	460	13326	9357	618
15680	8024	12090	4514	9504
8024	15680	14845	9504	13670
14524	10078	2651	6241	4010
10078	14524	6045	4144	11600
3052	2604	11022	5440	2604
15047	11642	14030	2407	9832
8764	8118	10225	4085	15897
8118	8764	9446	14041	14047
1763	4521	3504	3510	11485
4521	1763	6003	3719	6760
9218	11854	9218	9218	7817
14203	4566	13561	15484	1310
11760	8183	13097	13097	12470
8183	11760	15600	1075	9919
2920	14662	11926	7309	1431
7404	9812	1919	9904	11484
7288	7276	14422	10975	10163
1458	2696	13214	3558	14866
13970	6636	6366	2788	4482
653	14638	1111	11185	6273
7306	7070	9665	12144	9842
7070	7306	4875	14598	4389
15701	2394	5468	14875	3851
2394	15701	2359	14151	530
13903	1442	12372	12372	10767
13092	11682	8364	7546	11536
9956	4671	9956	9956	4040
15196	15841	7533	6640	2107
1651	500	8280	6760	3363
5083	15901	811	12916	12916
1865	15569	15011	2805	15011
6598	6447	998	9354	849
2108	13442	13643	4871	264
9583	15338	10648	12449	0
15338	9583	6049	1971	5431
9195	4902	8732	14117	3590
6577	3418	10455	8943	7929
4891	9656	7564	1365	2174
4657	10831	3590	703	5288
15069	12033	13328	13326	4275
6165	15827	11459	2175	3232
4875	14554	7070	15808	3017
14493	1847	7665	15141	8926
1847	14493	3146	12256	348
14271	2191	12432	11918	14885
4310	15748	7540	15109	5576
15748	4310	11806	12557	3570
3784	6095	12175	10177	9121
2985	8939	14589	5056	0
6861	3372	11674	0	0
12663	2748	15600	8117	2415
2748	12663	10421	9236	4001
15688	11484	5898	3590	5123
11484	15688	2966	6460	7404
8311	3590	437	5852	3429
3590	8311	4657	15688	9195
5556	7536	4578	8665	501
10372	2191	13648	12819	4021
10231	8594	10231	10231	3092
1312	1843	11520	14018	3693
15120	3343	7455	15120	15120
3343	15120	15497	1749	5928
9602	7837	3641	235	13799
7837	9602	6225	2347	8194
1239	3803	11	2131	6246
14814	2517	13251	3741	10653
10299	16084	8182	16084	5757
16084	10299	9071	9073	10299
3903	5852	6102	8137	5247
5852	3903	15341	8311	8407
5151	8453	2174	501	12132
3130	4021	9775	3694	9574
1527	15295	8710	12552	424
4677	6310	14812	2674	7353
14427	15838	3565	10199	7803
5223	11190	9660	5989	10331
16002	12900	466	12649	7906
10357	6256	15558	11103	8229
1546	15788	14828	3418	389
15140	4353	12191	11459	12967
12312	6734	11738	8594	11449
6734	12312	15305	2718	15317
4388	5003	14041	8775	5299
5003	4388	13897	14096	10576
3363	15988	12555	6674	1651
11857	8958	4439	1633	15944
8958	11857	1597	4451	246
9510	10325	9142	7804	3977
5745	5094	8433	3656	1778
5094	5745	2114	9615	11814
572	9342	15700	3565	14309
9813	9298	10111	14843	4244
9271	10243	9271	9271	6102
10243	9271	5925	2043	0
14152	3737	12783	1782	0
13924	11961	5840	4334	6651
4107	7864	14964	14964	512
7864	4107	10257	13504	12142
1887	5679	1509	1514	3147
9490	8351	9275	15630	4536
15307	13354	2862	9044	11139
13354	15307	13455	9865	14200
11449	12975	5292	9865	12312
340	6485	10035	9520	6246
6485	340	9531	9374	8815
8447	7233	12148	3000	3974
14694	10475	9226	15838	106
11338	14802	4095	5050	5050
9803	14026	8229	307	6256
12152	14224	14224	124	7720
14224	12152	13121	12152	15445
10976	6950	6375	2026	16117
7553	8707	5687	12293	4575
8707	7553	9894	7720	6851
3661	202	536	6077	10698
4623	9865	14565	13029	13254
9865	4623	11449	13354	6928
13013	889	8780	9900	1148
3489	13002	10978	11289	7619
665	3318	6346	10999	13217
9056	3545	4703	246	1764
10229	3111	5837	12780	15498
3111	10229	13380	13432	1956
9621	5270	1633	4044	4407
5270	9621	8836	1449	6286
2994	3860	15515	0	0
5687	7553	15	10161	497
9275	11871	9490	15630	11703
11422	9087	15852	12229	5368
7135	11025	11594	6816	13205
15477	6780	15477	15477	13550
14565	1590	970	4623	7400
13073	1712	12629	11750	10446
1514	2624	89	4350	1887
2624	1514	12610	2627	2627
7282	14391	9089	12994	11734
13259	7720	798	7073	11168
4188	11115	2999	15726	11965
11115	4188	2572	3458	4394
3995	12904	13550	4184	4807
12904	3995	9586	7074	10038
4550	10509	5586	6107	9900
4208	2183	10652	5236	7772
8600	3057	10502	7209	13432
12728	12728	12728	9623	11947
1439	3587	3844	11330	9598
6782	15736	4151	6782	6782
15736	6782	11155	8126	0
12869	588	11495	2402	2536
7556	15345	7662	6928	506
4191	2636	3879	8267	9679
7319	1302	13423	13087	12788
7830	6117	3057	1705	6811
5535	5767	12962	14322	5545
5767	5535	7373	12355	8910
7525	2912	12059	3153	1291
12351	6721	3178	3819	280
6721	12351	5434	4058	239
5058	3904	7492	8006	15028
3904	5058	10505	3228	14816
14990	1123	11326	9644	6148
4528	13844	580	13844	3796
13844	4528	10988	4528	4781
10227	888	10356	8435	8887
8854	7318	7613	15328	7613
8088	4091	15734	14021	11295
4091	8088	3501	642	9232
2523	13041	9831	6633	268
7437	11829	12743	12743	5597
10322	9158	8956	2149	1199
9158	10322	12606	8956	13922
10940	3734	7917	2337	7232
171	7125	4530	15326	11835
8364	14454	13092	15238	14135
14454	8364	892	2831	11920
8303	3747	1129	4419	14217
3747	8303	2987	12344	0
15108	8288	11478	1190	1581
15734	8362	903	8088	6305
8362	15734	14021	11736	4216
6305	8373	15821	15734	5920
10782	11148	6746	3817	9932
7201	16089	679	12541	10205
13423	4604	7319	8910	7145
1844	12878	11452	649	12189
12878	1844	5161	8663	15312
5250	3578	12290	10844	10937
7286	6685	8803	11293	0
12056	2492	4424	3602	7241
4359	5819	13955	7281	13781
5819	4359	8785	14778	7926
387	14430	5674	2831	12751
14430	387	892	15096	15226
7515	3098	5228	3962	1565
3098	7515	2437	3722	9363
11326	14400	14990	7768	0
11736	903	8362	1176	6167
15177	11038	7009	10145	0
5749	895	5061	6788	0
3075	2252	7160	7248	0
11791	6607	12032	1310	6073
8279	1655	15967	4367	0
14090	3797	6087	1478	10504
10890	11417	12866	9561	8093
11417	10890	10332	227	227
13931	608	7057	12361	247
608	13931	4	9095	9606
3551	11553	586	8212	0
3504	8786	1763	3083	6715
8786	3504	8865	7533	2137
2112	1134	3868	11447	4286
1892	5203	2940	7875	13390
439	5033	9666	9065	10552
530	4460	13009	14423	2394
4460	530	14797	6158	14181
4	608	12987	4302	5895
1535	9703	13085	10254	83
6241	8728	1085	6045	14524
8728	6241	544	9983	14797
10701	14078	3520	1817	819
3523	8090	5034	6967	5128
1149	7533	2237	3970	0
7572	5044	8943	12008	9363
5228	7515	11007	9665	0
3806	13131	2069	0	0
8403	11398	8403	8403	13276
5867	14385	5933	4009	4104
2684	12895	1460	13736	5132
12440	277	6054	9657	296
277	12440	11014	277	277
7160	11018	2520	3075	9929
66	10997	1118	7735	0
1118	66	3587	7930	7962
9299	11082	15365	2696	9598
8678	10004	14172	2993	5750
12916	12916	12916	5083	5083
4441	12643	13760	8320	7709
12643	4441	1655	7999	2766
7146	5872	6636	1498	2515
5872	7146	7260	4755	11667
10216	2211	3146	3751	5557
3962	7515	12982	2437	2625
9280	2483	8928	4578	993
5244	8446	7540	7451	8312
12555	3363	1416	3689	0
14134	11788	5330	9226	229
13967	14689	8153	13643	4420
14689	13967	10755	2560	8894
7628	13026	13026	15107	7076
11493	7683	2020	5815	15
6366	5044	13970	6366	6366
6175	6831	10261	14578	13683
14370	2745	12069	0	0
10278	8621	13701	15086	13394
5969	7501	12798	223	12798
9446	11374	8118	10365	5316
2089	5189	15308	15827	8651
10326	7944	3210	1602	6758
7944	10326	12893	6758	2489
12157	10463	7422	13530	10264
4631	6176	6428	6246	4641
14589	15576	11434	2985	15988
9254	10325	15483	369	7701
683	4982	6674	683	683
11103	7272	10357	11026	15007
1106	5532	4755	14125	1114
5532	1106	3852	4018	10054
14828	1546	8151	3736	1470
11676	2881	14957	9626	11586
1080	12348	2830	1606	497
348	13537	15575	1847	10831
4533	8116	8673	1556	8564
7465	10553	9971	13330	11843
10553	7465	13581	5586	6281
13667	7936	4062	6931	15011
12151	15405	10895	12228	5664
7836	4032	6920	6036	8774
1384	1265	2508	13648	9574
4674	7797	15286	8994	4350
11	1239	8194	8510	9307
514	8117	4269	15815	7905
8117	514	12663	5034	15600
15575	348	8774	3593	15141
12669	6653	10728	6571	6207
8673	4032	6094	4533	2010
9032	11181	7638	5700	9110
3140	2398	11441	7566	4273
2865	11843	2317	965	12923
11843	2865	10399	7465	10399
14575	5101	12827	8924	7658
11293	12171	11712	7286	9376
12171	11293	11712	9967	13395
1000	6516	11518	9072	5358
6967	13620	8445	3523	4842
8496	2213	4402	13134	5453
15031	11313	5263	11703	15787
501	5151	7912	8665	5556
1388	13205	13847	15461	9514
6225	6789	7837	8594	3415
11314	3615	11480	2907	13268
295	15635	866	13089	5989
15764	2347	5615	3100	1343
13223	7699	2245	7699	14391
7699	13223	106	13223	10263
11577	3170	1878	6766	6118
11026	266	12561	4662	11103
6694	9738	14527	14843	14527
9738	6694	1278	7339	10826
11180	516	10919	13341	3015
4837	4837	4837	15903	9800
15974	15649	9101	14554	8816
15649	15974	6830	11156	5185
2751	13353	12544	4886	15008
4599	480	14026	0	0
14999	14743	996	4575	3207
12561	15558	11026	5544	11168
4262	6126	1364	8267	9026
4916	5020	9116	4916	4916
8522	15549	9324	12737	10093
15549	8522	3109	10191	12825
9047	4988	10026	8133	3740
4988	9047	4986	8460	2636
1482	9201	10432	9451	7539
9116	10211	4916	1374	8937
10234	10234	10234	2183	10038
2167	14177	2167	2167	0
13201	13432	8598	14785	8598
15572	15405	15572	15572	7801
9316	14973	3528	9117	10063
13781	1902	4693	4693	4359
14319	8479	7369	6108	0
197	14929	14668	71	71
14929	197	2412	3670	0
1109	1259	4464	13134	6288
5345	3554	580	6332	6091
3554	5345	7001	7073	8091
4689	1261	4689	4689	3307
3028	3708	8767	11375	8204
1321	894	720	9615	6990
4300	405	6762	10432	9787
10432	10432	10432	1482	4300
3367	13219	3367	3367	4002
4424	12056	982	4424	4424
9072	3899	671	1000	1443
3899	9072	6972	2405	11474
12910	11310	3528	841	4252
11310	12910	4030	934	1436
1162	14485	14921	7656	7656
14485	1162	10028	629	12630
14293	5943	6017	4997	3571
6645	14922	9377	10518	753
15519	10462	9244	12992	2215
10462	15519	13661	13708	12724
13319	571	3584	12311	0
12187	85	3860	11394	14818
85	12187	9429	8575	8575
10238	3679	13209	398	11111
3679	10238	13342	1910	3696
13234	5773	684	16118	11544
8429	15202	9575	4217	1776
8021	1024	10585	10585	12020
1796	5336	8057	5336	5837
7997	11259	9282	8320	3208
5061	14663	5749	14663	0
5768	9732	14302	2981	3706
5883	3502	7	6615	8373
6615	510	578	5883	3772
6244	12541	5172	7850	9013
12541	6244	7201	8015	13342
8489	9967	9118	0	0
9967	8489	12171	10380	8190
6458	8380	3479	3817	985
9750	9750	9750	2145	7055
7232	2979	1851	10256	10940
2979	7232	15478	12802	9239
268	13572	5808	2523	0
10844	7263	2272	5250	8474
13674	7373	13674	13674	10204
10946	14301	6788	7308	0
12780	4540	10229	4403	6635
4540	12780	966	6635	15234
15017	8094	1923	3669	11189
8094	15017	10395	14037	8794
10834	3381	1875	7999	3315
1809	11779	10927	10927	11436
3146	1847	10216	9802	15399
12115	1432	3854	4549	6153
4880	3171	10973	7989	3171
3171	4880	4880	8591	10152
7743	11733	982	7743	7743
11733	7743	12465	2646	12628
11212	11212	11212	11212	11212
7308	14301	7390	10946	0
2599	15761	13136	352	11407
2531	4580	7262	12585	304
4580	2531	6699	7104	1900
6746	10782	14124	8620	14664
9088	9636	84	9636	5132
9831	2523	12866	8615	14539
12866	9831	10890	8910	12589
227	11417	83	11417	958
5837	10229	8598	12962	1796
6434	11097	9487	5584	3800
11452	1844	4058	12189	8846
1837	5869	1020	6480	6003
12903	12637	3381	7497	4756
4048	12608	12897	3510	15547
552	4897	5820	87	6337
9822	14591	7104	11667	748
14591	9822	2952	1674	8946
12893	8651	5189	7944	12062
8651	12893	3313	16106	2089
11436	9932	9933	10975	1809
9932	11436	12722	14381	10782
14151	14151	14151	15507	2394
15313	14422	14157	4109	15877
14422	15313	12696	7288	11148
6614	9933	3915	5714	545
9933	6614	11436	12098	7960
8120	14131	9606	5409	7765
4518	13536	1566	4518	4518
13536	4518	6428	13374	8428
3658	958	5423	11485	3719
958	3658	227	12993	8195
9995	8175	3454	15005	14418
976	10395	14967	12828	4228
10395	976	8094	14623	15254
6505	3905	4232	4801	11566
15165	10974	5898	4523	6834
2993	5626	7407	11880	8678
13397	10485	9600	12607	9600
10485	13397	2370	14084	12626
128	13677	10916	3693	5697
8312	9135	5244	15492	5576
5962	4713	649	3510	11014
4713	5962	11524	15593	5584
16106	7765	8504	8651	7179
7765	16106	9003	11022	8120
4401	4401	4401	2377	0
8320	14477	1992	4441	7997
960	4074	6511	10541	10541
15276	14849	6543	5157	12522
8299	3370	15905	9842	11148
2310	12047	3966	11844	10916
6894	3915	11071	11296	100
9559	12522	10166	5963	5963
9301	2107	6640	9385	2553
3703	11211	6960	6098	9087
11211	3703	12431	2899	703
16105	8082	3675	14713	4845
8082	16105	14713	44	3402
12233	13260	14996	15648	11434
12227	13420	2214	10933	2235
8032	2295	3689	9909	4102
5128	11759	13196	15114	3523
16099	6460	1119	267	559
6460	16099	5800	11484	3429
9600	13397	8157	15485	13397
8710	13677	1527	3693	12258
6036	3043	15905	13997	7836
13374	12819	3353	14471	13536
11074	6742	13919	5008	13375
6742	11074	15905	12982	618
10114	7669	11538	2743	2743
7669	10114	11988	10600	4062
15670	8011	5576	8703	15563
8011	15670	10898	5357	0
2248	8169	12321	1770	12445
8169	2248	13174	14016	2906
5514	2749	11319	5299	10878
5646	369	7930	4264	12321
6573	5446	2352	8640	10240
5446	6573	12372	3245	4968
13276	4049	3353	10086	8403
13307	15565	14094	11390	3000
4095	12822	9071	9599	11338
15600	8183	12663	8117	0
3565	14427	106	15874	572
13972	882	7392	882	0
760	5671	7419	12072	7658
6049	15338	1310	14830	10356
3642	1206	906	7631	9104
9659	5302	13398	5491	970
5615	15764	12200	11091	10223
1566	4518	1566	1566	0
8758	13034	13714	3434	14540
13034	8758	11390	8410	1341
14066	3724	645	13673	11720
13251	14814	10653	2517	5183
10366	10366	10366	13575	12376
10690	13187	9342	11517	682
4588	124	10988	9566	8505
699	6394	4977	8095	4363
2423	2680	8626	3927	5357
2680	2423	15563	15755	5653
1291	3572	14839	7525	8244
229	10475	13057	14134	3463
8445	7655	4949	5492	6967
7655	8445	7655	7655	9369
15944	3373	3373	1449	11857
8473	1490	11692	7392	1490
