chain	xlink1	xlink2
24861	9623	3781
24862	6367	12945
24863	8169	13174
24864	3980	1134
24865	1949	1992
24866	8794	8094
24867	10731	11406
24868	10973	16035
24869	13661	10462
24870	6608	9366
24871	14021	13639
24872	7850	15840
24873	9594	7107
24874	8008	6711
24877	11436	10975
24878	7104	9822
24879	9932	12722
24880	14398	6006
24881	1746	8221
24882	6476	10154
24883	12788	7319
24884	10824	12998
24885	8380	7018
24886	15005	5423
24887	4031	493
24888	11697	9441
24889	6674	6980
24890	9103	13726
24892	2259	8201
24893	2434	1918
24894	14366	3315
24895	15471	7646
24896	11500	3083
24897	5982	7166
24898	14154	6437
24899	2075	7407
24900	5147	2808
24901	14568	11008
24902	439	9666
24904	5776	920
24905	15210	3450
24906	11752	825
24907	552	5820
24908	5228	11007
24909	962	3811
24910	1786	1505
24911	1724	12711
24912	10246	7855
24913	3748	8487
24914	9695	11945
24915	6512	4017
24916	14875	13670
24917	6314	7179
24918	6976	2274
24919	8041	8138
24920	6023	15232
24921	901	6760
24922	1825	10618
24924	4877	5628
24925	15668	12290
24926	13298	13298
24927	4232	6505
24928	5089	7745
24929	5898	666
24930	1149	2237
24931	14208	6889
24932	5980	5288
24933	2581	15419
24934	1149	3970
24935	13986	4482
24936	6073	573
24937	5288	352
24938	5033	15761
24939	12982	3962
24940	7306	9665
24941	7567	1674
24942	2370	10485
24943	15795	13919
24944	15701	14875
24945	6644	4869
24946	14845	8024
24947	1877	8501
24948	7917	10940
24949	3213	3213
24950	10604	9003
24951	4514	9338
24952	2040	8585
24953	1159	12364
24954	4068	1825
24955	8764	10225
24956	6505	4801
24957	7075	34
24958	9301	6640
24959	10541	960
24960	11565	9542
24961	979	7776
24962	12790	7735
24963	7260	5872
24964	14694	15838
24965	8388	15138
24966	992	12829
24967	67	14903
24968	6102	3736
24969	11064	7148
24970	6994	7027
24971	10310	703
24972	6704	13857
24973	8719	11005
24974	6837	660
24975	14858	13582
24976	7055	8837
24977	14067	7665
24978	9807	10591
24979	1156	15081
24980	7521	11520
24981	3942	10427
24982	3213	7489
24983	16106	8504
24984	567	6783
24985	496	730
24987	849	6598
24988	6447	5834
24989	8827	10600
24990	9049	9711
24991	666	15365
24992	6664	10095
24993	12726	369
24994	4488	568
24995	3524	10054
24996	5128	13196
24997	1095	3849
24998	13608	6508
24999	12228	6044
25000	389	4344
25001	9195	14117
25002	4067	10110
25003	2966	11484
25004	4315	7023
25005	12047	3672
25006	6831	10610
25007	12925	9061
25008	2013	11840
25009	7855	10908
25010	7101	7101
25011	2359	13118
25012	4978	11275
25013	1843	11509
25014	11848	14682
25015	3338	2272
25016	4877	4085
25017	16108	5452
25018	1651	8280
25019	1872	1932
25020	294	7139
25021	2743	13198
25022	5162	4633
25023	7147	11406
25024	6450	10196
25025	2674	4677
25026	7699	106
25027	5330	14134
25028	6396	9335
25029	12470	4893
25030	5947	5034
25031	8511	10110
25032	1969	2013
25033	5800	2479
25034	11731	9802
25035	11267	3627
25036	7638	9032
25037	6277	7148
25038	7836	6036
25039	15827	11009
25040	11222	6831
25041	14524	2651
25042	8185	13019
25043	12986	13398
25044	12696	15126
25045	2656	15565
25046	3587	13600
25047	3283	6574
25048	8512	11475
25049	9608	2460
25050	4651	5718
25051	7502	11866
25052	1156	6095
25053	11503	4062
25054	6442	7375
25055	3844	1439
25056	8032	9909
25057	9395	12084
25058	5834	1821
25059	15007	2415
25060	5687	15
25061	1762	12567
25062	7324	4764
25063	3627	4271
25064	8624	11421
25065	6766	7701
25066	11423	2352
25067	3755	7436
25068	15974	9101
25069	14057	14636
25070	8640	2352
25071	15991	13398
25072	10445	13865
25073	13536	6428
25074	340	9520
25075	4779	6701
25076	15308	6176
25077	9900	8824
25078	11032	16022
25079	4631	6246
25080	13677	1749
25081	11489	11538
25082	8510	10014
25083	5312	8954
25084	13750	8901
25085	13057	229
25086	3927	15185
25087	14535	9844
25088	1518	1518
25089	12451	14121
25090	14527	5372
25091	11026	4662
25092	14813	8164
25093	11760	13097
25094	5836	3350
25095	14957	2222
25096	11245	4662
25097	3703	6960
25098	8507	14976
25099	15638	15638
25100	10159	2375
25101	9941	13170
25102	1365	4891
25103	816	8937
25104	235	9602
25105	15109	9260
25106	3728	9800
25107	12191	15140
25108	8052	7662
25109	11	8194
25110	15386	14908
25111	9024	5282
25112	9670	204
25113	10531	1393
25114	2928	2928
25115	10898	6129
25116	8134	103
25117	9134	5485
25118	12910	3528
25119	10039	5013
25120	1158	10576
25121	12831	2750
25122	5953	10919
25123	16117	15234
25124	5264	11536
25125	14368	13121
25126	5474	11080
25127	5453	6652
25128	10252	11253
25129	5700	9032
25130	11005	11354
25131	10357	11103
25132	8393	8393
25133	12018	8046
25134	8071	3436
25135	5759	8330
25136	5302	3214
25137	3928	13652
25138	13834	5633
25139	8626	2423
25140	6225	8594
25142	15563	2131
25143	14362	5651
25144	14852	3724
25145	5742	724
25146	7906	13005
25147	3724	12918
25148	2709	14852
25149	2048	15305
25150	6350	13621
25151	14235	2448
25152	2026	10976
25153	15641	9006
25154	7801	1782
25155	12656	11817
25156	4588	10988
25157	7840	14230
25159	9068	11313
25160	868	2815
25161	1734	8163
25162	2943	2943
25163	8739	5953
25164	1374	9116
25165	4408	15980
25166	15461	1388
25167	6693	2304
25168	2718	6734
25169	14825	8272
25170	8868	8868
25171	13922	9715
25172	13847	8177
25173	241	1343
25174	11388	7100
25175	1291	14839
25176	8039	14362
25177	5567	3312
25179	7257	2389
25180	13616	10978
25181	12741	2656
25182	9071	4095
25183	14905	5458
25184	15007	307
25185	580	4528
25186	5416	12037
25187	2830	1080
25188	516	7369
25189	10374	13558
25190	9369	11171
25191	9008	1222
25192	1720	3860
25193	12869	2536
25194	9894	1415
25195	6108	14319
25196	15477	15477
25197	5544	1606
25198	7553	12293
25199	16091	16000
25201	10038	12904
25202	5253	2572
25203	13073	11750
25204	3214	12848
25205	7437	12743
25206	475	15403
25207	12962	10256
25208	3939	13611
25209	8348	2262
25210	5101	3763
25211	5270	6286
25212	4400	7899
25213	7652	1597
25214	9510	7804
25215	3111	13380
25216	3528	9316
25217	8086	8105
25218	11239	5036
25219	14087	1778
25220	7207	2763
25221	14109	1891
25222	4997	14293
25223	5076	10548
25224	6851	4394
25225	160	10382
25226	1710	16030
25227	8228	9451
25228	15993	8528
25229	14630	15955
25230	813	3347
25231	3032	10902
25232	4986	4988
25233	7087	9834
25234	12612	3582
25235	6126	10469
25236	11723	9454
25237	2101	5393
25238	2415	7339
25239	8958	4451
25240	8060	2874
25241	1335	1335
25242	9536	9833
25243	4403	7453
25244	1162	14921
25245	490	490
25246	12699	12072
25247	11418	6042
25248	11872	59
25249	7390	7308
25250	2829	11418
25251	6339	4294
25252	5663	11213
25253	5351	4804
25254	6797	9871
25255	11790	7622
25256	10923	7768
25257	6946	7327
25258	7151	7151
25259	11295	2486
25260	6126	2486
25261	3199	10656
25262	4184	3995
25263	3307	4689
25264	7114	11860
25265	13254	15198
25266	10787	4265
25267	4184	4807
25268	1572	9239
25269	5917	14344
25270	4623	13029
25271	8663	12878
25272	12728	9623
25273	13255	10063
25274	15805	7879
25275	8010	3602
25276	4627	1035
25277	12544	2751
25278	3028	8767
25279	5937	629
25280	14839	2101
25281	5351	14818
25282	6654	13871
25283	2354	9501
25284	2967	11052
25285	976	14967
25286	12311	8190
25288	5122	13362
25289	11447	16110
25290	15633	3948
25291	8575	8575
25293	6406	13927
25294	6771	3538
25295	2908	1468
25296	964	8198
25297	9536	9833
25298	4744	14648
25299	8858	14701
25300	9658	9658
25301	15906	13338
25302	15068	6476
25303	12355	5767
25304	9991	14073
25305	3111	13432
25306	2579	3064
25307	4622	6996
25308	1563	2258
25309	2364	1027
25310	4934	3195
25311	841	3602
25312	4306	10467
25313	1162	7656
25315	11447	2112
25316	4402	8496
25317	2994	15515
25319	7696	10072
25320	8352	8352
25321	8211	13390
25322	10285	10285
25323	891	510
25324	9378	15716
25325	11622	13449
25326	8465	16124
25327	14150	9874
25328	3458	11111
25329	14775	3833
25330	1387	1692
25331	5535	12962
25332	1697	9883
25333	11111	10238
25334	4302	12589
25335	1683	12654
25336	3675	11071
25337	5318	11999
25338	1946	9429
25339	12802	2979
25340	11792	11792
25341	1411	2705
25342	15103	6965
25343	13380	1886
25344	13674	13674
25345	5779	1649
25347	1817	8472
25348	6148	6148
25349	9470	10846
25350	4730	15365
25351	11791	12032
25352	1196	1196
25353	7304	8465
25354	6191	15372
25355	8237	4945
25356	11154	15227
25357	5367	16030
25358	10784	11007
25359	6305	15821
25360	2081	9432
25361	6458	3479
25362	14084	10485
25363	12589	14539
25364	14418	3800
25365	4457	2608
25366	11097	11296
25367	5075	9487
25368	2380	12654
25369	12465	11733
25370	14418	14418
25371	5277	7875
25372	2688	9924
25373	4012	3154
25374	4898	5260
25375	7160	3075
25376	4646	3967
25377	3454	1503
25378	14754	14937
25379	6080	10846
25380	3983	3983
25381	4490	396
25382	2766	3175
25383	7870	12527
25384	13136	2599
25385	2491	6080
25386	14208	14273
25387	15862	7292
25388	10727	6829
25389	11779	5820
25390	6023	3356
25391	9239	2979
25392	11840	8851
25393	14749	7960
25394	2437	3962
25395	10517	11555
25396	9193	11600
25397	171	4530
25398	14896	12067
25399	370	3462
25400	7630	13062
25401	10332	6385
25402	11296	6894
25403	8910	13423
25404	3510	4048
25405	8021	10585
25406	12247	7397
25407	13892	1933
25408	14951	4566
25409	6338	11891
25410	13816	11895
25411	8396	6054
25412	7642	12624
25414	3197	8435
25415	201	4652
25416	4392	14939
25418	10288	8373
25419	9229	9284
25420	2940	1892
25421	253	99
25422	7696	10537
25423	15232	58
25424	14286	7433
25425	6441	10927
25426	14636	4353
25427	10504	7364
25428	6696	15704
25429	12445	7205
25430	12434	10938
25431	12067	12272
25432	10254	1535
25433	15887	7455
25434	4492	2040
25435	6715	3504
25436	2985	14589
25437	7743	982
25438	7390	6778
25439	4340	5237
25441	3351	12952
25442	7962	15797
25443	14746	14746
25444	15916	2018
25445	14643	1147
25446	10686	10896
25447	10022	13329
25448	13901	12982
25449	6724	5627
25451	87	552
25452	10955	14122
25453	12372	5446
25455	2310	3966
25456	5806	3161
25457	748	1111
25458	4812	8264
25459	15326	12808
25460	7844	6054
25461	10916	12372
25462	424	1527
25463	5454	2864
25464	227	83
25465	9482	12003
25466	6505	11566
25467	12290	5250
25468	14615	216
25469	12916	5083
25470	4414	4414
25471	10844	5250
25472	1793	979
25473	4269	514
25474	5800	6460
25475	14172	12877
25476	13738	1528
25477	8064	9121
25478	12008	12721
25479	10542	5008
25480	1448	1200
25481	5933	5867
25482	11446	6697
25483	13152	1406
25484	15412	10058
25485	9600	8157
25486	4580	1900
25487	8928	9280
25488	6758	7944
25489	9582	6962
25490	11148	14422
25491	12819	10372
25492	7845	5086
25493	15497	1557
25494	8501	13582
25495	7179	7617
25496	2980	1440
25497	1175	16088
25498	1602	10326
25499	15261	11809
25500	13251	10653
25501	16105	14713
25502	6861	11674
25503	2376	8918
25504	1020	1837
25505	12321	14069
25506	10894	9540
25507	514	15815
25508	14016	8169
25509	415	5157
25510	2976	9909
25511	13603	4791
25512	14643	12008
25513	4732	11490
25514	1431	12721
25515	2668	2668
25516	8774	15575
25517	4344	7436
25518	361	8516
25519	12848	7100
25520	5283	12991
25521	13477	13172
25522	12609	1045
25523	8851	14057
25524	5075	9745
25525	9582	11844
25526	12991	13293
25527	12062	8504
25529	10157	3129
25530	1649	15668
25531	8174	6931
25532	10912	10912
25533	1801	7075
25534	14427	10199
25535	11319	5514
25536	692	11031
25537	16025	1095
25538	11474	7905
25539	8776	8776
25540	10447	4548
25541	10608	1034
25542	13031	13196
25543	8445	4949
25544	8732	11064
25545	10542	14125
25546	12815	12815
25547	1960	6277
25548	9842	8299
25549	15102	8400
25550	10981	12432
25551	10763	8928
25552	7540	4310
25553	13108	13914
25554	3893	1442
25555	12819	4101
25556	4440	2485
25557	4040	12204
25558	3801	2389
25559	11152	3250
25560	14250	12104
25561	11661	6783
25562	8824	10675
25563	6931	13667
25564	4052	10014
25565	8687	5007
25566	11503	10878
25567	10484	9765
25568	13667	15011
25569	3770	1821
25570	10196	11264
25571	13777	15483
25572	1458	3558
25573	7840	13568
25574	9029	3351
25575	6890	5510
25576	3755	8388
25577	3535	14598
25578	4344	13103
25579	12086	15315
25580	6571	1142
25581	15936	15936
25582	3147	2468
25583	3693	15808
25584	2409	2409
25585	14641	12580
25586	7117	4187
25587	89	1514
25588	529	12987
25589	11806	15748
25590	4550	9900
25591	8976	11558
25592	7156	2743
25593	5013	6030
25594	8924	5226
25595	9534	609
25596	9475	7339
25597	12486	10177
25598	7936	7003
25599	14615	3770
25600	8954	2245
25601	14590	3599
25602	7090	3699
25603	14169	12084
25604	11789	2924
25605	6922	992
25606	3429	39
25607	800	12376
25608	9201	16113
25610	8984	12815
25611	8538	10936
25612	2983	9552
25613	9782	9782
25614	11459	15140
25615	10508	1142
25616	11499	13330
25617	1104	7662
25618	7031	1442
25619	354	15317
25620	11866	15317
25621	13985	5710
25622	1705	7830
25623	9287	3552
25624	7716	15725
25625	14802	5761
25626	7139	13147
25627	13089	7528
25628	9073	16084
25629	15071	3287
25630	3463	4233
25631	15700	9125
25632	866	8934
25633	9803	307
25634	5745	8433
25635	7801	15572
25636	10895	12151
25637	8374	4781
25638	1080	1606
25639	3554	7001
25640	13259	798
25641	10191	5355
25642	5871	6665
25643	13933	15740
25644	8673	6094
25645	12825	9110
25646	12052	13914
25647	10252	4092
25648	11129	7760
25649	1857	10160
25650	15472	596
25651	4916	4916
25652	2508	1384
25653	9762	10094
25654	15286	7797
25655	12354	3000
25656	9364	14514
25657	1393	9307
25658	5615	12200
25659	3517	1462
25660	9660	2478
25661	7154	2709
25662	7195	11814
25663	699	8095
25664	4147	11630
25665	11960	14309
25666	3899	6972
25667	11911	14656
25668	7392	13972
25669	4810	1606
25670	14116	10161
25671	9894	8707
25672	3015	2613
25673	679	7201
25674	5934	5934
25675	10102	3271
25676	10432	4300
25677	8109	2907
25678	2027	9087
25679	14009	12184
25680	4634	10650
25681	3198	4851
25682	9262	10298
25683	5004	5004
25684	15317	6734
25685	3615	2332
25686	8045	7071
25687	1767	7191
25688	4407	4562
25689	6811	14064
25690	2750	682
25691	10199	12072
25692	5485	9298
25693	4351	2292
25694	6949	14514
25695	8934	7195
25696	5819	14778
25697	7857	4036
25698	4359	13955
25699	5345	6091
25700	13688	10409
25701	5661	2140
25702	10104	7857
25703	11313	6108
25704	14039	2354
25705	848	9376
25706	11443	14668
25707	8052	4015
25708	13455	14279
25709	5604	3885
25710	9800	9098
25711	4986	7863
25712	7772	9347
25713	12296	1086
25714	5518	5518
25715	12043	12964
25716	3608	15416
25717	1179	152
25718	5794	15875
25719	7887	5808
25720	15755	8795
25721	2045	15211
25722	4403	12780
25723	14334	5102
25724	13983	1799
25725	9056	1764
25726	14779	14082
25727	2101	934
25728	10720	7255
25729	4439	246
25730	14967	10028
25731	14066	645
25733	10953	12476
25735	14844	7107
25736	5870	5503
25737	5474	8844
25738	8707	7720
25739	9098	2773
25740	1259	306
25741	4321	7757
25742	7038	2773
25743	3885	8948
25744	13808	1412
25745	7934	14287
25746	2122	9974
25747	9185	63
25748	3415	11244
25749	1137	12081
25750	3016	2230
25751	10952	3260
25752	7355	8223
25753	7792	10256
25754	12389	12389
25755	7792	13489
25756	10973	12594
25757	8568	13353
25758	7209	8600
25759	1835	2855
25760	11324	14107
25762	4402	12196
25763	11967	396
25764	2179	12594
25765	11450	13425
25766	2025	5367
25767	9055	10218
25769	8267	137
25770	13933	10494
25771	4188	15726
25772	7028	8691
25773	2735	5518
25774	1438	12715
25775	4009	12242
25776	13675	15431
25777	13338	7710
25778	10469	14697
25779	11735	4499
25780	3367	3367
25781	9014	9014
25782	15188	16038
25783	14714	15188
25784	13193	5695
25785	14064	6811
25786	4974	4760
25787	10630	2403
25788	894	4252
25789	2062	14556
25790	6414	12146
25791	4286	9612
25792	731	11960
25793	531	531
25794	9675	14921
25795	6755	9155
25796	7254	2053
25797	1100	9170
25798	43	15201
25799	15096	14430
25800	3706	5768
25801	14172	2365
25802	7768	11326
25803	14230	12475
25804	11802	12691
25805	9679	4216
25806	4180	14512
25807	12344	3747
25809	8439	12355
25810	100	15152
25811	6855	15067
25812	12802	12842
25813	5917	8614
25814	5125	5125
25815	2713	8858
25816	9690	14050
25817	11289	3489
25818	6353	12108
25819	5448	5448
25820	13912	5161
25821	4297	3250
25823	1230	9033
25824	15715	13517
25825	6511	5115
25826	1875	10834
25828	12992	15519
25829	14485	10028
25830	5203	8636
25831	552	6337
25833	13319	3584
25834	10395	14623
25835	625	642
25836	5582	8443
25837	10759	10746
25838	6151	2094
25839	7984	4644
25840	11555	6153
25841	11953	10787
25842	10746	7145
25843	1521	7591
25844	3064	2957
25845	2148	7549
25846	11735	15875
25847	12519	9546
25848	5454	2864
25849	11071	10254
25851	9597	8361
25852	280	10505
25853	9193	5454
25854	1337	1269
25855	4314	4068
25856	2916	8028
25857	1369	13798
25858	15076	18
25859	10313	3060
25860	1298	15484
25861	2215	14844
25862	8666	5273
25863	14562	4857
25864	11258	6755
25865	15967	8279
25866	5883	6615
25867	12761	10376
25868	1710	8133
25869	1521	3961
25870	4672	2952
25871	1056	2312
25872	7288	10975
25873	15227	10205
25874	11835	4530
25875	13041	12003
25876	12866	8910
25877	5885	5454
25878	697	6198
25879	784	2410
25880	1996	6965
25881	119	9066
25883	4025	10076
25884	15265	6002
25885	6445	9244
25886	2646	11733
25887	6011	10912
25888	2215	15519
25889	9204	15013
25891	12020	2225
25893	15525	7852
25894	6879	5844
25895	3585	11155
25896	891	7482
25897	12344	1196
25898	15783	87
25900	5227	5227
25902	8299	11148
25903	3838	4079
25904	4636	495
25905	12926	1986
25907	3841	3201
25908	10485	12626
25909	10837	12607
25910	6959	8096
25911	6440	6194
25912	9423	6319
25914	2655	14953
25915	6788	15013
25916	4068	9912
25917	6011	7849
25918	4246	2723
25919	3994	8593
25920	7533	8786
25921	8047	2808
25922	10296	5382
25923	967	3446
25926	13927	9549
25927	11816	15696
25928	1106	14125
25929	15908	15757
25930	9065	439
25931	16051	9594
25932	5107	9392
25933	6823	1824
25934	2254	9923
25936	3531	3531
25937	8760	5968
25938	12139	2001
25939	14240	2382
25940	6441	13118
25941	5468	14875
25942	9933	12098
25943	10992	1485
25944	11844	2310
25945	2377	4401
25946	496	496
25947	14669	8047
25948	10141	9682
25950	13355	6445
25951	1763	3510
25952	629	14485
25953	728	3093
25954	9301	9385
25955	3972	10587
25956	1703	6881
25957	4893	11238
25958	7407	2993
25959	6636	7146
25960	14866	1458
25961	3972	14196
25962	10411	1168
25963	13917	9859
25964	6460	11484
25965	3817	13052
25966	12834	462
25967	13477	15795
25968	9978	5387
25969	2848	12894
25970	13995	9482
25971	12894	4200
25972	15492	13147
25973	3052	5440
25974	15459	5024
25975	10992	7630
25976	3338	6155
25977	8728	544
25978	1729	15593
25979	8764	4085
25980	2517	13251
25981	9648	9049
25982	1310	2275
25983	4626	13902
25984	15527	6991
25985	8114	5960
25986	4652	4572
25987	4340	13298
25988	14519	11282
25989	10004	1900
25990	1345	1250
25991	2237	14830
25992	9822	11667
25993	2848	8621
25994	10841	3874
25996	5939	8516
25997	6707	12538
25998	15688	3590
25999	3479	15232
26000	6488	2980
26001	12640	12297
26002	14833	15877
26003	6976	10767
26004	14453	4368
26005	4966	9507
26006	8658	8563
26007	4484	4484
26008	9003	7179
26009	9422	9752
26010	14996	12233
26011	14538	730
26014	2244	10456
26015	2586	5382
26017	12522	2553
26018	1439	11330
26019	13097	11760
26020	15022	3446
26021	12378	10706
26022	14903	13621
26023	115	4951
26024	10447	12537
26025	11423	10310
26026	4001	2748
26027	6366	13970
26028	9281	2857
26029	4948	4948
26030	12855	15419
26031	3230	15877
26032	12580	6714
26033	13975	12265
26034	10916	2310
26035	3343	1749
26036	11413	32
26037	12552	12552
26038	5900	2255
26039	2500	10763
26040	630	9418
26041	5935	1524
26042	14250	5002
26043	15746	3570
26044	4332	4222
26045	4388	8775
26046	2858	14477
26047	11238	11490
26048	2296	1058
26049	7962	874
26050	14134	9226
26051	7905	514
26052	12151	12228
26053	13750	216
26054	13144	6970
26055	2515	1147
26057	2447	559
26058	10191	10708
26059	5570	11479
26060	3642	9104
26061	13394	3755
26062	9514	3109
26063	11979	3345
26064	4350	4674
26065	3574	8563
26066	10195	6130
26067	12142	8234
26068	8780	13013
26069	10553	13581
26070	14571	9900
26071	14272	8410
26072	13062	7758
26073	9367	2500
26074	12157	10264
26075	14272	1871
26076	10472	6284
26077	3516	11475
26078	776	10598
26079	7339	9389
26080	9608	10272
26081	14134	229
26082	9599	4095
26083	13297	3737
26084	13003	2020
26085	3017	3386
26086	5310	13003
26087	7929	6577
26088	11586	491
26089	1147	2479
26090	1470	12431
26091	8640	11520
26093	8673	4533
26094	7587	1243
26095	6933	4900
26096	1206	13963
26097	6765	7677
26098	2175	11701
26099	11738	6370
26100	6485	8815
26101	15219	12923
26102	12717	6525
26103	12200	5013
26104	2088	3009
26105	6165	2175
26106	11266	1159
26107	7716	9520
26108	13799	13581
26109	10071	4094
26110	10736	15832
26111	336	11503
26112	10484	13608
26113	15944	3373
26114	1034	3737
26115	11493	2020
26116	8086	14778
26117	9566	4588
26118	9877	951
26119	9705	378
26121	3491	13584
26122	1119	8507
26123	9101	7950
26124	4208	7772
26125	9490	15630
26126	11235	202
26127	15630	9275
26128	15192	1585
26129	13133	3487
26130	7465	9971
26131	10964	6849
26132	2656	3974
26133	14908	1590
26134	11950	12659
26135	11988	4977
26136	1122	8703
26137	11	8510
26138	807	11244
26139	16084	10299
26140	6103	3917
26141	11988	7669
26142	14957	10602
26143	10898	8011
26144	9125	6129
26145	14843	6694
26146	8445	5492
26147	14957	11676
26148	11563	6865
26149	11518	6466
26150	30	13523
26151	5925	4577
26152	4810	4810
26153	5128	15114
26154	405	11340
26155	7001	7638
26156	9554	8462
26157	4396	3115
26158	1733	6336
26160	8330	5478
26161	1787	1787
26162	9782	3616
26163	11938	6560
26164	1514	4350
26165	5586	10553
26166	14540	6433
26167	14058	6014
26168	13600	1446
26169	12481	4253
26170	13796	15725
26171	11139	10223
26172	11980	9776
26173	13261	4509
26174	10860	15799
26175	572	15700
26176	2915	257
26177	868	14760
26178	5544	12561
26180	2320	6201
26181	11103	11026
26182	6950	8229
26183	13096	13096
26184	3109	15549
26185	7947	1313
26186	12803	15142
26187	10988	5377
26188	3016	12964
26189	15211	2661
26190	12512	1494
26191	2943	16000
26192	7502	11388
26193	4315	546
26194	6789	14362
26195	13268	3147
26196	7725	8471
26197	12874	8815
26198	12056	3602
26199	10145	14666
26200	13714	1341
26201	11091	4224
26202	4477	4477
26203	13399	6949
26204	760	7419
26205	4233	14235
26206	7405	7392
26207	681	12126
26208	2179	11920
26209	4781	24
26210	4688	10104
26211	11180	13341
26212	4359	7281
26213	14985	15840
26214	3796	10027
26215	13933	306
26216	4028	11473
26217	5172	6244
26219	9573	6518
26220	9275	11703
26221	8787	6288
26222	6744	9051
26223	4575	7553
26224	2027	15711
26225	587	15900
26226	3480	15852
26227	4786	6914
26228	11938	3438
26229	14094	13307
26230	2713	2689
26231	10999	14777
26232	4439	11857
26233	2771	10309
26234	5793	6624
26235	2795	7453
26236	807	13399
26237	2469	4509
26238	4426	7090
26239	4400	3985
26240	11178	5934
26241	5462	14107
26242	7337	7337
26243	5198	1656
26244	6851	3670
26245	2086	14135
26246	5367	14462
26247	13844	10988
26248	9429	8126
26249	15445	14224
26250	588	13933
26251	8080	11561
26252	4188	11965
26253	6806	8106
26254	7137	1599
26255	11126	3180
26256	6152	4654
26257	8956	10322
26258	11449	9865
26259	5336	5751
26260	9706	939
26261	15418	6180
26262	7525	1291
26263	9117	9316
26265	8558	11982
26266	966	4540
26267	11034	6705
26268	1270	4990
26269	9528	10263
26270	13297	2268
26271	7594	5210
26272	7331	6785
26273	6654	6739
26274	5755	11545
26275	14990	6148
26277	4297	7771
26278	12311	13319
26279	7999	16036
26280	11334	11876
26281	1123	6168
26282	7372	7292
26283	9055	9055
26285	11115	2572
26286	10730	13029
26287	5766	4161
26288	3198	14630
26289	11717	152
26290	2337	10940
26291	2907	4986
26292	12131	16038
26293	12606	326
26294	2258	15498
26295	5917	14945
26296	13432	8600
26297	8096	6346
26298	13201	8598
26299	12910	841
26300	6584	8010
26301	12314	8795
26302	10937	7103
26303	10654	13380
26304	9170	3656
26305	10585	8021
26306	43	13591
26307	2157	2812
26308	1817	15471
26309	4693	13781
26310	13001	13558
26311	3585	5076
26312	6651	9314
26315	11606	4180
26316	3706	2540
26317	4028	10494
26318	4083	9527
26319	2145	6985
26320	14089	12582
26321	2332	13268
26322	6463	8443
26323	268	5808
26324	7937	1183
26325	8858	3582
26326	14692	7216
26327	7494	11044
26328	4703	13353
26329	11202	5810
26330	6495	12544
26331	4499	14945
26333	11452	4058
26334	12728	11947
26335	531	1151
26336	569	2970
26337	3339	3344
26338	4286	2112
26339	8887	10227
26340	14768	10481
26341	9644	11670
26342	967	14830
26343	4091	642
26345	13273	6857
26346	4897	11179
26347	6244	7850
26348	10519	12511
26349	2486	14697
26350	7201	12541
26351	1332	1405
26352	3854	15282
26353	15134	15134
26354	3051	11528
26355	3367	4002
26356	10489	6187
26357	2523	268
26358	4403	12189
26359	5802	7706
26360	11769	7956
26361	10997	8748
26362	4232	5982
26363	8843	12628
26364	280	14937
26365	10633	6788
26366	3460	2497
26367	3718	14685
26368	13401	3228
26369	8466	8006
26370	976	12828
26371	11819	4929
26372	6958	6715
26373	8047	4513
26374	1667	1667
26375	5203	11258
26376	6037	10288
26377	208	6026
26378	7482	13736
26379	8443	15757
26380	8008	11179
26381	10205	1704
26382	11967	888
26383	3484	15080
26384	3854	12115
26385	14217	6774
26386	12808	12003
26387	8463	11202
26388	5773	9991
26389	9815	14344
26390	684	15860
26391	3462	13467
26393	10254	15618
26395	5545	15312
26396	12897	758
26397	7248	15659
26398	13279	3556
26399	4756	12903
26400	15005	9995
26401	15064	12644
26402	1498	7146
26403	1923	10292
26404	15907	4120
26405	6073	15381
26406	13588	10072
26407	9155	4215
26409	12387	2578
26410	10382	1578
26411	5913	9178
26412	9859	14998
26413	11635	4945
26414	304	2531
26415	598	8002
26416	9088	9636
26417	903	15734
26418	4247	12612
26419	13743	1996
26420	10913	15326
26421	11826	9561
26422	8175	2705
26423	5807	4506
26424	44	15326
26425	11098	8546
26426	372	9019
26427	4048	15547
26428	6940	7397
26429	8156	6275
26430	15527	1744
26431	6424	395
26432	10614	5237
26433	1310	11791
26434	6755	8211
26435	3208	1292
26436	819	10701
26437	15752	4862
26438	14643	2515
26439	14273	15381
26440	3161	4137
26441	12379	10208
26443	352	1963
26444	1332	7691
26445	5809	2567
26446	9665	5228
26447	8486	985
26448	7966	7710
26449	8201	7610
26450	495	6314
26451	5809	15478
26452	13172	7055
26453	3915	6614
26454	6675	8635
26455	14845	13817
26456	11524	7057
26457	3675	6155
26458	3689	3372
26459	16105	4845
26460	227	11417
26461	6674	3363
26462	4260	6903
26463	1949	3122
26464	7086	15064
26465	15484	14203
26466	2553	9301
26467	1703	14339
26468	9083	13318
26469	9595	627
26470	10870	6561
26471	8385	1971
26472	2639	9427
26473	7572	9363
26474	14826	14826
26475	11407	5806
26476	11981	9352
26477	10386	15828
26478	7027	6697
26479	15905	6742
26480	8486	7855
26481	5895	4
26482	14875	10837
26483	15990	11504
26484	10600	7669
26485	12557	11806
26486	4824	9004
26487	3402	5440
26488	10937	5250
26489	5056	2985
26490	7886	15497
26491	294	500
26492	5089	10614
26493	3636	2336
26494	12445	8162
26495	13298	8260
26496	6049	14830
26497	2906	8999
