X Y Z
12.144537 217.076421 161.049026
62.564766 187.455008 168.693817
66.927254 205.986876 183.887075
79.980729 219.300008 183.405105
99.240823 188.437899 200.671906
65.924373 183.427955 198.252469
137.053471 233.692593 142.423868
185.598999 164.395130 144.990102
166.479620 186.849173 159.357014
168.005537 184.334609 150.329839
131.945182 184.863513 177.942773
22.888000 179.447363 164.088502
10.889354 177.753363 160.301072
93.232899 217.341134 178.332640
98.902629 221.513543 189.029405
117.256888 192.058317 146.364658
101.100631 202.664684 186.857699
133.251357 243.704298 176.692808
153.387921 16.326320 176.582937
130.561263 196.911478 177.841269
118.820080 218.210873 156.627353
142.979396 217.528952 168.931703
176.530079 239.741573 177.861998
209.679132 194.330770 181.541748
200.117890 209.087156 181.267326
193.744576 210.747150 151.115781
193.779274 190.153164 184.903582
238.494205 229.322742 214.064833
240.412999 232.054639 198.917711
255.678592 169.849210 135.864328
23.885797 195.689070 199.737650
50.394815 230.150767 186.625897
14.303543 203.835525 170.658264
96.130950 6.541099 179.406987
80.443232 233.833612 201.118096
126.405118 243.919452 198.415492
121.478124 211.034159 168.386490
104.008634 246.446555 170.526986
148.658431 236.712887 193.415558
169.913293 251.793692 179.069767
108.964954 224.806592 158.810620
84.950692 232.701749 187.666873
168.426542 31.238223 192.972813
179.263877 16.561714 191.373184
207.831984 255.955973 172.123075
236.588974 193.487912 170.343779
226.056996 12.757200 145.196071
28.445083 6.948811 227.372588
60.361096 15.525643 202.436365
8.140980 249.510680 161.444043
69.265334 9.859936 168.817051
76.783103 15.383216 181.141276
107.944712 227.713450 157.565459
82.525513 205.556611 249.728377
121.865491 219.018032 200.627629
121.696738 233.467967 199.680273
179.726250 216.831208 170.314962
162.013807 228.868769 184.967548
186.781634 224.741383 117.047580
230.467468 241.466772 150.383290
193.741407 232.671683 166.581625
197.248904 232.980580 165.617879
223.362170 254.761595 190.908078
213.575674 2.592600 179.219409
247.685986 27.642302 178.917847
6.545608 35.608246 126.125956
80.980572 7.222327 166.383610
86.537476 199.068787 165.696971
90.200714 220.735067 136.557473
108.106242 230.457692 176.712792
113.049171 245.843725 188.032255
93.693828 3.139616 189.961326
104.494237 249.633510 176.370955
162.745511 16.011983 172.269404
117.147485 225.771427 197.262712
109.422978 4.827492 149.231207
210.061753 253.407906 190.491641
205.618359 249.477942 200.271170
157.381829 254.624357 186.017717
26.483424 88.680340 134.318431
32.029483 12.575184 183.694104
82.322274 4.543031 160.563561
78.643238 78.736545 165.114942
68.423293 51.854977 195.221064
39.771967 64.079580 196.179213
96.101712 33.036046 183.472688
125.377912 11.377020 146.193567
156.815466 52.182418 168.463668
198.270638 54.675526 167.097435
177.105014 75.116397 149.763147
231.667523 53.524218 156.343887
15.426191 255.713520 166.088959
11.141794 22.692625 194.147916
252.607904 54.365862 159.506724
245.101221 40.149134 159.300775
18.722583 18.009182 176.235204
1.887769 30.068817 196.491090
11.451199 29.297973 138.396081
51.640033 68.298413 188.624964
7.975108 89.862627 182.663019
90.531613 37.195045 185.272950
5.149848 79.554601 191.179780
4.733806 71.588481 218.772446
100.604654 76.023526 154.546363
151.305541 31.133084 201.766745
151.058175 35.251941 210.070677
199.716701 73.931549 172.490095
213.191958 38.491842 179.846734
200.858479 18.044457 194.484895
207.034686 25.015023 200.492099
214.051926 41.596680 151.380707
27.704335 64.440910 190.891075
33.490277 56.961590 194.903745
55.124643 92.516271 170.789269
85.309295 44.930655 148.818635
69.947570 100.852110 169.259708
105.214289 33.534943 160.466738
96.148456 93.899597 165.110576
136.394191 50.368322 207.080231
135.640969 54.146269 188.317697
215.291249 65.799791 206.944881
177.760487 63.739049 187.550989
232.083953 50.251224 170.740286
175.102808 93.606405 195.616308
182.629581 43.311981 189.951552
24.620152 81.060905 201.299000
2.081062 33.484227 201.130144
226.210883 30.077319 171.786296
8.181342 94.814034 196.128637
0.541701 69.771157 173.781687
242.215054 88.903661 170.275141
23.923007 73.034880 146.551476
74.821203 47.413425 168.306596
33.013394 67.545850 209.425812
98.525100 102.288857 178.550326
130.022030 111.746022 171.290069
109.215854 32.951900 199.512941
138.899180 50.618335 189.340538
162.991722 75.131052 160.874586
174.581823 79.948605 151.884277
180.786269 60.549396 169.985617
210.587683 63.420274 197.741420
201.483000 47.708942 207.962616
219.748399 78.862775 198.372428
211.624096 99.418132 171.307600
145.236004 152.516258 12.347674
209.393627 51.176323 171.866203
227.738499 114.176296 173.344552
2.248359 53.866331 174.701485
35.569705 113.904744 202.319337
11.171846 106.632332 201.454244
15.971818 52.849047 209.025348
254.309950 58.195777 208.679301
36.563600 83.908431 190.865651
13.510063 55.787132 150.518902
7.874483 56.126626 138.422768
70.639403 84.930890 161.415176
116.847596 116.070483 179.869361
147.254705 47.431079 197.664787
176.113786 99.463752 145.449334
220.139558 142.385916 152.827102
14.538828 121.188805 168.255982
44.585829 79.586857 173.538770
117.938144 61.005982 163.004257
104.672048 128.856009 191.102260
141.015243 107.162198 155.308528
129.948722 115.959692 190.739390
49.864617 74.885446 174.860230
210.162675 94.416643 178.400262
178.818949 79.652485 212.614169
146.823313 95.985323 208.980432
150.634709 74.519009 208.946184
190.600098 138.097843 159.865634
198.198990 106.853924 195.036146
186.926772 138.918307 198.938121
194.051629 152.476262 189.041691
14.806457 97.833293 196.656213
255.743340 143.872222 145.176562
69.923684 83.120190 202.904411
54.985459 88.360937 179.481035
64.798301 142.988420 209.614229
125.032564 114.597290 172.724953
123.893864 68.948949 161.314217
144.883105 66.148203 194.048769
158.284074 125.461040 195.778075
233.592258 116.562525 176.878611
234.863985 126.001257 180.331298
229.907346 93.233754 184.635761
238.090808 104.544832 185.465568
57.651032 116.535589 173.053769
31.900685 135.567688 155.464042
32.001392 148.597771 191.250563
27.550997 166.355360 195.515613
59.844205 135.130118 183.498179
56.014697 158.614419 182.284685
194.028565 167.930182 174.304003
209.992689 147.736849 182.996091
172.573834 146.931537 196.440523
181.437330 159.263019 196.265970
192.190188 93.457753 180.242254
237.929944 164.260903 155.576509
231.520848 149.758543 180.950142
8.858300 99.435936 138.246125
64.191829 184.625155 181.052525
70.806663 159.976834 145.484033
39.168180 136.469753 176.823037
102.782401 135.633609 184.005847
142.648606 170.989251 147.522336
141.434000 176.215890 136.842768
72.367185 163.025826 177.952302
111.832573 155.839838 142.048009
172.513810 118.247736 138.765772
26.160463 121.081317 215.134783
40.569077 119.517860 212.427747
102.612319 144.343102 169.743592
92.405708 135.013535 173.018463
106.841101 183.810810 204.249183
114.196408 203.188770 207.474719
107.632418 228.276462 174.068560
206.059872 169.781984 146.021976
165.067454 197.239639 180.125899
217.527979 195.559826 193.689220
221.887729 172.470079 206.070689
45.113526 145.638151 181.552525
39.141001 155.283196 179.810614
9.229095 132.417955 183.257688
3.777588 216.635256 187.295153
39.996431 176.893959 175.945013
35.910190 180.462871 169.416499
109.942737 183.853469 170.914322
17.973208 184.463182 167.883551
84.582445 206.617483 156.035064
83.315374 154.554378 133.747826
132.318330 165.651109 158.933246
150.284261 184.779046 165.890232
119.374648 167.980998 193.226278
120.652825 175.006539 185.346641
214.919350 180.258357 169.998494
147.847096 172.565847 164.129548
200.867935 163.531077 187.563890
195.065827 189.751347 175.786914
226.394492 178.132216 166.629098
227.422909 185.719737 172.081718
229.966744 197.376204 169.688805
241.281808 184.184779 178.414508
55.600346 238.900261 174.984614
22.521248 211.923879 193.448309
27.946222 197.683383 178.873924
101.505177 204.395492 181.302727
64.912109 204.867028 173.257332
94.869682 215.084921 157.587750
88.252943 208.703567 127.631500
160.906225 175.193497 188.708127
146.835329 191.805429 188.745385
186.564108 243.419272 160.135753
172.203576 214.704443 160.391884
151.351708 242.924720 175.674577
165.952552 251.616043 191.514656
201.185927 188.960544 186.594429
181.004801 229.855510 210.933192
209.823775 11.721477 170.243218
194.739327 22.704871 172.748708
217.885674 199.062981 187.638773
176.942882 243.379731 179.629294
25.500631 225.241105 194.587467
9.059425 206.980996 197.513283
16.061491 233.951069 170.434058
45.924622 199.221947 200.700287
47.400887 230.167608 168.687765
62.817955 209.130528 184.794746
101.978692 236.725905 221.073513
107.651713 227.377091 225.452428
143.539259 219.495832 178.266034
156.100424 228.862187 200.956547
146.840158 246.695293 168.128055
205.495794 237.750773 142.082501
222.554976 212.790999 189.456061
25.954116 211.602641 195.552754
52.635855 204.820509 189.146826
68.524897 4.469674 190.210650
86.002684 3.683134 174.226161
5.780974 225.438201 152.475965
44.743738 1.088452 191.634333
35.459774 234.453229 209.821859
135.000453 217.941756 186.843864
133.407837 204.645738 191.020533
158.239403 208.001060 174.165177
110.381579 217.822737 147.222952
211.188890 215.278528 144.117302
203.500323 200.260726 150.239572
231.141084 210.820118 177.931508
206.893295 6.872938 170.471044
11.101811 227.798999 195.798739
20.987524 229.763518 161.924898
22.396292 3.035890 207.058967
251.643051 232.818168 202.443307
62.221056 230.996918 167.231997
93.689903 3.584609 185.905693
80.045846 235.348449 199.022079
80.464401 10.124093 166.903816
68.067359 216.564248 153.988322
171.767899 203.162667 182.354194
160.316060 222.036237 202.587925
129.465679 24.652162 177.395392
194.958120 43.060800 139.623011
153.168159 249.928233 175.954295
201.433127 218.173729 170.670100
200.539164 215.747504 209.867022
223.615035 242.830091 202.981424
100.200581 10.553057 173.171009
117.131984 19.569732 183.415515
119.310063 13.468102 189.566287
91.180190 43.474647 151.242466
120.150331 251.789983 168.357541
71.047979 242.912680 163.716088
146.423401 4.408503 183.992269
252.050993 223.505921 170.281871
13.043669 225.051161 203.124567
24.599225 229.277008 207.253231
29.792682 52.493127 169.494502
5.441857 21.905536 189.658708
26.755302 32.316359 204.459468
109.913257 243.269158 164.715727
162.631238 255.861457 174.616155
169.119926 26.947777 172.800126
193.495630 28.217577 160.260461
141.429548 68.726387 216.443048
113.257217 57.068945 231.853431
141.227868 23.535465 172.611380
250.494974 23.120684 179.185249
116.079090 59.662566 147.891941
55.176775 247.538192 180.931864
106.765015 64.218071 175.212294
115.659431 74.356623 181.216499
167.516444 6.326318 172.054116
160.334756 60.655260 178.617924
166.902661 49.768175 155.757586
219.334916 67.594755 179.065744
239.622591 52.611741 162.887209
247.135374 247.151099 179.270999
239.956479 20.067017 194.490736
44.995800 53.211340 164.595184
233.772300 69.279371 171.651568
253.592379 69.627315 190.109897
249.829593 83.941168 186.822916
32.443564 56.223249 171.248615
78.984373 62.092357 184.682618
82.399299 48.361571 196.712155
71.755844 48.760183 174.709117
60.483556 65.033164 171.743929
103.217993 93.233329 172.911297
177.020138 62.432294 183.307729
156.065039 54.594435 172.446597
210.394995 75.084871 153.383800
126.764742 2.914336 198.966956
137.154271 251.102547 194.482843
176.969235 86.884265 192.878577
230.699131 43.967196 153.477821
245.740027 66.032796 170.434933
41.040569 60.538868 153.215726
3.213241 59.602651 199.974040
251.039834 53.864698 215.408567
109.817819 109.598712 183.069713
112.488506 109.850893 176.806268
182.747818 61.643069 167.821730
153.548615 83.408274 215.624711
155.853460 100.784765 194.832234
181.425042 75.826997 165.948328
253.200161 29.558033 185.040287
229.519939 53.147858 160.648936
254.380008 125.433012 179.119440
245.293564 58.723659 203.733449
236.808734 48.855329 209.236876
33.917978 44.078812 178.664156
55.852622 194.190183 12.085776
77.771193 46.903719 170.778777
43.387204 74.549038 201.334550
100.237859 75.752352 193.575092
128.390889 73.722925 204.280580
100.099213 105.189176 180.663975
89.456255 101.453931 172.942021
76.443594 94.636654 172.211069
131.478797 77.608543 189.462200
212.260114 105.808283 142.143654
221.428930 62.651328 158.446193
227.607834 73.939969 192.401805
15.532373 137.734161 181.677972
53.350347 86.575473 172.450811
52.404078 75.723905 197.684264
24.680572 70.136876 201.076043
73.753745 100.570711 183.780751
36.160783 149.657504 174.189868
60.739472 135.193884 160.407929
147.666635 143.873210 190.215844
124.448565 126.507052 187.494518
107.262053 154.819024 209.691847
113.885076 155.088053 173.430404
91.291229 107.909753 171.190023
125.735537 109.514642 184.724026
160.955912 93.344172 155.278138
235.945925 108.792835 175.633470
230.899326 102.503716 171.489290
25.149072 94.059547 153.551162
114.957370 74.012003 212.455061
204.177069 169.609217 205.847081
161.679889 91.802970 187.274288
213.087282 128.834057 228.738053
196.176424 154.324858 211.331923
11.802544 117.146899 229.510462
197.356189 132.065102 189.101775
198.436505 135.616352 178.872217
221.130084 108.916940 209.031537
249.527873 107.532012 165.272691
223.127611 88.703184 176.053228
71.401840 121.769069 185.947303
254.459988 153.258956 179.688019
246.892673 153.360703 171.059407
71.512005 164.561090 153.979598
91.159270 157.917073 181.528056
89.447482 169.547403 196.897799
122.151819 138.799073 185.979471
105.098631 133.970733 182.873500
137.567629 115.695564 179.691522
180.198842 149.804396 212.449479
201.901098 147.579848 191.742854
112.422311 165.649399 195.560498
108.952533 156.073599 186.249813
155.346606 150.208518 214.460779
171.887600 160.292662 185.785095
159.535702 160.102511 205.927806
204.145404 139.620717 177.656451
182.187136 138.993838 176.683521
172.990783 125.526414 176.232367
156.109048 179.188145 192.157978
234.029766 140.605212 175.565629
223.644955 166.728303 185.222589
238.617181 171.442809 178.173711
40.764577 180.663252 156.624863
41.606849 195.405264 140.375162
34.681220 138.007952 168.151260
244.611346 170.161247 171.335165
123.575622 114.058420 179.911995
160.544234 127.569855 190.585743
209.010093 164.739221 228.444698
227.671701 139.390433 202.570521
245.880594 131.407017 169.971911
25.839761 141.806067 161.796031
60.200683 111.366492 113.405524
13.608367 152.327421 175.807527
78.953538 204.074862 140.516991
102.447237 180.819394 166.958442
67.539243 150.478964 171.470474
65.367377 141.642104 189.145535
108.209271 153.159976 148.959214
112.576788 146.569395 189.128692
162.686321 147.138055 164.347546
212.305413 207.703350 165.118096
136.444130 157.638369 200.370972
157.388015 199.044015 193.533191
117.189223 156.449096 190.640183
214.717064 140.457123 189.638411
240.405035 186.192023 167.849340
246.588072 192.062040 169.315166
243.024790 183.878163 184.723626
237.751796 197.083088 169.008419
254.455925 229.647544 172.668983
9.172657 224.567550 156.695398
68.518433 209.532041 168.047347
86.039587 177.414129 183.087647
95.520194 213.073794 165.557922
131.292941 194.512506 129.825577
100.475242 224.110730 169.449817
128.799606 209.645242 194.559948
135.985815 183.917828 181.710098
212.741082 200.794733 181.050179
213.079644 190.210510 200.703810
220.853448 223.392696 167.492003
2.550954 236.467950 162.973260
60.929778 217.623811 181.229057
79.483103 238.305920 191.181222
40.057257 127.158389 175.437045
98.644783 189.867054 156.606069
109.469723 253.045644 158.690109
137.217376 209.772788 136.724295
127.220465 189.992541 202.921958
124.977823 199.133424 187.690607
155.303768 219.866336 178.654056
6.082895 187.935445 201.921403
4.117732 214.911512 189.642280
1.166143 146.619477 149.309854
13.945056 227.802010 175.927686
44.768288 211.272358 177.096869
34.609525 183.616689 171.755601
34.419153 99.536546 209.533260
55.430601 225.081668 175.321993
132.847208 156.242347 151.078282
133.990908 206.780427 185.407500
115.697437 200.992215 168.773431
134.175161 182.078185 142.110265
140.921932 220.934651 193.741423
105.320065 173.512856 171.407100
108.518230 183.549266 183.537011
241.620903 221.054652 192.541420
8.758345 220.314610 189.535008
2.709108 166.863003 194.159356
68.178887 200.829639 167.443653
39.424660 197.874077 163.157805
43.958101 230.681130 170.960666
48.002152 247.601934 182.392429
74.640990 250.742146 195.519229
79.473600 239.129383 198.496795
86.382305 6.521445 195.507249
77.689887 9.374682 168.147393
163.596028 231.623759 189.969071
116.739027 235.348426 165.263821
111.905374 246.410183 207.958380
112.339755 232.484242 181.595457
152.009028 220.271998 168.844597
165.717872 174.451346 180.562882
184.279416 253.885160 183.652564
201.662173 4.468865 184.895422
168.657908 238.429756 154.198927
227.434297 197.062217 161.140549
2.298033 16.404383 165.922228
243.402373 241.852167 166.203457
225.451696 222.886929 180.836533
67.797186 18.425988 214.647226
90.202434 12.406342 218.295408
70.323775 203.620654 175.364297
86.738985 28.285503 217.061120
79.110517 15.196925 197.428964
89.513154 240.902469 194.379165
156.782900 224.562833 169.386472
173.156497 232.633476 160.044104
174.945491 247.080080 173.421440
184.183020 33.889143 211.424129
204.553229 30.144133 206.563267
202.321287 250.919172 175.300346
6.988535 223.227103 216.611334
255.409848 232.640422 225.146198
248.153256 11.258723 208.379856
27.428444 19.702376 192.128891
22.785220 40.624681 189.640397
25.194961 245.829231 110.000248
34.789265 12.077845 191.467029
31.015736 0.965156 195.159336
44.828905 250.314504 180.947874
118.348286 0.842743 182.310952
125.532165 219.189984 157.013951
145.776872 1.242171 190.417258
194.874875 242.039191 192.587440
197.150946 225.605614 158.807121
195.741877 11.420312 165.422926
192.404420 245.732017 188.153915
157.704527 4.718655 197.582379
47.631677 16.477269 186.365625
45.255535 234.124141 210.231867
49.671990 234.573268 211.184379
31.354612 43.080333 183.351001
58.851050 69.590748 208.807748
27.723622 42.778016 162.531068
78.289609 31.968032 225.575447
110.173128 6.258304 224.738088
86.164523 241.746542 163.773077
134.938313 49.867939 173.116812
113.001505 15.347343 184.683553
138.435220 26.210643 193.264982
179.251553 247.996473 183.237166
174.526064 245.236893 189.379712
192.713464 52.223167 178.688078
204.692589 43.918463 191.708698
210.096832 12.204650 165.607737
222.613318 20.343955 166.815479
10.948839 48.468904 179.278990
236.386637 40.610693 193.606320
232.710139 29.428348 179.867763
209.882840 98.845498 153.350857
64.033982 31.168133 163.748138
46.010429 64.280771 162.435413
38.771151 76.483837 159.208913
72.601559 80.090117 195.929850
132.324400 85.099706 152.366317
149.744184 66.426586 187.507325
112.342220 59.503461 205.943238
125.391859 2.484012 182.069992
128.001819 247.470221 169.577463
236.217598 54.804260 177.051551
228.593203 40.501338 207.613482
209.080830 37.527320 193.527956
247.887646 24.414939 223.434475
36.395104 88.512138 163.564513
16.723149 21.977125 183.629691
60.935016 62.940070 174.122650
107.288215 89.891398 187.071596
94.640970 113.926694 188.455691
125.976649 25.271617 190.518924
126.171269 15.401907 185.310044
134.276636 90.255204 212.438342
210.227949 116.661356 191.210449
192.679776 105.722103 196.102624
160.623628 48.627817 188.634686
191.412503 25.377032 196.105430
218.494285 67.773785 181.707701
229.684235 85.875933 168.890012
239.511519 57.705681 171.101837
242.388677 45.969455 183.246502
244.429059 120.146165 185.973269
244.099487 94.059948 178.589019
233.192166 101.024027 195.150332
86.004812 83.629252 137.819274
69.509383 54.774843 214.400254
52.666202 45.835157 212.935539
137.950959 24.623986 193.582880
120.101833 32.972006 188.892516
84.418628 53.567450 221.731130
83.195923 64.660888 176.739785
116.111866 51.165567 197.004758
145.695711 46.496720 226.511448
123.653926 98.587829 200.505532
112.553371 91.035236 184.301165
103.544386 93.647948 143.485044
119.055495 14.974374 227.574267
150.915344 42.313656 170.673748
130.645027 91.458686 201.680062
139.581908 75.226697 184.241545
135.871343 44.840318 164.572693
222.004039 75.046544 204.749827
229.577160 89.639980 203.487679
206.212735 61.358096 151.101339
215.455069 97.354746 177.146361
207.318424 74.213740 207.982466
191.085927 87.239542 239.002163
181.248853 75.136790 234.522804
255.293854 76.635577 217.419369
21.737709 22.153398 176.964727
0.457629 131.499611 150.827922
20.334664 66.193493 175.849887
89.125342 110.939376 205.081449
115.887161 116.220340 185.381809
94.156773 137.959635 213.551561
123.701599 58.359320 174.943614
182.313334 91.603620 192.566352
166.219575 115.616206 210.923395
200.705796 138.184494 179.112466
206.195638 136.828793 182.667996
214.282463 77.223008 180.162954
248.105256 96.420517 188.719025
26.554541 107.099458 198.158032
19.868723 125.013456 204.871096
61.831884 133.991467 171.809094
76.218205 93.451351 236.386931
125.580905 81.400136 164.460787
87.465418 82.766209 188.422081
118.300290 94.033461 202.447375
183.076535 75.702975 171.377999
156.026195 113.341942 194.577074
210.911246 122.335308 197.930274
169.540960 115.602382 207.345741
186.816646 85.444003 183.268001
146.462940 139.542710 183.047210
218.042873 124.314425 182.567689
207.917579 143.454203 180.378435
253.814647 106.148302 155.172773
216.399266 149.525803 187.922047
21.052232 142.812338 211.173617
11.355633 139.341037 220.436572
216.951652 69.071976 201.747991
48.142662 117.900506 159.507850
54.655492 127.038879 177.855733
57.253022 162.923298 164.093040
104.204541 161.446175 185.219388
104.355943 137.340896 163.584720
117.686342 132.299871 189.662260
161.127105 123.210991 156.821673
182.502515 44.800594 157.830806
129.863415 141.660051 192.450120
149.678074 148.539889 213.382203
179.935025 122.689857 198.514089
123.765105 148.493206 175.519664
213.612298 166.341703 152.862566
247.928840 133.764313 165.890100
16.940154 120.000053 149.284287
82.658745 173.733632 220.208065
95.020265 95.080020 182.151670
74.603331 168.860894 179.612125
86.915487 175.439316 160.016279
86.031743 135.083063 189.577578
86.875728 155.237057 135.064165
126.349393 168.553847 209.035185
171.861306 164.644037 174.117329
196.427289 163.207200 194.896388
177.501488 164.751456 168.295062
159.328512 97.499783 164.585653
176.957766 147.376250 164.298591
179.226625 166.619709 166.264075
221.418023 129.550433 188.141412
198.541872 174.540584 204.384809
178.374044 192.799244 194.403359
244.806807 141.505243 149.340238
54.948938 162.000973 206.671647
63.444518 189.029278 206.522383
93.545829 187.183331 181.863234
108.677627 201.656625 174.556943
111.024376 200.945897 176.468147
145.801424 124.776351 185.085403
144.761591 133.021080 187.303880
139.638741 157.768464 176.130929
163.846504 141.020816 197.349530
162.558980 144.881006 165.394746
209.810470 193.208670 198.426647
184.380564 116.759204 183.401765
217.784718 181.076395 184.267020
226.190993 192.235700 178.587843
221.816843 183.747025 186.037237
206.008186 236.908421 206.661342
200.878222 231.894648 221.225412
30.317557 172.935640 202.825346
17.475080 192.044703 196.929644
9.347809 204.264175 141.711464
68.669544 186.624398 218.028580
110.362058 168.596483 166.684408
33.269917 193.338410 189.051311
113.834536 204.603434 184.372446
134.601142 217.757331 156.719740
106.594054 143.653288 153.609691
174.544052 174.719100 145.720490
190.495574 198.340331 173.775657
196.470204 216.451936 181.820193
120.503883 196.379550 159.249855
220.650064 196.074617 188.491730
204.963119 190.515315 198.139798
176.586285 162.215504 167.264892
251.396454 219.812605 140.324320
255.216472 191.774130 194.194075
5.897174 179.058324 217.281457
34.514005 225.291095 189.647386
47.138417 234.554745 198.276539
44.578726 222.666278 191.410097
120.761631 226.834639 180.849074
100.606089 221.490985 195.343309
70.592792 201.208382 209.805059
89.891564 176.534302 218.799384
96.978419 223.339180 221.760991
179.225608 208.601446 215.077947
166.715450 222.021780 190.457533
104.495891 185.060581 150.043779
115.852489 200.343262 194.119501
137.886267 190.551386 185.163356
207.463277 215.334616 185.029714
183.884741 175.407315 202.955794
198.379163 176.723606 211.510278
210.340155 183.642279 195.845168
206.036287 174.963312 211.562304
244.324666 166.332414 157.610402
112.500154 189.477271 180.860378
104.399518 202.401794 170.490614
75.439888 195.980470 153.643818
122.738156 237.948831 181.926615
88.876099 183.841937 199.595706
163.168974 226.886447 191.062822
148.507617 198.532899 191.452490
226.317158 233.263936 234.989321
232.691408 219.654342 205.870452
202.987413 239.680238 186.385154
41.904436 7.475838 164.709445
13.592894 246.147331 177.147588
101.098946 175.360985 214.777890
132.129723 227.762122 194.116411
60.945628 229.981958 188.037036
59.230036 228.329869 189.491446
146.476813 250.484417 159.323942
135.319301 234.204085 169.547413
149.881485 234.958938 185.888022
145.401659 233.995099 190.725003
182.644386 196.167940 167.970395
18.886861 240.661135 234.201205
24.224340 3.756276 186.251137
23.151927 240.534040 193.300163
244.043719 250.198122 164.269175
59.107508 40.767586 179.424595
65.704362 2.242883 189.851908
61.351801 1.614166 158.686104
186.993899 234.002198 183.545668
160.784765 17.059353 157.638172
147.135944 33.563951 162.221848
225.562858 222.507127 235.509325
203.792837 13.054793 229.200305
214.001171 209.493985 196.547907
4.868080 228.544670 198.975697
243.937981 210.188072 191.426670
251.124177 30.801877 166.505028
28.677516 67.829140 183.298301
97.639075 4.006420 190.927037
106.386220 22.107556 206.709750
119.171185 216.775094 201.103563
130.220931 249.902903 185.188029
131.515774 36.702817 160.406061
148.526214 73.547555 190.618361
156.584576 67.199254 211.312435
125.035380 57.493350 217.313345
200.276111 244.530109 188.684926
10.293504 35.334320 189.456780
54.009310 224.379449 224.075458
65.114979 252.113324 182.813423
25.659733 29.464776 196.611734
26.608769 21.030619 203.700378
43.725456 4.836357 200.609312
40.992313 11.382847 210.960020
110.388049 252.982367 179.283454
174.868961 45.425913 190.824978
152.147643 28.086397 177.689594
194.589175 38.195102 227.569323
255.797318 67.452832 185.212813
250.023216 47.325328 174.065651
194.314030 78.200311 188.000283
209.932371 21.074077 157.188646
28.691098 12.949516 166.205858
24.578990 35.023194 181.573427
250.258525 49.851048 204.107535
18.224741 28.841424 163.064582
15.951472 11.452522 209.407396
82.461634 8.647069 190.415703
73.650860 20.879966 152.416185
136.567967 44.657225 191.312921
134.906794 69.114333 185.140540
124.766999 27.521558 159.074819
116.170451 63.314961 181.446828
95.781224 59.924231 175.512282
146.542134 79.200061 148.583100
126.859506 14.751606 174.049296
151.114473 33.095049 178.626161
247.990701 11.281119 221.016473
215.079139 79.637161 174.779261
226.259397 75.069973 192.910545
225.140513 64.731707 176.387814
246.849341 248.623208 174.200020
11.992049 240.535202 183.500719
42.915117 34.781908 171.754636
72.798220 71.226927 176.207551
104.710212 38.390897 163.330659
116.789725 61.989959 163.941704
147.257188 99.632150 198.019123
178.047169 31.661667 175.324096
161.887573 24.013387 183.382443
170.037697 42.522656 200.889248
165.988867 49.221666 198.031603
185.978000 7.382885 209.918212
186.131306 92.415992 214.138489
189.314205 75.848413 211.370311
207.036433 55.262976 191.190767
31.641972 88.107990 182.710060
71.026649 36.353664 189.301544
74.477251 63.588017 179.482676
56.121724 115.018969 188.869944
38.322941 107.362377 206.689948
66.858930 72.932653 182.015699
64.167948 97.439247 176.207550
59.212363 126.093961 182.757213
140.791803 71.248590 144.906813
100.764177 100.940588 190.143828
114.443791 105.563850 196.648544
137.444894 92.510374 184.080633
125.277515 95.918808 230.024496
138.994213 115.848328 228.189327
167.439133 35.820454 168.281312
171.939895 108.422840 186.188214
181.020311 109.522152 182.345304
210.603349 52.109608 198.900525
204.425177 79.781712 225.987933
219.028279 108.940070 185.756397
239.613897 94.384786 204.437015
8.535920 95.349299 182.817004
52.845369 83.062349 194.628607
30.720422 58.513955 180.124322
120.531753 64.315433 190.495936
132.623886 83.547099 205.940712
129.827169 88.834875 172.069108
169.592413 158.836688 187.729199
145.685610 99.301763 190.414712
175.196143 145.546692 239.072121
170.285890 143.995944 255.602549
156.236685 22.634866 167.843669
172.682152 87.917020 219.292582
158.121422 81.615467 161.771654
163.827549 94.471974 194.818365
190.403141 34.705935 161.513078
218.186375 53.578525 178.869561
250.891973 178.412845 208.903711
191.971876 49.926833 188.708391
49.347462 146.421313 187.981466
50.535967 171.895524 198.852540
21.938198 102.237358 186.628395
66.644946 132.400222 163.292843
215.772732 42.320925 208.279183
114.987258 114.037672 177.875560
101.718260 84.064564 187.054223
157.405166 56.447637 169.155362
227.998406 92.609497 210.973536
218.681363 98.693906 194.871710
208.945037 118.451545 156.948818
198.615551 120.775662 216.258847
237.996829 139.169805 175.454157
230.424379 138.187628 169.443115
20.965849 131.604425 186.009350
240.855828 138.071600 187.956333
248.674663 125.053645 166.620959
34.614811 126.618847 203.890262
56.726251 150.617386 186.911471
64.324760 140.901988 189.291198
58.121758 171.055372 148.519297
136.573988 117.021068 219.428472
148.214984 124.725067 198.888963
137.633988 121.691398 182.088589
161.784822 140.123312 185.594120
208.728181 107.589089 171.999609
34.180744 129.842509 184.471552
20.327096 127.995362 145.361196
52.594142 140.190008 200.854954
98.426851 171.103349 187.902698
98.449626 172.962532 191.378053
96.312329 124.049011 151.744947
98.614531 124.999328 144.552629
143.595759 148.263979 216.872596
154.427827 102.148803 173.125346
102.682478 160.522753 155.063440
161.280186 159.536280 191.890181
192.903077 124.384057 156.670503
0.111334 105.315971 154.343824
232.190459 116.562679 173.436065
233.124016 128.296709 187.099933
40.688853 191.308174 154.659416
142.763777 211.238275 212.300106
