xlink_x	xlink_y	xlink_z
85.5034	86.5276	161.5507
173.3384	12.5009	145.9652
234.1594	125.6274	37.0680
221.2458	68.8682	213.1550
25.5127	170.8364	211.4078
92.9251	148.4135	39.0766
200.7297	62.5366	82.8266
29.3016	172.3662	248.7202
126.2226	43.2470	215.8896
62.9575	82.9986	84.0977
85.2883	129.3506	44.8606
110.1551	126.8051	183.2871
27.5968	227.7121	131.5287
50.3765	20.8569	68.0231
166.9162	224.8404	250.9058
71.8236	53.1816	46.0217
153.1853	131.6781	135.7278
35.3638	65.5269	219.3203
100.4277	94.4650	67.3755
5.9484	152.0275	92.9251
31.9980	3.4065	171.5204
10.0112	61.2314	0.9326
241.4861	226.2937	64.6307
252.7987	77.7947	170.8607
17.6596	144.1563	40.4983
115.4962	73.1829	36.9174
14.4509	213.5815	129.0420
193.5928	170.3223	204.8692
140.5018	172.2774	156.7032
0.2802	173.3948	161.5698
189.1785	112.5923	26.6473
100.7405	159.5036	154.6084
24.9131	171.8567	10.8217
113.5393	97.9600	203.4707
137.3615	250.6736	219.3926
228.2653	95.5782	189.5603
30.0410	184.7234	199.7864
150.8400	49.6759	113.5701
46.6027	221.9046	57.7428
133.1908	15.5820	182.6169
115.9908	104.7857	235.5782
160.6086	173.1212	137.8949
5.7082	173.1463	22.2854
241.2369	252.2373	81.8397
49.1250	211.0211	6.4371
10.3476	125.9013	215.2735
112.6861	124.8024	225.1116
207.3945	101.2707	171.2136
8.1928	193.9966	187.8620
17.5136	143.9470	6.3353
92.2188	168.9750	61.1856
204.2928	103.2117	209.4641
213.5851	192.5758	23.7348
207.5775	34.1399	121.2188
139.8140	160.0518	197.0310
177.4598	212.0666	172.5402
182.6800	75.2160	0.4593
226.4607	74.8950	49.1108
102.8324	250.6292	109.8718
146.2865	207.0076	123.9926
127.9639	9.1033	99.4973
16.3486	232.5180	215.9049
121.6962	224.8318	211.8614
10.0001	171.3188	131.7900
148.2312	242.9966	138.0664
44.5837	40.0288	240.4765
120.2169	33.3167	96.7064
206.1384	229.2958	191.9949
130.8280	147.2578	72.0890
29.3756	22.2361	254.3276
156.5019	62.3494	119.7314
129.5064	88.8765	161.8600
177.2556	156.4759	147.9465
168.7710	44.7791	152.4658
153.0765	0.6675	165.0068
180.1072	2.3340	75.0312
231.8238	28.0044	217.1256
251.7847	93.9564	145.4594
239.3094	119.2501	1.6181
208.6060	216.5418	13.6304
188.9406	243.7880	126.2958
249.3654	216.6234	107.7943
107.3364	89.9295	123.1893
155.6960	226.7622	78.5298
44.9252	204.6114	173.3234
109.8920	238.9217	99.3921
59.7807	86.1333	123.4618
195.9908	15.7439	225.2589
149.1715	191.7573	111.9615
232.8311	191.4664	186.4316
79.2418	39.7451	17.2385
23.9636	85.2616	106.6731
237.4863	3.9766	110.0153
213.2795	115.2022	135.4243
90.6510	217.8774	37.8477
67.8979	254.9569	125.8413
235.1134	90.4192	176.0305
250.3763	109.3743	42.3751
250.1345	75.2620	171.2216
254.0749	12.7065	195.6283
19.7386	161.8988	60.3938
176.5690	198.4957	249.7697
225.9144	8.4491	202.6113
16.5759	7.1085	168.9871
207.8277	94.6575	252.9032
17.7049	130.1817	125.8978
228.1859	96.9389	248.3663
14.4671	107.9683	252.4847
109.2983	202.0091	111.5989
167.8543	121.5489	2.4588
164.5468	63.5531	173.6225
124.8264	66.1364	254.2708
4.5848	42.0719	183.2546
77.8845	253.1739	240.8605
146.2800	239.0811	177.8586
112.4417	23.3432	243.6006
103.8478	14.5226	166.8244
96.7942	238.2959	9.2230
249.4375	21.6497	144.9986
28.2519	252.1244	120.0489
173.1291	64.2381	59.7943
119.7788	192.9523	74.0016
84.2159	191.5054	61.7666
107.7233	218.2055	58.4569
3.2985	213.9732	117.3222
84.7897	84.5309	250.1723
99.7090	196.7803	91.5185
245.8850	213.6875	176.9201
172.6401	153.9793	46.1538
87.4286	16.5798	128.1232
46.7307	226.4368	224.1690
115.1427	3.0636	15.0924
45.7595	197.3509	215.1658
51.7989	108.9236	28.9007
118.2956	32.3256	218.3147
5.2254	17.2301	140.5023
104.3463	155.1178	108.9609
40.0719	142.6080	71.6371
4.8341	69.9346	76.4735
237.6542	187.0161	132.6874
7.8226	92.5262	98.1607
15.2716	52.1623	91.6679
209.6361	216.1144	54.4995
246.7487	245.7866	47.0603
47.0133	225.7832	182.5502
31.6267	64.3455	178.0877
232.7228	179.9130	132.2449
29.3536	15.7663	99.9031
89.1061	37.5320	120.1027
37.5153	17.0765	183.4486
232.7000	235.6976	151.1989
78.1980	100.9559	100.7307
137.9632	3.9530	97.9945
245.3673	205.0505	138.4662
166.3230	185.2431	215.6551
184.4065	68.9767	255.0508
242.9283	249.2074	139.5169
94.4143	210.7088	246.9083
216.5573	246.1803	243.0730
56.6665	202.7748	62.1785
145.1627	117.1441	131.2338
34.3313	138.1621	81.1162
11.3206	161.3037	105.9279
197.0983	92.6408	189.1460
44.0974	244.6115	195.9554
122.6055	107.5566	167.9164
195.7303	249.5225	73.0207
198.0323	241.1951	43.8948
176.4827	122.8741	59.1423
241.6727	100.0988	223.8125
151.1266	98.1108	69.8702
13.8441	42.4096	136.1562
129.1822	31.9131	74.7646
151.0371	44.6202	183.4370
250.4354	229.4155	6.9214
73.3027	205.5682	228.7186
80.2954	246.8646	107.4730
95.6665	25.5168	222.5270
61.5863	62.3523	180.0335
130.0388	136.3921	29.9108
93.7209	174.0800	210.3841
201.3441	146.1211	80.8050
133.1633	79.8695	46.7113
64.6827	205.6697	238.7108
66.4260	54.7559	109.6431
42.2164	206.8513	6.0537
101.4986	80.7599	213.4363
242.7125	211.8060	209.4693
87.1357	232.8150	216.5483
216.5284	37.3313	229.5614
88.9646	197.6287	88.8489
198.4754	250.7539	214.9776
31.6473	123.1539	184.8092
186.7758	121.7590	97.2792
85.1698	46.5527	33.8123
60.5467	63.1704	60.0016
107.8636	250.9743	64.1391
169.4957	254.8307	250.6094
72.4887	110.6454	179.6783
166.2529	230.9119	136.7524
83.2099	250.9383	78.3382
129.9136	157.0767	28.6169
10.3236	158.1840	94.1456
239.6076	118.1118	169.5892
106.8032	255.0404	47.6864
94.9032	165.5153	142.5836
138.7881	48.7801	167.8947
27.8003	217.0614	69.7722
55.4929	151.1134	157.8058
38.1008	101.0354	170.5675
234.4063	251.7308	54.0882
99.4805	27.6330	237.6248
84.2452	152.9862	144.6747
214.8873	235.3055	32.8541
141.5640	239.9307	79.6833
27.4648	148.2581	0.7676
52.3919	206.4524	219.3405
185.4966	246.6054	218.4397
4.9783	179.7937	193.3077
132.1758	41.6319	64.3274
7.9967	79.0984	191.5559
183.4277	25.2971	253.3029
253.1181	190.9198	240.4115
118.4608	187.4722	142.9082
126.9782	225.2775	126.7242
205.7883	231.6158	196.3378
89.3455	18.2673	148.0443
217.4810	4.6937	203.3154
197.0155	223.7344	166.0250
192.9901	255.9933	168.8662
206.0848	76.1637	236.2681
247.6295	78.3505	219.2606
89.1848	235.6866	129.7212
117.4649	252.8239	119.8775
94.1259	228.7008	149.6052
208.0443	216.0497	242.8171
218.4872	176.9498	132.2194
67.7612	115.0711	170.5669
17.1925	144.3209	64.0881
234.8266	253.5405	40.0584
117.8074	19.0467	27.9447
126.3297	57.5335	18.0887
183.1371	116.3902	224.1426
69.4105	26.1958	89.8101
190.8953	231.8133	225.8743
104.8480	125.9609	186.6978
126.0928	129.3620	55.1131
210.7764	173.3624	238.9471
133.1859	63.2413	206.2525
57.6328	183.1423	250.2175
156.6412	42.4705	243.5818
167.6225	213.8435	177.6977
178.0947	127.7601	199.1836
120.5219	3.9641	60.0635
25.1510	206.8062	198.3910
26.0007	146.9988	11.5689
242.3653	93.0897	59.4902
177.8884	152.5597	109.3652
20.8740	75.2397	64.6962
61.3658	96.6823	162.7731
0.7770	32.9091	67.0741
9.0311	94.1411	59.2491
62.8804	250.9703	21.0182
171.5103	13.3411	147.0419
164.7706	101.5467	23.5026
77.1036	88.5816	194.1064
70.8663	182.4539	33.2666
17.9533	231.5488	35.2151
146.2268	68.8501	225.3451
34.1445	209.3151	171.9273
43.7412	104.0571	82.8615
228.4122	42.8142	139.7026
75.4872	191.3215	104.3069
140.3762	72.2542	76.4448
47.0047	148.9728	90.7208
60.1454	11.1040	186.4954
167.6987	149.6218	66.1756
226.3627	170.7387	253.3968
40.9868	195.6818	0.3864
182.3927	231.2073	54.3708
224.3057	68.5941	115.6176
181.5935	105.4212	44.2033
163.3707	52.4825	34.6335
136.2080	84.0017	181.5086
250.2373	47.2250	92.0840
242.4865	3.8142	53.2908
39.4162	100.3159	161.0816
83.5767	124.0011	68.9506
128.3524	194.1110	149.4344
136.1424	204.4517	156.4307
129.1834	116.5713	91.9370
58.0307	86.2515	168.1488
25.8373	231.3475	224.8053
52.2865	77.7383	97.5475
9.5537	125.6187	110.2921
134.7723	119.7605	96.3833
8.5737	108.9467	217.8408
41.9984	194.6423	118.0084
40.1192	154.2130	147.3609
251.3098	122.3849	225.4683
73.2701	90.0568	128.2522
28.2741	161.1065	126.4811
195.8026	114.8273	168.6532
2.4496	246.8585	224.0671
46.8276	8.1274	95.4357
238.2403	243.1920	100.1183
109.0338	175.9526	116.6764
16.0101	164.5384	85.8965
180.7385	251.1345	194.5350
180.5925	30.4490	106.8591
219.5351	75.4299	24.4660
137.8438	180.5275	63.3723
80.5657	238.8398	236.9069
55.0491	0.4241	94.4267
45.5976	171.6633	233.3103
171.0538	118.0426	2.2359
66.5044	6.6212	25.6895
33.4319	240.3173	223.4032
221.3922	2.3434	190.5727
22.7824	209.4624	214.8883
207.5691	56.3451	220.6937
50.6132	40.7172	223.9443
101.9714	255.1389	23.4106
247.7659	46.1631	93.5795
128.8550	78.7951	28.9874
155.7920	147.7006	108.9777
161.1357	48.6200	240.5479
172.1371	107.4533	140.3743
54.8069	69.7549	188.8821
44.7012	223.6793	60.0441
145.7323	87.7630	224.2002
161.5347	128.8009	154.2953
87.7313	190.4258	125.6801
29.9706	55.3444	249.7380
140.2186	4.7193	187.4820
152.1773	18.0010	28.0900
221.2280	12.7115	156.8659
1.2097	25.9545	134.2323
250.5509	95.4386	235.2453
227.6851	51.1085	215.7546
150.0150	178.2972	144.5873
238.9021	38.6630	119.6240
77.0336	14.7937	56.2655
193.1622	125.6992	8.2453
164.4377	195.9614	93.8040
85.9514	159.0977	249.8890
175.3592	247.4367	18.3854
13.3370	247.6996	213.8902
175.0543	29.1510	65.5259
101.2147	11.0221	177.7761
151.9921	215.6417	43.3044
178.2033	34.3451	254.6863
16.9071	55.1565	82.9265
87.4098	184.2238	120.7013
56.7355	223.8723	25.8083
190.2069	212.1184	96.9550
105.6510	11.6831	9.6850
49.7931	189.3601	118.4822
20.1757	34.1689	140.5586
177.9689	162.3663	106.0367
213.6148	62.9218	209.5945
5.2761	164.4564	243.2846
176.2848	29.1751	142.5523
224.3716	119.1032	144.3197
9.7517	81.6085	57.9440
106.0950	109.9171	68.3489
180.5749	32.2726	232.9182
12.0210	161.5362	179.4429
54.6161	130.7502	132.0188
252.9119	19.9972	246.5231
144.8198	12.9595	106.4256
144.3243	99.5386	176.6233
238.1484	159.9060	39.9138
53.0730	205.5186	26.8619
158.4365	77.5001	198.8957
123.0992	182.1296	120.6342
187.8153	12.1446	126.4337
112.5651	52.0409	19.9443
239.8824	101.8215	8.7445
19.1300	174.2008	172.0214
197.1648	139.7836	97.7368
125.2203	222.0001	203.3736
87.4777	47.3347	207.4631
66.6694	152.4548	111.8344
245.6459	141.9989	219.7430
80.5632	137.1906	164.4311
146.2754	36.4057	231.0123
133.8971	87.6731	248.9827
22.4035	203.4128	133.0254
123.1118	130.9903	104.3349
251.3464	59.1151	213.8511
29.0257	119.0398	164.2476
222.8944	154.7502	25.4466
67.3607	152.1736	32.0370
43.6519	8.5577	37.3335
143.8942	51.0490	44.8651
17.3262	214.1691	60.8322
148.4063	13.0040	21.3141
18.3060	78.6957	152.4851
158.5175	93.3056	125.4594
138.5577	168.4501	1.6129
116.1747	126.0470	255.6452
202.0008	115.3834	42.9114
214.8167	58.1793	226.0598
172.8558	73.4953	171.0068
160.4607	204.6101	96.2752
0.6704	109.1193	245.6199
225.0556	44.3903	254.4219
45.3755	234.0127	156.0372
159.0615	7.9888	100.1187
171.4677	249.5983	193.9394
123.3896	64.7839	206.2128
193.4910	37.0912	183.2349
59.0995	221.1273	233.7147
17.1642	202.0506	212.8665
46.0676	81.4303	168.4394
201.7946	94.3056	159.0718
93.3145	116.1595	210.4654
25.1687	228.5212	180.0961
67.2747	103.2924	134.4041
42.4397	60.1157	72.8875
180.1988	70.9004	246.8652
181.2602	244.5851	29.6070
248.3910	72.9866	166.3301
71.6530	136.1114	106.3759
136.4652	169.1197	87.1368
133.1850	97.6654	39.8481
7.6318	112.1632	131.4870
162.1537	154.1973	25.5249
43.3418	26.3535	68.1116
78.3333	237.9675	91.0215
71.5448	87.8967	112.0805
188.5298	78.8521	178.1549
129.6215	86.0473	245.3851
126.1898	255.2802	186.0838
210.5540	104.5252	187.0776
138.8358	204.1219	87.6612
218.4591	92.1107	59.6845
243.4366	133.3632	5.6518
168.9818	83.1762	143.5645
196.3865	220.9683	115.1910
33.2226	206.6621	41.2423
53.0379	183.0961	251.2982
90.2201	8.2649	178.0402
72.3010	100.0456	150.3652
146.8413	77.2426	7.5046
226.2262	88.0018	29.8376
46.1300	249.3629	131.3617
101.3158	159.7838	194.2915
126.9671	192.1142	41.1217
222.7189	196.4198	97.8188
155.8042	178.1182	154.6094
223.9661	218.5029	22.5836
138.6222	248.6878	192.7080
36.7787	51.7710	143.2379
15.0959	58.3619	247.1450
136.4539	115.4351	198.1501
109.7535	40.3247	198.6695
157.3787	67.0363	117.2809
4.2918	75.5486	224.7934
161.3557	42.1088	170.8590
152.8169	158.0792	115.9341
207.1030	15.4036	202.0951
147.4900	67.9943	208.3712
113.8269	175.1731	224.2233
63.0003	237.1374	46.6647
174.3074	167.9952	9.7233
130.2858	24.8267	165.0860
251.6030	156.5822	28.0136
26.1283	218.5649	148.0753
221.4128	175.4917	175.3004
116.1677	209.7633	1.8545
254.7134	61.2892	128.4786
176.4502	167.7349	7.1878
108.6125	123.8142	2.8268
95.4495	204.8607	126.6920
152.0161	163.7737	112.2496
238.9533	123.9219	51.1009
232.4904	128.6010	92.7639
246.1066	134.7806	44.9221
202.3822	170.7080	162.2601
150.4934	72.4847	235.6245
166.9591	129.2115	249.0352
120.1587	74.9746	41.2691
88.5095	87.0194	192.2459
230.6291	217.0766	192.7450
5.5117	246.5405	133.3837
198.0556	241.8562	236.1815
49.3591	199.9719	163.9417
90.4567	90.0420	184.6321
218.0204	49.8270	225.0909
67.1591	49.6744	10.4567
30.3700	153.5580	239.2532
42.8941	208.1520	95.6815
72.5821	246.9878	132.9615
159.0161	221.7948	113.6617
177.9170	202.5884	51.2567
240.5461	156.5090	116.4175
36.2205	212.8128	141.3120
70.0796	147.8099	96.9021
59.5200	192.4063	200.4402
126.6153	138.6549	212.4716
64.5087	245.2410	238.2310
38.4402	128.6973	79.5144
150.1772	147.2342	102.3234
237.9670	66.8146	228.1772
52.3613	212.3399	24.8875
73.0343	45.9899	169.2482
4.7025	226.9259	219.5768
225.8602	195.6164	238.8294
70.4738	3.4945	122.0410
135.1543	211.6550	200.7178
30.3717	34.1368	238.8619
175.0722	19.3375	88.3629
224.4980	10.0427	112.0100
238.9674	9.5303	192.1395
154.7956	144.9504	18.6744
35.9327	197.6763	166.3390
208.3731	40.2091	209.2229
242.3683	4.7701	135.3734
213.3877	125.0665	170.9330
38.0850	81.4050	160.7213
236.7062	28.8922	96.4892
183.6128	189.5952	0.3349
23.8374	215.4195	30.9675
142.3417	27.7328	48.4779
87.7375	250.3015	104.3668
37.5653	216.6232	226.9185
113.7428	75.1451	10.3367
135.9737	134.1928	183.4488
111.4482	39.1510	144.2365
237.1720	25.0547	204.6018
223.2976	254.5126	56.0257
174.2381	82.1987	55.9115
135.1945	142.1245	61.7229
40.8594	190.9968	114.8242
211.6361	86.0494	251.8686
123.3841	105.1476	220.8965
171.0353	171.2816	128.0567
66.0540	246.1081	226.7442
215.9714	159.4568	248.0584
179.0441	206.5535	65.4166
61.0363	24.6129	113.6775
120.7776	102.0357	105.9761
54.1154	212.0901	101.5597
106.3225	59.8509	8.5103
86.7392	138.0499	179.3672
108.9505	161.6418	174.2437
166.6532	172.5119	123.7825
190.6358	102.5006	3.8075
26.2562	219.0019	131.4573
84.4081	34.7011	173.7930
103.9387	142.9092	159.7450
154.3558	55.6204	3.0293
189.9306	133.8346	175.6640
202.4654	17.6053	95.5500
5.4984	175.1798	29.5759
69.1892	96.2658	51.6133
153.7014	29.3160	120.3347
1.1598	44.5068	215.5731
33.5348	171.2534	55.0772
200.2502	92.4923	176.5457
237.1953	239.3764	51.4214
94.8349	85.2811	190.8806
97.5587	43.9035	238.4707
210.4788	168.4267	131.6921
230.3419	32.0101	149.4949
45.1999	214.1222	178.4591
129.8325	13.1392	107.9426
223.0823	162.2816	14.9195
162.5773	164.1079	112.9009
89.5322	85.3488	72.6518
216.4223	165.2301	175.2878
3.7309	55.7716	93.4271
102.7702	232.2898	125.2361
244.7243	188.3429	35.2467
53.2535	105.0462	27.5498
117.7736	214.4111	116.0387
117.4058	37.8060	228.1759
78.9153	143.6512	44.3005
245.5880	111.9327	69.3723
178.2656	53.9821	6.4735
102.1495	243.5572	23.2098
120.4387	22.8207	208.3985
86.2086	198.7580	58.7386
221.3195	185.3066	0.1503
38.7704	64.5914	230.6323
14.1266	239.4229	131.5897
173.7594	236.4783	36.3803
95.8304	106.6724	253.8766
124.7652	160.1226	250.7034
6.6393	80.1189	225.9801
242.7901	54.1064	149.2533
218.3534	235.0683	224.5521
246.7429	117.6216	92.5646
236.5226	118.2877	163.0702
148.3466	218.7513	180.7749
58.1859	7.0537	174.6192
227.3300	157.3885	47.5745
47.3707	72.2523	24.3427
159.3610	168.9659	178.4307
248.4436	139.3657	53.9054
60.3051	181.2311	75.0401
19.3278	182.3710	244.0232
176.7203	164.2820	190.3709
99.0466	165.4481	26.0479
125.1865	172.8454	26.6752
36.8095	105.9864	72.7201
206.7417	162.8600	32.2055
201.5085	208.2861	102.0586
5.8638	17.1651	102.2986
108.1286	27.7115	206.8800
43.1613	92.3570	41.3351
162.5367	192.7539	55.8365
70.4898	221.1815	22.1198
81.1903	235.8924	194.6890
179.2076	140.0039	175.8681
153.9462	133.8118	135.2648
148.3523	101.8894	175.5383
3.7115	255.0638	124.3784
119.5343	135.5047	147.2416
194.9136	103.2556	189.3943
84.0407	247.6187	126.2422
101.8591	49.0475	132.4296
204.9768	75.1064	241.2804
131.7709	254.0578	196.2370
163.0510	217.0129	234.7875
124.1885	51.1891	255.8052
87.1374	1.5837	28.7029
10.3070	58.8383	69.9353
176.8441	91.0323	108.3290
202.2575	68.5628	203.9082
208.0700	91.4423	215.9285
199.4996	254.0320	59.8339
98.3389	200.9123	171.3558
163.7777	239.9780	209.7279
92.9226	254.2071	187.9416
135.2861	245.8268	38.7943
76.7956	126.0652	48.3928
54.8694	65.3785	38.4477
191.5813	179.9763	95.5239
168.0317	119.2067	165.4466
177.6897	148.5198	87.3185
100.3254	125.0225	118.4312
200.4991	108.3989	232.2545
170.0139	102.3220	234.5549
34.8871	234.7255	31.6817
67.0697	104.2585	155.7977
68.6742	211.8110	53.4375
242.4425	205.0813	144.3904
62.7800	84.9070	183.5424
69.6463	135.9363	104.1865
34.0401	255.6063	138.2895
189.9566	215.1490	152.2630
152.6711	70.8169	146.4896
85.5451	113.7732	145.9164
134.7552	155.3614	38.8747
7.6557	136.3505	212.6510
18.2320	122.7796	92.1948
152.1197	20.8148	204.4963
182.4475	252.1403	121.1203
29.0627	123.1906	40.7122
226.7102	203.1893	72.0954
234.0711	55.4186	5.6093
46.5686	11.6511	149.2402
217.0249	9.4911	131.9711
208.2125	55.6425	212.3962
13.8745	152.1818	240.3811
100.6438	46.7346	232.3381
245.6977	155.4974	130.6037
137.3832	34.8618	82.5398
186.7037	209.6993	182.2515
232.5955	146.3246	44.3198
173.1615	163.5020	18.2441
130.4550	194.2205	63.8746
42.9663	18.6578	178.2857
237.3149	202.6633	65.9591
238.6169	55.4952	125.3073
164.8967	39.7845	78.2682
77.8625	12.0685	229.3234
28.2251	65.1252	66.2714
135.7759	97.9095	200.7082
46.5872	251.1724	7.9744
6.5277	107.8963	242.6138
186.3612	104.6928	66.8940
201.9790	206.6630	23.1634
56.6256	246.1556	194.1459
187.7486	109.7805	123.2943
133.6467	19.3809	248.4214
179.7973	8.6958	189.3981
232.9087	48.3790	19.1416
246.4892	242.1218	156.2329
207.1931	131.7973	180.9379
23.4207	117.3247	62.4606
168.8550	74.3654	234.3702
122.7854	255.3870	85.0288
13.8740	125.9611	73.8805
4.0628	109.1295	31.8386
161.2923	209.1975	92.1708
188.7242	181.8830	45.1869
243.2264	215.8196	238.6203
92.3900	223.1429	51.7733
214.1523	36.4458	206.9441
254.5756	183.4634	119.4168
186.3041	182.7688	4.8608
201.6001	54.9583	84.5710
180.2951	116.5219	5.3865
40.6330	125.0085	125.5277
1.1233	3.9817	253.1086
113.2919	37.5960	231.9716
186.0942	126.6743	64.3028
141.9455	147.9057	53.1298
186.4557	29.9014	120.3958
121.9772	31.4132	27.6267
97.2893	224.6956	150.4163
64.1041	157.2121	91.3132
234.1559	248.6487	233.2272
138.5800	212.0836	82.8739
207.8505	155.1472	148.9598
105.1861	9.0996	29.0842
212.9274	199.6387	193.2922
62.6729	193.3177	146.8236
183.1285	28.9924	69.8154
130.0831	122.9185	75.7610
24.2067	164.9203	192.5443
8.2827	109.2122	245.2816
199.2457	82.5662	48.7872
208.2014	79.5650	165.9879
203.8367	169.0984	221.5128
231.2299	207.4448	128.8193
56.1118	93.4495	93.3715
209.9161	227.3154	54.3086
153.8222	165.9665	21.4419
138.8115	53.9105	116.4439
236.7229	160.7674	9.9802
224.2572	255.6080	42.1022
21.2162	130.3721	249.1491
227.0657	141.6150	141.3713
218.0588	144.4568	61.9359
12.3976	179.7826	123.9900
86.6866	4.5995	8.2041
59.3662	185.9874	52.7457
105.8760	173.7661	145.0220
82.9501	186.3165	235.1590
86.7430	243.8910	38.6010
47.0329	66.7566	20.2087
27.1979	184.2473	7.1845
200.6071	127.7188	79.1682
174.7171	48.6505	150.7508
153.5008	216.2097	173.6809
181.6809	17.2693	168.4623
103.7086	219.4470	155.4751
173.0902	169.8343	199.5837
63.0391	81.4715	200.8480
88.5058	8.7591	170.6039
211.5537	209.8186	29.5693
106.5732	179.7729	35.0538
135.5491	8.0007	99.9478
30.5097	219.9612	62.0223
95.0354	12.9353	82.5839
194.6203	249.6799	67.6107
128.0960	106.0759	208.5352
164.2151	141.4620	129.7044
4.8668	197.2168	233.2603
111.3649	100.5050	176.4141
112.6767	197.8654	109.6266
128.1972	107.4205	229.6057
20.9191	45.2550	91.0714
3.0692	124.7606	118.6969
176.3614	19.1465	32.2205
138.6517	23.4188	92.5461
135.2997	251.7518	41.4943
39.8786	178.9347	239.8482
90.1617	91.0775	207.6861
167.8355	69.9689	170.4061
2.9187	150.8829	243.0551
133.5459	77.5122	25.2305
77.4967	159.9025	37.7188
166.9446	166.8106	58.7331
78.7957	84.9974	221.5707
90.2717	147.9973	139.0215
162.2353	61.6852	180.1500
42.7970	152.8090	241.1668
212.8814	211.2120	44.9036
243.7966	87.3005	34.9854
8.2562	243.0441	61.2583
66.0146	58.9033	11.0471
15.9389	162.5170	80.2829
207.4553	149.5174	7.2486
33.9865	99.2312	232.5819
23.5803	29.7516	139.4051
95.8535	254.2733	68.9884
125.4644	21.4893	39.6040
135.5952	161.1270	245.2321
143.2054	164.5248	86.9417
67.8856	243.1794	148.5574
1.6880	173.4741	109.6375
221.6480	107.3680	88.4116
237.6740	177.7698	227.0267
65.0960	98.9118	62.0163
66.2967	234.2950	84.3996
129.7060	1.2336	121.2321
110.0643	49.7149	2.0910
5.8321	35.2315	190.3654
177.3480	83.6767	59.6591
3.6593	155.4495	158.0914
20.9920	145.7411	241.0525
64.0339	66.4372	108.9342
97.7375	117.5600	125.6236
39.9631	236.4750	32.0297
127.0617	184.6305	87.3765
158.7271	84.6572	13.7289
151.9919	71.4611	62.1931
2.5146	165.9070	213.8661
99.7043	2.6111	65.1390
185.3447	122.7889	175.4015
93.5732	8.6878	117.8274
53.3741	136.0585	20.0650
144.1122	231.8348	202.1034
92.1628	93.1736	17.6745
234.4583	77.1893	87.3111
193.1094	53.1348	30.1981
