xlinkID	connected_1	connected_2	connected_3	connected_4
5350	4320	1849	12383	14879
5119	13808	4593	10669	8239
9100	2232	3810	13308	6668
12464	5352	11776	10042	10823
14722	4472	1833	14603	5951
5951	8119	14722	5951	nan
15410	4443	2918	nan	nan
6887	12000	14755	9700	6150
14755	1368	13348	8293	6887
2630	10803	2179	12037	15447
4153	7432	13753	15915	1028
11868	9416	15221	4206	11335
9416	8451	14827	11868	1295
11335	11216	7931	11868	9944
3329	1179	13573	13230	1199
1199	3329	10322	7326	13727
7865	2136	13499	7623	nan
2136	7865	11261	793	4983
2099	10738	13322	5022	11378
5721	5721	11645	3910	nan
12122	168	9851	15744	nan
9851	12122	5022	14303	nan
14303	611	15603	9851	3555
4510	4170	6860	1142	1495
1142	14545	6571	10508	4510
10206	5496	8059	2734	10766
326	9051	12443	14701	12606
7508	8425	9601	917	10809
584	14184	10123	6086	5606
2661	10305	4634	15211	113
12845	9715	667	2509	13051
15079	11858	15260	15079	nan
3848	10914	2219	14917	11646
10914	3848	4888	11444	6910
12182	7464	3635	454	12214
7464	2530	11660	12182	5959
9917	6472	937	4608	15973
937	8993	2421	9917	5071
7507	1408	2090	3973	12702
9676	10057	13225	9494	13535
1905	15229	6692	5685	6038
8452	11872	13801	2643	12764
9431	6680	4075	8535	14463
7398	8810	4149	6174	nan
2738	2738	9907	788	nan
13072	456	857	12651	6691
5341	1803	13569	5763	10403
10674	10617	5617	12777	8249
6910	6240	10914	1204	12350
12350	14314	7458	1414	6910
10452	13232	8097	12306	1803
14314	9402	5618	15246	12350
15976	282	13860	3886	8119
5635	15440	13314	3107	6603
3107	6808	5635	15663	1735
4472	14722	95	11990	3255
854	5441	14645	15415	5959
7141	10119	13188	8036	7303
16033	9944	6234	11958	1759
9944	13704	16033	14070	11335
13120	136	10140	6038	2775
14176	13753	13763	3996	nan
13488	1064	10617	6842	6992
14925	709	6097	8532	11589
15743	7297	6388	301	15415
15415	9799	11812	854	15743
464	7784	924	3404	8277
11700	2307	9043	13541	8831
7106	3033	7340	8908	9212
4313	401	6805	8045	nan
8821	12532	15915	6956	3821
11582	10074	1630	11119	nan
10074	2676	5629	11582	nan
11188	3292	11627	14268	1333
16129	11435	3676	10311	nan
2090	7507	12820	11435	11709
12820	12793	2090	13518	7042
11205	10617	6033	14215	nan
10617	13488	15322	10674	11205
7770	8688	3408	7851	8326
8688	1592	7770	4398	14447
12777	6768	12417	10674	4748
12417	12777	9069	15985	14006
1798	14709	9770	6621	11688
11141	10577	8249	6796	nan
8249	10674	11141	11678	nan
14861	2124	14861	12735	nan
70	2128	7995	132	6565
7995	14088	7049	70	10319
11444	6240	10914	2526	13191
7596	14744	3268	14765	13030
13332	13370	7387	9645	6262
14809	15032	3224	6326	nan
6326	10065	14809	1833	nan
15650	15098	12619	6983	10215
313	7736	1603	14693	4383
839	12697	10007	14621	15719
15719	14897	5506	9926	839
4056	10557	12315	4597	nan
4597	4056	3084	12477	1487
10672	10672	2163	12645	nan
4998	12645	5645	4022	10663
13178	14074	1938	2704	8399
15971	11992	2057	8952	9655
13926	9730	13909	2663	13735
15282	3440	10336	3854	13095
4098	11753	14762	4339	1110
12606	15561	9158	11617	326
15561	1468	13492	5582	12606
11036	8809	835	7273	3294
835	10088	11036	13270	8607
14181	4697	4460	8837	2870
7543	1465	4798	10135	nan
1207	4758	12246	7478	15999
9739	13794	12340	12246	11054
9312	9312	9234	14907	nan
15462	737	3474	7860	9791
3474	8671	15462	1751	nan
12534	6311	11905	5324	655
11100	6465	4059	11172	12124
11172	49	7010	8900	11100
13843	15891	11057	13907	1854
8369	12269	16054	1031	nan
1031	6032	8369	11847	nan
13130	4545	1627	6038	14166
14166	6112	13130	2843	9411
6567	9635	5676	6567	nan
12753	11608	2762	5091	8870
8870	12753	13707	5329	1939
9845	3960	1592	12046	13463
11992	15971	6796	6444	nan
111	8344	2650	8422	11631
8344	7826	7893	10413	111
12016	6000	9907	10221	12775
1758	2872	12578	15391	11671
13948	12562	11163	13948	nan
11163	9265	15998	13948	3038
12260	411	11389	14942	1359
5911	14337	3875	733	10134
3961	1521	1724	2133	12038
14044	6514	13204	13237	3935
8942	10016	1397	9887	nan
2591	138	6228	10574	7063
1007	681	7405	12126	nan
2917	14258	3050	13666	7314
3192	12216	15684	8638	447
10974	5777	11771	15165	13846
8737	1816	3026	14229	11847
6790	7063	5009	9565	7111
5009	2475	7948	6790	1532
12430	9672	9290	1053	11688
9672	9489	10043	12430	4447
11679	4065	7762	11749	5046
15351	4808	15949	884	1725
884	1242	10996	12446	15351
5430	15584	8404	14148	5621
881	12833	14497	11941	1855
12833	3056	881	4436	16126
15019	324	3765	16126	nan
359	10795	676	8869	10407
8539	1059	1709	830	13663
13663	11339	8539	12526	10219
12948	12948	15244	3215	nan
15390	7120	2937	4763	5295
2937	6586	2710	15390	6791
1073	14752	10425	1766	3655
5665	6216	2609	16010	1934
16010	5665	5486	10934	11719
3607	4513	4444	1292	1598
12048	12048	14629	7063	nan
138	12648	13904	13669	2591
14141	48	5676	15469	12744
48	48	7083	14141	nan
4105	13921	3026	482	6060
14140	13168	4329	15985	nan
4329	9880	14140	4148	391
8079	622	13819	6382	4303
4303	13786	15119	3364	8079
12983	4006	15804	5062	14431
15804	15913	15395	1708	12983
4117	7816	8480	13392	796
9981	42	956	9060	15620
9060	3066	14132	9981	4878
11491	1380	12826	15212	6135
15212	3362	11491	1959	nan
3765	12051	10985	1427	15019
1427	1472	10819	3765	1855
8911	11448	14596	11910	383
11448	11955	15421	7629	8911
15927	15801	1819	15927	nan
14234	2715	5196	6134	3295
5196	12288	14234	15858	11054
8969	4175	4963	6110	6639
7958	9330	10428	13669	7454
12661	8820	725	15294	1383
5486	15465	16010	1934	2666
12522	2553	15276	12254	9559
4106	2363	12385	883	15151
4861	14472	8979	9508	14093
442	13417	363	15765	13855
11349	4272	13277	6005	9191
5495	15632	6089	8631	nan
15632	6247	11567	5495	nan
9735	14320	3055	14815	nan
4567	12408	3530	4309	4237
830	4130	8539	10077	8646
2883	945	7452	7845	nan
16003	6147	16003	3622	nan
5085	3156	10966	5079	nan
3156	15542	5085	5998	6158
9688	1593	12277	10001	13503
6772	7096	6418	13139	4846
11742	8136	2722	365	nan
1153	12912	4827	844	nan
13880	3560	4393	4704	12089
10329	6457	4572	388	9335
15802	6048	6722	12525	13063
12525	3008	15802	11549	3279
2958	8664	10745	8973	13383
10745	3322	7509	2653	2958
3039	11546	4731	14604	3759
12426	9753	15434	6053	9647
6053	6456	13153	12426	6989
4907	6753	13290	11810	1754
6753	13345	10962	4907	11955
10718	13552	9728	5436	1662
13552	2281	15885	10718	7127
2988	14328	10555	13173	9183
8840	11488	5362	15517	9694
15517	8840	7486	15082	5726
2115	6114	9481	11810	3196
10619	3209	12707	508	5398
10401	12315	16011	5676	557
8135	7844	11347	1516	7093
2841	1797	8022	14167	nan
11353	2665	12236	1745	6039
12727	6547	8332	12836	nan
6547	6839	6247	13685	12727
3055	12211	12836	1054	9735
12836	12727	15362	13918	3055
7059	11442	11065	13538	15203
13538	6938	7059	15181	11047
10677	12680	5025	150	9311
12680	657	15473	10677	6407
526	6504	3787	11910	16103
8692	283	8692	8647	nan
8647	2466	476	8692	11415
15321	15560	12369	15434	11976
12167	5394	7092	15997	11766
6181	14498	5121	15354	14414
5121	1805	11579	6181	nan
9759	11761	3586	12807	10527
6500	10096	6770	12587	11292
9175	5676	11063	7607	nan
5676	6567	10401	14141	9175
9289	5568	6371	92	613
3013	3880	12662	12015	nan
6540	11123	15947	2839	nan
15652	12458	13356	8493	7430
5489	5489	3579	5471	nan
15592	3705	14212	6710	31
6710	15592	4690	9086	10479
9417	15409	6516	5358	8335
8668	12425	12211	4731	15014
12211	13242	8098	8668	3055
616	6914	1644	15271	nan
9968	3664	11203	11004	10437
15009	10240	5292	3552	15887
15887	15009	4135	5926	7455
10819	2817	1427	7500	3044
9785	15424	251	14269	5407
6707	4529	12538	7828	15429
14257	1916	1277	13815	nan
2760	1493	4517	9806	2063
1234	4538	11182	9389	5622
5723	5723	1191	nan	nan
1191	5723	13435	nan	nan
12782	8482	1972	7222	nan
8570	14163	9539	14036	5199
5199	8570	13668	6924	12100
4632	8235	7941	3579	141
141	4632	12614	2004	3958
1141	1216	1463	10707	2391
9607	13609	4379	8569	10327
13609	8729	14414	15350	9607
6243	15130	3243	11884	4487
10680	9761	13322	4700	10367
9761	10680	9982	13482	10302
2826	13160	11977	10293	3589
3589	2826	14292	5862	14711
7045	4712	12441	7140	9245
12079	15332	11529	13723	14380
6272	14840	13081	3769	180
7014	2649	8265	9450	3762
8265	2686	15564	14821	7014
11260	4211	11260	7843	nan
3769	4076	180	6272	1702
180	40	3769	3427	6272
6231	10752	12985	10578	7399
7399	7058	4903	6231	nan
10237	13592	8167	14363	13079
11032	1418	13915	9077	16022
15339	360	10771	3398	14315
3398	8218	15339	15044	2038
1621	2657	1594	3181	3054
14509	6553	10155	15396	1927
12540	12540	4149	2887	nan
10367	10680	5579	1351	15951
15951	9169	6723	8861	10367
6466	13965	10741	11518	2431
10963	10963	12875	7635	nan
8341	3992	10098	2588	9005
9584	11216	13106	532	nan
13106	9584	163	3756	503
2686	8265	11250	2995	7717
12404	12161	8170	13339	nan
12161	225	285	12404	4133
11359	3659	9165	11359	nan
12	13491	4541	3822	4517
12323	11304	13770	3394	10711
12375	3632	4969	12375	nan
14705	386	14163	6924	2565
386	14705	10082	6292	2303
14846	10857	10362	14846	nan
10857	9465	2300	14846	1215
8873	2496	7269	9990	7152
11223	5232	13698	10888	2919
5232	9850	13482	10302	11223
8	13593	13515	10486	nan
12471	15130	5579	13757	8559
12114	13712	11864	6389	4736
13712	12114	2427	10739	503
783	10794	3275	916	nan
6638	2209	9353	11529	2313
2209	14913	4698	10635	6638
10302	5232	9761	13482	15626
13482	5232	9761	532	10302
8333	3169	14675	15691	12011
15691	11838	8333	14446	2015
15012	11306	122	11724	12390
8681	7297	7078	8276	9686
14855	7032	5782	nan	nan
5782	9579	13852	5957	14855
4211	12225	14363	13364	11260
3373	15944	1018	5812	nan
14909	14441	9203	13668	10717
14441	7793	14909	7358	10951
6907	184	13858	10068	4581
6817	2664	20	14573	16005
14573	2664	6817	9097	12000
8908	7106	7300	8614	15006
15006	4609	8908	3460	nan
10210	6121	9625	14787	548
548	10210	13779	10733	nan
7067	11664	449	7067	nan
13587	3096	7705	7133	2919
2919	13587	4243	5862	11223
4836	11867	15483	15060	3844
921	6897	10739	12268	14070
12180	1846	5179	5219	7334
5202	15713	390	10733	8597
10733	5202	9875	548	6254
10458	10458	7876	6527	nan
3604	1624	9882	14324	nan
8115	11016	4618	949	327
327	2902	4522	8115	7846
4714	2721	6562	9476	14407
3185	5369	12546	15259	nan
2307	6266	4839	11700	10823
11694	14610	2155	9740	12036
9740	6028	8101	11694	10941
14182	13275	6283	14893	2783
13491	9856	4860	12	nan
7598	5497	5163	13886	8167
13886	11027	478	7598	11327
12969	761	15979	10155	12262
12262	12969	11892	8533	13038
12732	680	12576	10350	nan
14851	6680	1777	8186	14684
4594	9457	2218	10700	12529
10536	8529	6033	6842	12879
6033	10536	2834	11205	nan
14927	13932	4818	4892	702
4892	2401	2427	772	14927
532	13482	15130	9584	9430
9430	6065	6546	532	1126
14282	10964	14868	13838	6703
2229	1488	2229	4775	nan
6867	15216	14603	14189	15800
15216	12586	6867	5620	14071
5177	1113	6691	1414	15767
6691	13072	5177	8266	2390
2232	11508	9100	3750	nan
2706	1985	1484	12421	3951
8377	5441	14305	6472	2093
2093	8377	10364	14429	8671
4799	9505	9722	15170	8695
2643	15514	8452	13607	15359
14763	5104	908	2358	5847
6217	4099	3027	1187	1511
3027	6217	10994	14268	5685
5392	6099	11686	2814	nan
14680	713	1730	3692	2085
1720	4853	11620	3860	nan
5957	3697	5782	13468	7718
13468	12036	5957	2102	14407
6122	1464	6529	11496	15214
1464	11696	6122	6318	9567
4442	8450	2546	nan	nan
10065	1657	12473	237	6326
11627	1641	3292	11188	1678
8595	8128	2530	2528	8431
14744	12988	7596	15636	2878
15636	14744	7809	13123	14652
13348	14824	14755	5709	14758
13546	6626	4787	5996	14687
12697	36	3165	5692	839
36	3184	12697	nan	nan
5644	6112	9668	10965	7111
7351	13665	2946	6947	11365
6947	6112	14757	9031	7351
14981	5712	13591	nan	nan
10766	2649	15737	10666	10206
5320	11946	15737	826	3992
2476	11385	2212	5748	14781
1255	9530	6925	3750	2439
463	10545	13769	12110	nan
10545	4914	1195	11996	463
9259	15742	4906	3293	16062
12026	10426	11092	4189	3567
13370	13332	9285	1615	15663
8119	15976	5348	12740	5951
7115	13376	8704	339	46
8468	6220	1069	8670	5903
1069	9177	8468	6230	7487
10736	15832	6014	7658	11630
163	13106	14186	2270	702
173	2418	4715	9458	9630
15985	12417	13737	14140	2446
6062	728	11128	20	3792
728	68	3093	6062	nan
2384	2825	11251	15277	5479
11251	2384	11249	5593	6031
4009	12242	5867	6156	15091
11990	4472	10865	12586	10645
8322	12473	2339	11101	2038
2339	8322	4867	10651	4335
12526	11339	12988	13663	6007
11339	13218	8382	12526	13663
4506	4506	7956	5807	nan
7956	11769	4506	9905	12465
908	5881	10194	14763	4276
4276	11336	10563	13020	908
9033	8408	7646	1230	12247
14463	6289	249	6261	9431
6034	4496	2869	1532	11408
4496	8296	6034	1603	10712
1187	8616	6217	8186	nan
6226	5214	15502	8349	13262
13262	6226	1090	12220	1533
10770	6331	14405	8717	nan
8717	11901	10770	5091	3725
14397	9	1507	15235	7004
12395	13737	13140	6929	2790
13737	15985	12395	13737	nan
10386	7393	10386	15828	nan
8790	12329	12596	6716	15873
8736	7778	8149	5166	8071
7778	8736	5656	10323	5212
4970	4697	2177	5417	10695
13379	698	7035	12340	12911
6660	1177	4491	14095	nan
4491	3802	5562	6660	12911
6529	6122	3907	15917	9399
3441	13489	10563	9860	7621
9200	7809	1678	16081	3102
1511	6217	7531	3165	9791
2775	13120	7595	1532	3989
9543	3835	4556	13150	nan
5023	9840	14580	10557	13181
1942	14516	6436	3278	12583
6381	3113	15506	646	12558
15506	5632	5569	10612	6381
4447	9672	14194	15395	14006
12220	2753	13262	7982	12367
7982	3162	6171	12220	1515
14010	9208	5860	1995	1092
9793	14553	12212	15518	nan
4830	10624	7061	13614	5583
3991	10112	9425	9610	785
4073	3883	7954	14059	8158
234	4834	13580	8669	10236
4834	234	1290	16021	8062
15775	10874	1132	4695	nan
14693	10800	313	6692	14223
7519	13882	829	4708	13658
2801	8136	15625	2363	15206
15465	11638	2759	5486	6687
5730	3082	10131	7493	10165
8448	12105	10637	4735	nan
2843	3288	6745	16061	14166
6522	1968	12009	13682	16127
11210	1025	11419	13453	13430
13453	11210	13715	7485	13430
15913	8193	15804	6060	3628
1724	3961	12090	12711	nan
12055	10034	8418	5845	nan
11504	6043	6348	413	15990
15324	14528	883	10710	7143
2323	5828	517	3639	nan
517	10282	2323	517	nan
10962	6753	13866	1802	6702
13866	14266	8944	10962	2761
15721	15721	5349	13382	nan
10540	15968	6530	3947	4175
4692	14729	12374	3947	3142
12988	14744	9020	12526	6639
10646	4556	13237	2334	nan
1372	9576	12598	4198	6
5229	5866	7242	7526	11922
5866	14274	6748	5229	1831
2653	10745	9323	8876	14063
13309	5432	314	12454	nan
5432	9440	314	13309	12039
7143	5482	16011	15324	15871
10077	8696	12698	5603	830
8863	6504	1832	15421	4237
5628	6376	14252	4877	7935
8102	6957	3550	9806	15871
5608	8705	13739	13415	5967
3971	15328	8666	5212	5437
9595	4078	627	13277	4670
1114	4104	4777	11690	1106
10122	8867	9028	10775	nan
2753	12220	7877	7350	14854
5069	11904	9938	5704	11162
8192	148	13454	11284	11564
2785	3368	6347	15582	407
3030	12521	7522	14596	6594
14596	15488	15455	3030	8911
11767	15040	13642	10052	2356
10052	2922	3139	6438	11767
1858	346	3203	1709	3295
11143	14840	5801	14283	13454
4305	4305	101	5447	nan
9333	14729	379	9333	nan
1662	12891	10718	3150	5846
11631	6886	8422	111	nan
2786	11929	15947	13403	12598
12789	1689	4690	7083	13775
7752	8784	7467	13189	10200
2537	8912	5913	12771	11774
8781	11875	15717	1979	5789
1979	1979	8643	8781	nan
13599	13820	8766	13599	nan
5062	2720	12983	3782	6215
2726	11993	11780	3125	3087
746	1016	2076	14604	7020
8070	14024	4369	12130	6612
711	9130	11836	9951	23
2143	3787	14283	669	10046
4935	8933	286	4935	nan
8933	11498	16069	406	4935
9624	4953	14145	5187	11023
4358	1802	14029	1766	7359
14029	6984	6418	3947	4358
4376	350	6427	3526	10015
3526	4376	196	10096	13016
7780	11224	834	13749	4885
11954	11954	3186	1455	nan
3376	5218	211	13101	10422
5218	3376	13749	15733	823
8564	8756	3245	10086	4533
10086	546	13276	8564	5741
10741	13593	6466	491	1443
6248	2665	8977	13999	nan
8977	6248	13929	1650	nan
13975	2456	11065	12265	8287
5073	5073	2396	4110	nan
1832	7816	1242	5603	8863
5603	1832	13345	7200	10077
15411	13345	11955	11739	351
6989	10752	11284	6053	11910
11910	13081	6989	526	8911
1959	6938	15212	6239	6135
3968	4193	11877	10835	14173
14173	3968	13680	6295	7136
11203	9968	12985	11203	nan
12225	12730	4211	13636	2407
13407	14576	12689	10961	382
14576	4696	8642	15082	13407
12419	7666	14114	12563	2555
1934	5665	3177	5486	4103
620	13289	15842	316	7694
13864	11747	8644	9174	3035
11518	14584	1000	6466	11122
13066	16028	13764	3095	nan
15941	2440	9231	14342	3711
14342	15733	6078	15941	13534
13466	6977	9353	13916	10998
9353	13466	4243	7854	6638
14380	2313	6661	12950	12079
6661	9242	2835	14380	11332
15130	6243	532	311	12471
2211	10216	9819	1243	2668
14788	3664	15624	4029	1702
13562	2592	5450	6612	13253
6545	13481	4158	nan	nan
4158	6545	10886	4390	nan
8976	10080	15755	1152	11558
613	9289	12682	515	6681
9585	5297	13570	4964	92
5179	13883	12180	6597	10115
12436	9336	969	14212	1260
969	15378	11875	12436	1260
8810	6081	8515	15366	7398
2746	11529	9105	15567	nan
15567	10424	1273	2746	nan
1771	15369	1325	11711	nan
15560	15560	15321	334	nan
5654	6848	12849	4132	12391
2995	1723	4613	2686	7717
3437	12369	9674	9412	16109
4131	10049	7322	8089	4070
11055	9848	2681	14449	11725
9848	11153	15898	199	11055
5059	5249	15364	11001	15121
7344	12368	10769	11658	14732
12807	7152	15491	3421	9759
7152	8873	1463	2565	12807
2727	15269	762	15813	2063
1170	2496	10984	15868	9174
7068	5985	12450	519	9375
9375	8218	7068	1564	15269
6356	13154	6356	10573	nan
10573	11166	6356	1541	2998
2787	6072	4649	2787	nan
5130	14045	10721	1909	5903
3243	10328	9256	6243	12950
10328	1360	9442	3243	5258
10556	13767	10739	12268	2007
15539	11387	6140	11662	16071
11662	8129	3562	15539	11109
10224	12885	12301	16007	nan
16007	10224	6681	8235	14292
12007	11443	10092	15606	3855
11443	13395	14668	13718	12007
10791	10886	12899	3229	118
3664	13164	9968	14788	11877
11858	12616	13761	9043	15079
12616	4864	11858	2458	15039
1644	616	13687	nan	nan
7486	4752	5739	15517	5339
5739	10970	7358	7486	9990
6509	10400	13084	6509	nan
90	14145	11761	15298	4134
4134	90	3795	4733	15959
11317	9664	5513	11683	15957
761	12480	12969	9466	15979
11325	8068	9891	12947	1790
4882	4882	6539	5148	nan
6539	15369	4882	11378	174
15026	7847	10594	4509	10183
311	6065	15130	9910	nan
6099	5392	7931	4975	nan
9982	9105	13723	13046	9761
13046	14490	7854	9982	nan
15209	707	11972	6964	7484
3301	3569	2226	1675	10020
11521	1103	2311	9966	7839
7839	11521	5252	118	8020
12818	6864	7729	nan	nan
7729	12818	7799	nan	nan
1542	536	5717	6693	15142
6693	2304	9514	9187	1542
4712	15634	10123	8660	7045
8660	4712	10471	13852	12383
12326	11632	14170	8972	13286
4133	12161	8100	3997	14071
11660	7464	7481	12473	5071
5071	937	6899	11660	5625
12394	13813	12037	5045	8263
5497	4145	7598	670	13361
670	5497	7756	1957	9494
9169	9146	9106	15951	15135
9722	2850	7391	8589	4799
7561	14657	11802	709	nan
8371	14032	7634	6502	8567
14032	7000	14012	8371	2612
2607	7523	12452	10902	3887
2802	11946	2734	11279	nan
11279	1125	2802	11571	13981
12739	12922	13773	11902	nan
11902	1474	12570	12739	4981
12390	2544	15012	13671	nan
9324	6744	8522	13692	10239
2458	12616	7434	7974	11823
14315	3097	10042	5163	15339
7550	9428	5709	6662	3239
3239	2243	11986	4307	7550
13287	2083	4050	13275	2221
1964	5585	14049	4145	nan
5585	13225	1964	9494	nan
15513	6617	885	2677	14831
9411	14166	15843	1863	6679
12999	13135	12411	14622	9591
11261	9472	6065	2136	11596
9472	14704	11261	15526	15671
4775	8059	2229	12971	8191
8059	2273	11035	10206	4775
10596	7381	6603	15917	7118
7600	11199	2425	14132	13295
2425	7600	5618	5970	4114
8266	14072	6691	nan	nan
924	7992	10129	10854	464
13339	4050	12404	13860	nan
10642	7992	1889	3629	11414
3629	10642	3691	9285	8155
8661	8498	5099	8671	nan
8671	3474	2093	12140	8661
13361	5497	10562	5460	3687
3687	11121	13361	2451	10147
3165	8456	12697	8804	1511
6767	7736	933	7094	nan
7736	313	6142	6767	nan
5248	7064	1777	15089	6534
3249	3457	10659	15893	15158
11116	14977	6234	1189	nan
1189	2218	1611	11116	7909
14162	6796	4316	805	4735
702	9146	163	6838	14927
107	107	15229	4127	nan
1126	7634	8898	11149	9430
8349	6226	1491	6060	13140
9976	7394	9698	13372	5983
7394	9976	12230	15773	15550
9399	6529	13788	4741	3886
10651	2896	2457	2339	664
9205	6467	10893	751	nan
14917	14944	3848	6475	2439
14424	14424	5728	1653	nan
1051	2896	10865	15489	11409
3721	7177	14653	1241	11605
1715	7730	1028	2844	15359
11216	9584	7589	1838	11335
1169	9689	485	12974	nan
646	6377	8699	4941	6381
7719	15250	12083	nan	nan
12083	13907	7908	15358	7719
15620	16077	9981	12562	7469
686	8409	13140	7789	15502
13207	5824	6071	7102	14215
7623	7865	4669	13678	9351
3866	8417	3099	1889	535
535	2049	3866	10883	13191
11199	7600	11218	5763	3254
3424	10408	8276	1742	7711
10135	15888	7543	575	nan
6602	6360	410	13204	6007
3886	15976	9399	3935	15663
